"r1filename","r2filename","sampleid","r1srafolder","r2srafolder","unit","platform","datereleased"
"MLFH_4_2_20180321_CKDL210000711-1a-AK10689-AK20024_HFLHHCCX2_L2_1.fq.gz","MLFH_4_2_20180321_CKDL210000711-1a-AK10689-AK20024_HFLHHCCX2_L2_2.fq.gz","MLFH040220180321","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_4_2_20180321/MLFH_4_2_20180321_CKDL210000711-1a-AK10689-AK20024_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_4_2_20180321/MLFH_4_2_20180321_CKDL210000711-1a-AK10689-AK20024_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH_4_2_20190208_CKDL210000711-1a-AK7838-AK20024_HFLJFCCX2_L6_1.fq.gz","MLFH_4_2_20190208_CKDL210000711-1a-AK7838-AK20024_HFLJFCCX2_L6_2.fq.gz","MLFH040220190208","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_4_2_20190208/MLFH_4_2_20190208_CKDL210000711-1a-AK7838-AK20024_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_4_2_20190208/MLFH_4_2_20190208_CKDL210000711-1a-AK7838-AK20024_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_4_2_20190208_CKDL210000711-1a-AK7838-AK20024_HFLHHCCX2_L2_1.fq.gz","MLFH_4_2_20190208_CKDL210000711-1a-AK7838-AK20024_HFLHHCCX2_L2_2.fq.gz","MLFH040220190208","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_4_2_20190208/MLFH_4_2_20190208_CKDL210000711-1a-AK7838-AK20024_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_4_2_20190208/MLFH_4_2_20190208_CKDL210000711-1a-AK7838-AK20024_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH_4_2_20190221_CKDL210000711-1a-AK34069-AK20024_HFLJFCCX2_L6_1.fq.gz","MLFH_4_2_20190221_CKDL210000711-1a-AK34069-AK20024_HFLJFCCX2_L6_2.fq.gz","MLFH040220190221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_4_2_20190221/MLFH_4_2_20190221_CKDL210000711-1a-AK34069-AK20024_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_4_2_20190221/MLFH_4_2_20190221_CKDL210000711-1a-AK34069-AK20024_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_4_2_20190221_CKDL210000711-1a-AK34069-AK20024_HFLHHCCX2_L2_1.fq.gz","MLFH_4_2_20190221_CKDL210000711-1a-AK34069-AK20024_HFLHHCCX2_L2_2.fq.gz","MLFH040220190221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_4_2_20190221/MLFH_4_2_20190221_CKDL210000711-1a-AK34069-AK20024_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_4_2_20190221/MLFH_4_2_20190221_CKDL210000711-1a-AK34069-AK20024_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"21093FL-02-01-11_S11_L001_R1_001.fastq.gz","21093FL-02-01-11_S11_L001_R2_001.fastq.gz","MLFH040220200212","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-11_S11_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-11_S11_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH040320180306_CKDL210001610-1a-AK10689-AK9012_HFLJCCCX2_L5_1.fq.gz","MLFH040320180306_CKDL210001610-1a-AK10689-AK9012_HFLJCCCX2_L5_2.fq.gz","MLFH040320180306","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040320180306/MLFH040320180306_CKDL210001610-1a-AK10689-AK9012_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040320180306/MLFH040320180306_CKDL210001610-1a-AK10689-AK9012_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH040320180321_CKDL210001610-1a-AK34068-AK9012_HFLJCCCX2_L5_1.fq.gz","MLFH040320180321_CKDL210001610-1a-AK34068-AK9012_HFLJCCCX2_L5_2.fq.gz","MLFH040320180321","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040320180321/MLFH040320180321_CKDL210001610-1a-AK34068-AK9012_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040320180321/MLFH040320180321_CKDL210001610-1a-AK34068-AK9012_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH040320190208_CKDL210001610-1a-AK34069-AK9012_HFLJCCCX2_L5_1.fq.gz","MLFH040320190208_CKDL210001610-1a-AK34069-AK9012_HFLJCCCX2_L5_2.fq.gz","MLFH040320190208","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040320190208/MLFH040320190208_CKDL210001610-1a-AK34069-AK9012_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040320190208/MLFH040320190208_CKDL210001610-1a-AK34069-AK9012_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH040320190221_CKDL210001610-1a-AK34070-AK9012_HFLJCCCX2_L5_1.fq.gz","MLFH040320190221_CKDL210001610-1a-AK34070-AK9012_HFLJCCCX2_L5_2.fq.gz","MLFH040320190221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040320190221/MLFH040320190221_CKDL210001610-1a-AK34070-AK9012_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040320190221/MLFH040320190221_CKDL210001610-1a-AK34070-AK9012_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"21093FL-02-02-31_S127_L002_R1_001.fastq.gz","21093FL-02-02-31_S127_L002_R2_001.fastq.gz","MLFH040320200206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-02-31_S127_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-02-31_S127_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH040420180306_CKDL210001610-1a-AK31398-AK9012_HFLJCCCX2_L5_1.fq.gz","MLFH040420180306_CKDL210001610-1a-AK31398-AK9012_HFLJCCCX2_L5_2.fq.gz","MLFH040420180306","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040420180306/MLFH040420180306_CKDL210001610-1a-AK31398-AK9012_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040420180306/MLFH040420180306_CKDL210001610-1a-AK31398-AK9012_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH040420180321_CKDL210001610-1a-AK7838-AK9012_HFLJCCCX2_L5_1.fq.gz","MLFH040420180321_CKDL210001610-1a-AK7838-AK9012_HFLJCCCX2_L5_2.fq.gz","MLFH040420180321","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040420180321/MLFH040420180321_CKDL210001610-1a-AK7838-AK9012_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH040420180321/MLFH040420180321_CKDL210001610-1a-AK7838-AK9012_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH040520180306_CKDL210006836-1a-AK34069-AK8944_HFH7VCCX2_L7_1.fq.gz","MLFH040520180306_CKDL210006836-1a-AK34069-AK8944_HFH7VCCX2_L7_2.fq.gz","MLFH040520180306","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040520180306/MLFH040520180306_CKDL210006836-1a-AK34069-AK8944_HFH7VCCX2_L7_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040520180306/MLFH040520180306_CKDL210006836-1a-AK34069-AK8944_HFH7VCCX2_L7_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH040520180321_CKDL210006836-1a-AK34070-AK8944_HFH7VCCX2_L7_1.fq.gz","MLFH040520180321_CKDL210006836-1a-AK34070-AK8944_HFH7VCCX2_L7_2.fq.gz","MLFH040520180321","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040520180321/MLFH040520180321_CKDL210006836-1a-AK34070-AK8944_HFH7VCCX2_L7_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040520180321/MLFH040520180321_CKDL210006836-1a-AK34070-AK8944_HFH7VCCX2_L7_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH040520190208_CKDL210006836-1a-AK11638-AK8965_HFH7VCCX2_L7_1.fq.gz","MLFH040520190208_CKDL210006836-1a-AK11638-AK8965_HFH7VCCX2_L7_2.fq.gz","MLFH040520190208","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040520190208/MLFH040520190208_CKDL210006836-1a-AK11638-AK8965_HFH7VCCX2_L7_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040520190208/MLFH040520190208_CKDL210006836-1a-AK11638-AK8965_HFH7VCCX2_L7_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH040520190221_CKDL210006836-1a-AK33987-AK8965_HFH7VCCX2_L7_1.fq.gz","MLFH040520190221_CKDL210006836-1a-AK33987-AK8965_HFH7VCCX2_L7_2.fq.gz","MLFH040520190221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040520190221/MLFH040520190221_CKDL210006836-1a-AK33987-AK8965_HFH7VCCX2_L7_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040520190221/MLFH040520190221_CKDL210006836-1a-AK33987-AK8965_HFH7VCCX2_L7_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"21093FL-02-02-32_S128_L002_R1_001.fastq.gz","21093FL-02-02-32_S128_L002_R2_001.fastq.gz","MLFH040520200206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-02-32_S128_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-02-32_S128_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH040620180306_CKDL210006836-1a-7UDI1539-AK8944_HFH7VCCX2_L7_1.fq.gz","MLFH040620180306_CKDL210006836-1a-7UDI1539-AK8944_HFH7VCCX2_L7_2.fq.gz","MLFH040620180306","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040620180306/MLFH040620180306_CKDL210006836-1a-7UDI1539-AK8944_HFH7VCCX2_L7_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040620180306/MLFH040620180306_CKDL210006836-1a-7UDI1539-AK8944_HFH7VCCX2_L7_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH040620180321_CKDL210006836-1a-7UDI1971-AK8944_HFH7VCCX2_L7_1.fq.gz","MLFH040620180321_CKDL210006836-1a-7UDI1971-AK8944_HFH7VCCX2_L7_2.fq.gz","MLFH040620180321","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040620180321/MLFH040620180321_CKDL210006836-1a-7UDI1971-AK8944_HFH7VCCX2_L7_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040620180321/MLFH040620180321_CKDL210006836-1a-7UDI1971-AK8944_HFH7VCCX2_L7_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH040620190208_CKDL210006836-1a-AK28238-AK8965_HFH7VCCX2_L7_1.fq.gz","MLFH040620190208_CKDL210006836-1a-AK28238-AK8965_HFH7VCCX2_L7_2.fq.gz","MLFH040620190208","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040620190208/MLFH040620190208_CKDL210006836-1a-AK28238-AK8965_HFH7VCCX2_L7_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040620190208/MLFH040620190208_CKDL210006836-1a-AK28238-AK8965_HFH7VCCX2_L7_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH040620190221_CKDL210006836-1a-AK9787-AK8965_HFH7VCCX2_L7_1.fq.gz","MLFH040620190221_CKDL210006836-1a-AK9787-AK8965_HFH7VCCX2_L7_2.fq.gz","MLFH040620190221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040620190221/MLFH040620190221_CKDL210006836-1a-AK9787-AK8965_HFH7VCCX2_L7_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH040620190221/MLFH040620190221_CKDL210006836-1a-AK9787-AK8965_HFH7VCCX2_L7_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"21093FL-02-03-54_S246_L003_R1_001.fastq.gz","21093FL-02-03-54_S246_L003_R2_001.fastq.gz","MLFH040620200206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-54_S246_L003_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-54_S246_L003_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH040720180306_CKDL210007514-1a-AK34068-AK8965_HFWH5CCX2_L2_1.fq.gz","MLFH040720180306_CKDL210007514-1a-AK34068-AK8965_HFWH5CCX2_L2_2.fq.gz","MLFH040720180306","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040720180306/MLFH040720180306_CKDL210007514-1a-AK34068-AK8965_HFWH5CCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040720180306/MLFH040720180306_CKDL210007514-1a-AK34068-AK8965_HFWH5CCX2_L2_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040720180321_CKDL210007514-1a-AK31398-AK8965_HFWH5CCX2_L2_1.fq.gz","MLFH040720180321_CKDL210007514-1a-AK31398-AK8965_HFWH5CCX2_L2_2.fq.gz","MLFH040720180321","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040720180321/MLFH040720180321_CKDL210007514-1a-AK31398-AK8965_HFWH5CCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040720180321/MLFH040720180321_CKDL210007514-1a-AK31398-AK8965_HFWH5CCX2_L2_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040720190208_CKDL210007514-1a-AK34070-AK8965_HFWH5CCX2_L2_1.fq.gz","MLFH040720190208_CKDL210007514-1a-AK34070-AK8965_HFWH5CCX2_L2_2.fq.gz","MLFH040720190208","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040720190208/MLFH040720190208_CKDL210007514-1a-AK34070-AK8965_HFWH5CCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040720190208/MLFH040720190208_CKDL210007514-1a-AK34070-AK8965_HFWH5CCX2_L2_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040720190221_CKDL210007514-1a-7UDI1539-AK8965_HFWH5CCX2_L2_1.fq.gz","MLFH040720190221_CKDL210007514-1a-7UDI1539-AK8965_HFWH5CCX2_L2_2.fq.gz","MLFH040720190221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040720190221/MLFH040720190221_CKDL210007514-1a-7UDI1539-AK8965_HFWH5CCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040720190221/MLFH040720190221_CKDL210007514-1a-7UDI1539-AK8965_HFWH5CCX2_L2_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"21093FL-02-03-55_S247_L003_R1_001.fastq.gz","21093FL-02-03-55_S247_L003_R2_001.fastq.gz","MLFH040720200212","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-55_S247_L003_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-55_S247_L003_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH040820180306_CKDL210007514-1a-AK7838-AK8965_HFWH5CCX2_L2_1.fq.gz","MLFH040820180306_CKDL210007514-1a-AK7838-AK8965_HFWH5CCX2_L2_2.fq.gz","MLFH040820180306","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040820180306/MLFH040820180306_CKDL210007514-1a-AK7838-AK8965_HFWH5CCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040820180306/MLFH040820180306_CKDL210007514-1a-AK7838-AK8965_HFWH5CCX2_L2_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040820180321_CKDL210007514-1a-AK34069-AK8965_HFWH5CCX2_L2_1.fq.gz","MLFH040820180321_CKDL210007514-1a-AK34069-AK8965_HFWH5CCX2_L2_2.fq.gz","MLFH040820180321","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040820180321/MLFH040820180321_CKDL210007514-1a-AK34069-AK8965_HFWH5CCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040820180321/MLFH040820180321_CKDL210007514-1a-AK34069-AK8965_HFWH5CCX2_L2_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040820190208_CKDL210007514-1a-7UDI1971-AK8965_HFWH5CCX2_L2_1.fq.gz","MLFH040820190208_CKDL210007514-1a-7UDI1971-AK8965_HFWH5CCX2_L2_2.fq.gz","MLFH040820190208","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040820190208/MLFH040820190208_CKDL210007514-1a-7UDI1971-AK8965_HFWH5CCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040820190208/MLFH040820190208_CKDL210007514-1a-7UDI1971-AK8965_HFWH5CCX2_L2_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040820190221_CKDL210007514-1a-AK11638-AK24534_HFWH5CCX2_L2_1.fq.gz","MLFH040820190221_CKDL210007514-1a-AK11638-AK24534_HFWH5CCX2_L2_2.fq.gz","MLFH040820190221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040820190221/MLFH040820190221_CKDL210007514-1a-AK11638-AK24534_HFWH5CCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040820190221/MLFH040820190221_CKDL210007514-1a-AK11638-AK24534_HFWH5CCX2_L2_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"21093FL-02-04-77_S365_L004_R1_001.fastq.gz","21093FL-02-04-77_S365_L004_R2_001.fastq.gz","MLFH040820200212","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-04-77_S365_L004_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-04-77_S365_L004_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH040920180306_CKDL210007517-1a-7UDI1539-AK8944_HFWH5CCX2_L5_1.fq.gz","MLFH040920180306_CKDL210007517-1a-7UDI1539-AK8944_HFWH5CCX2_L5_2.fq.gz","MLFH040920180306","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040920180306/MLFH040920180306_CKDL210007517-1a-7UDI1539-AK8944_HFWH5CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040920180306/MLFH040920180306_CKDL210007517-1a-7UDI1539-AK8944_HFWH5CCX2_L5_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040920180321_CKDL210007517-1a-7UDI1971-AK8944_HFWH5CCX2_L5_1.fq.gz","MLFH040920180321_CKDL210007517-1a-7UDI1971-AK8944_HFWH5CCX2_L5_2.fq.gz","MLFH040920180321","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040920180321/MLFH040920180321_CKDL210007517-1a-7UDI1971-AK8944_HFWH5CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040920180321/MLFH040920180321_CKDL210007517-1a-7UDI1971-AK8944_HFWH5CCX2_L5_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040920190208_CKDL210007517-1a-AK28238-AK8965_HFWH5CCX2_L5_1.fq.gz","MLFH040920190208_CKDL210007517-1a-AK28238-AK8965_HFWH5CCX2_L5_2.fq.gz","MLFH040920190208","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040920190208/MLFH040920190208_CKDL210007517-1a-AK28238-AK8965_HFWH5CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040920190208/MLFH040920190208_CKDL210007517-1a-AK28238-AK8965_HFWH5CCX2_L5_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
"MLFH040920190221_CKDL210007517-1a-AK9787-AK8965_HFWH5CCX2_L5_1.fq.gz","MLFH040920190221_CKDL210007517-1a-AK9787-AK8965_HFWH5CCX2_L5_2.fq.gz","MLFH040920190221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040920190221/MLFH040920190221_CKDL210007517-1a-AK9787-AK8965_HFWH5CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-05-03-ath-release-07/raw_data/MLFH040920190221/MLFH040920190221_CKDL210007517-1a-AK9787-AK8965_HFWH5CCX2_L5_2.fq.gz",1,"ILLUMINA","2021-05-03-ath-release-07"
