fastq sample_id sra_folder date_released id unit_seq_run release_lane
MLFH270220190427_CKDL210001607-1a-AK34069-AK20024_HFLJCCCX2_L3_1.fq.gz MLFH270220190427 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH270220190427 2 L3
MLFH270220190427_CKDL210001607-1a-AK34069-AK20024_HFVL3CCX2_L4_1.fq.gz MLFH270220190427 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH270220190427 2 L4
MLFH270520180605_CKDL210004258-1a-7UDI1971-AK9012_HFVN3CCX2_L3_1.fq.gz MLFH270520180605 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH270520180605 1 L3
MLFH270520190427_CKDL210004258-1a-AK33987-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH270520190427 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH270520190427 1 L3
MLFH270520190602_CKDL210004258-1a-AK28238-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH270520190602 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH270520190602 1 L3
MLFH270620180902_CKDL210004258-1a-AK11638-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH270620180902 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH270620180902 1 L3
MLFH270620190427_CKDL210004258-1a-AK9787-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH270620190427 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH270620190427 1 L3
MLFH270620190508_CKDL210004258-1a-AK10689-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH270620190508 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH270620190508 1 L3
MLFH280120180305_CKDL210001607-1a-AK34070-AK20024_HFLJCCCX2_L3_1.fq.gz MLFH280120180305 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280120180305 1 L3
MLFH280120180305_CKDL210001607-1a-AK34070-AK20024_HFLJCCCX2_L3_1.fq.gz MLFH280120180305 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120180305 2 L3
MLFH280120180305_CKDL210001607-1a-AK34070-AK20024_HFVL3CCX2_L4_1.fq.gz MLFH280120180305 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120180305 2 L4
MLFH280120180323_CKDL210001607-1a-7UDI1539-AK20024_HFLJCCCX2_L3_1.fq.gz MLFH280120180323 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280120180323 1 L3
MLFH280120180323_CKDL210001607-1a-7UDI1539-AK20024_HFLJCCCX2_L3_1.fq.gz MLFH280120180323 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120180323 2 L3
MLFH280120180323_CKDL210001607-1a-7UDI1539-AK20024_HFVL3CCX2_L4_1.fq.gz MLFH280120180323 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120180323 2 L4
MLFH280120180409_CKDL210001607-1a-7UDI1971-AK20024_HFLJCCCX2_L3_1.fq.gz MLFH280120180409 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280120180409 1 L3
MLFH280120180409_CKDL210001607-1a-7UDI1971-AK20024_HFLJCCCX2_L3_1.fq.gz MLFH280120180409 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120180409 2 L3
MLFH280120180409_CKDL210001607-1a-7UDI1971-AK20024_HFVL3CCX2_L4_1.fq.gz MLFH280120180409 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120180409 2 L4
MLFH280120180422_CKDL210001607-1a-AK11638-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280120180422 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280120180422 1 L3
MLFH280120180422_CKDL210001607-1a-AK11638-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280120180422 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120180422 2 L3
MLFH280120180422_CKDL210001607-1a-AK11638-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280120180422 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120180422 2 L4
MLFH280120190425_CKDL210001607-1a-AK34068-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280120190425 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280120190425 1 L3
MLFH280120190425_CKDL210001607-1a-AK34068-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280120190425 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120190425 2 L3
MLFH280120190425_CKDL210001607-1a-AK34068-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280120190425 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280120190425 2 L4
MLFH280220180305_CKDL210001607-1a-AK33987-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220180305 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280220180305 1 L3
MLFH280220180305_CKDL210001607-1a-AK33987-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220180305 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220180305 2 L3
MLFH280220180305_CKDL210001607-1a-AK33987-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280220180305 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220180305 2 L4
MLFH280220180323_CKDL210001607-1a-AK28238-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220180323 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280220180323 1 L3
MLFH280220180323_CKDL210001607-1a-AK28238-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220180323 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220180323 2 L3
MLFH280220180323_CKDL210001607-1a-AK28238-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280220180323 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220180323 2 L4
MLFH280220180409_CKDL210001607-1a-AK9787-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220180409 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280220180409 1 L3
MLFH280220180409_CKDL210001607-1a-AK9787-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220180409 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220180409 2 L3
MLFH280220180409_CKDL210001607-1a-AK9787-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280220180409 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220180409 2 L4
MLFH280220180422_CKDL210001607-1a-AK10689-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220180422 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280220180422 1 L3
MLFH280220180422_CKDL210001607-1a-AK10689-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220180422 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220180422 2 L3
MLFH280220180422_CKDL210001607-1a-AK10689-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280220180422 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220180422 2 L4
MLFH280220190308_CKDL210001607-1a-AK31398-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220190308 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280220190308 1 L3
MLFH280220190308_CKDL210001607-1a-AK31398-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220190308 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220190308 2 L3
MLFH280220190308_CKDL210001607-1a-AK31398-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280220190308 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220190308 2 L4
MLFH280220190322_CKDL210001607-1a-AK7838-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220190322 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280220190322 1 L3
MLFH280220190322_CKDL210001607-1a-AK7838-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220190322 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220190322 2 L3
MLFH280220190322_CKDL210001607-1a-AK7838-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280220190322 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220190322 2 L4
MLFH280220190407_CKDL210001607-1a-AK34069-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220190407 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280220190407 1 L3
MLFH280220190407_CKDL210001607-1a-AK34069-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220190407 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220190407 2 L3
MLFH280220190407_CKDL210001607-1a-AK34069-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280220190407 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220190407 2 L4
MLFH280220190425_CKDL210001607-1a-AK34070-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220190425 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH280220190425 1 L3
MLFH280220190425_CKDL210001607-1a-AK34070-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH280220190425 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220190425 2 L3
MLFH280220190425_CKDL210001607-1a-AK34070-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH280220190425 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH280220190425 2 L4
MLFH280320180305_CKDL210004258-1a-AK34068-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH280320180305 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280320180305 1 L3
MLFH280320180323_CKDL210004258-1a-AK31398-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH280320180323 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280320180323 1 L3
MLFH280320180409_CKDL210004258-1a-AK7838-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH280320180409 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280320180409 1 L3
MLFH280320180422_CKDL210004258-1a-AK34069-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH280320180422 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280320180422 1 L3
MLFH280320190308_CKDL210004258-1a-AK33987-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH280320190308 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280320190308 1 L3
MLFH280320190322_CKDL210004258-1a-AK28238-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH280320190322 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280320190322 1 L3
MLFH280320190407_CKDL210004258-1a-AK9787-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH280320190407 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280320190407 1 L3
MLFH280320190425_CKDL210004258-1a-AK10689-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH280320190425 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280320190425 1 L3
MLFH280420180305_CKDL210004258-1a-AK34070-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH280420180305 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280420180305 1 L3
MLFH280420180323_CKDL210004258-1a-7UDI1539-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH280420180323 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280420180323 1 L3
MLFH280420180409_CKDL210004258-1a-7UDI1971-AK8944_HFVN3CCX2_L3_1.fq.gz MLFH280420180409 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280420180409 1 L3
MLFH280420180422_CKDL210004258-1a-AK11638-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH280420180422 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280420180422 1 L3
MLFH280420190322_CKDL210004258-1a-AK34068-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH280420190322 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280420190322 1 L3
MLFH280420190407_CKDL210004258-1a-AK31398-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH280420190407 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280420190407 1 L3
MLFH280420190425_CKDL210004258-1a-AK7838-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH280420190425 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH280420190425 1 L3
MLFH320120180131_CKDL210001607-1a-7UDI1539-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH320120180131 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320120180131 1 L3
MLFH320120180131_CKDL210001607-1a-7UDI1539-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH320120180131 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120180131 2 L3
MLFH320120180131_CKDL210001607-1a-7UDI1539-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH320120180131 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120180131 2 L4
MLFH320120180219_CKDL210001607-1a-7UDI1971-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH320120180219 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320120180219 1 L3
MLFH320120180219_CKDL210001607-1a-7UDI1971-AK9012_HFLJCCCX2_L3_1.fq.gz MLFH320120180219 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120180219 2 L3
MLFH320120180219_CKDL210001607-1a-7UDI1971-AK9012_HFVL3CCX2_L4_1.fq.gz MLFH320120180219 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120180219 2 L4
MLFH320120180309_CKDL210001607-1a-AK11638-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320120180309 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320120180309 1 L3
MLFH320120180309_CKDL210001607-1a-AK11638-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320120180309 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120180309 2 L3
MLFH320120180309_CKDL210001607-1a-AK11638-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320120180309 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120180309 2 L4
MLFH320120190116_CKDL210001607-1a-AK10689-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320120190116 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320120190116 1 L3
MLFH320120190116_CKDL210001607-1a-AK10689-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320120190116 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120190116 2 L3
MLFH320120190116_CKDL210001607-1a-AK10689-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320120190116 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120190116 2 L4
MLFH320120190130_CKDL210001607-1a-AK34068-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320120190130 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320120190130 1 L3
MLFH320120190130_CKDL210001607-1a-AK34068-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320120190130 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120190130 2 L3
MLFH320120190130_CKDL210001607-1a-AK34068-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320120190130 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120190130 2 L4
MLFH320120190214_CKDL210001607-1a-AK31398-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320120190214 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320120190214 1 L3
MLFH320120190214_CKDL210001607-1a-AK31398-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320120190214 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120190214 2 L3
MLFH320120190214_CKDL210001607-1a-AK31398-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320120190214 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320120190214 2 L4
MLFH320220180131_CKDL210001607-1a-AK33987-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220180131 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320220180131 1 L3
MLFH320220180131_CKDL210001607-1a-AK33987-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220180131 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220180131 2 L3
MLFH320220180131_CKDL210001607-1a-AK33987-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320220180131 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220180131 2 L4
MLFH320220180219_CKDL210001607-1a-AK28238-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220180219 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320220180219 1 L3
MLFH320220180219_CKDL210001607-1a-AK28238-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220180219 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220180219 2 L3
MLFH320220180219_CKDL210001607-1a-AK28238-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320220180219 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220180219 2 L4
MLFH320220180309_CKDL210001607-1a-AK9787-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220180309 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320220180309 1 L3
MLFH320220180309_CKDL210001607-1a-AK9787-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220180309 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220180309 2 L3
MLFH320220180309_CKDL210001607-1a-AK9787-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320220180309 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220180309 2 L4
MLFH320220190130_CKDL210001607-1a-AK7838-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220190130 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320220190130 1 L3
MLFH320220190130_CKDL210001607-1a-AK7838-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220190130 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220190130 2 L3
MLFH320220190130_CKDL210001607-1a-AK7838-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320220190130 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220190130 2 L4
MLFH320220190214_CKDL210001607-1a-AK34069-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220190214 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH320220190214 1 L3
MLFH320220190214_CKDL210001607-1a-AK34069-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH320220190214 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220190214 2 L3
MLFH320220190214_CKDL210001607-1a-AK34069-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH320220190214 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH320220190214 2 L4
MLFH320320180131_CKDL210004258-1a-AK34069-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH320320180131 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320320180131 1 L3
MLFH320320180219_CKDL210004258-1a-AK34070-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH320320180219 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320320180219 1 L3
MLFH320320180309_CKDL210004258-1a-7UDI1539-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH320320180309 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320320180309 1 L3
MLFH320320190130_CKDL210004258-1a-AK28238-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH320320190130 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320320190130 1 L3
MLFH320320190214A_CKDL210004258-1a-AK9787-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH320320190214A 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320320190214A 1 L3
MLFH320320190214B_CKDL210004258-1a-AK10689-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH320320190214B 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320320190214B 1 L3
MLFH320420180131_CKDL210004258-1a-7UDI1971-AK8965_HFVN3CCX2_L3_1.fq.gz MLFH320420180131 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320420180131 1 L3
MLFH320420180219_CKDL210004258-1a-AK11638-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH320420180219 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320420180219 1 L3
MLFH320420180309_CKDL210004258-1a-AK33987-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH320420180309 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320420180309 1 L3
MLFH320420190116_CKDL210004258-1a-AK34068-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH320420190116 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320420190116 1 L3
MLFH320420190130_CKDL210004258-1a-AK31398-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH320420190130 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH320420190130 1 L3
MLFH330120180607_CKDL210001607-1a-AK34070-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH330120180607 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH330120180607 1 L3
MLFH330120180607_CKDL210001607-1a-AK34070-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH330120180607 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH330120180607 2 L3
MLFH330120180607_CKDL210001607-1a-AK34070-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH330120180607 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH330120180607 2 L4
MLFH330420190426_CKDL210004258-1a-AK34069-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH330420190426 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH330420190426 1 L3
MLFH330720180607_CKDL210001607-1a-7UDI1539-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH330720180607 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH330720180607 1 L3
MLFH330720180607_CKDL210001607-1a-7UDI1539-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH330720180607 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH330720180607 2 L3
MLFH330720180607_CKDL210001607-1a-7UDI1539-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH330720180607 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH330720180607 2 L4
MLFH331020180607_CKDL210004258-1a-AK7838-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH331020180607 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH331020180607 1 L3
MLFH370120180529_CKDL210001607-1a-7UDI1971-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH370120180529 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH370120180529 1 L3
MLFH370120180529_CKDL210001607-1a-7UDI1971-AK8944_HFLJCCCX2_L3_1.fq.gz MLFH370120180529 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH370120180529 2 L3
MLFH370120180529_CKDL210001607-1a-7UDI1971-AK8944_HFVL3CCX2_L4_1.fq.gz MLFH370120180529 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH370120180529 2 L4
MLFH370220180529_CKDL210001607-1a-AK11638-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH370220180529 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH370220180529 1 L3
MLFH370220180529_CKDL210001607-1a-AK11638-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH370220180529 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH370220180529 2 L3
MLFH370220180529_CKDL210001607-1a-AK11638-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH370220180529 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH370220180529 2 L4
MLFH370320180529_CKDL210004258-1a-AK34070-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH370320180529 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH370320180529 1 L3
MLFH370420180529_CKDL210004258-1a-7UDI1539-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH370420180529 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH370420180529 1 L3
MLFH370420180706_CKDL210004258-1a-7UDI1971-AK24534_HFVN3CCX2_L3_1.fq.gz MLFH370420180706 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH370420180706 1 L3
MLFH420120180419_CKDL210001607-1a-AK33987-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420120180419 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH420120180419 1 L3
MLFH420120180419_CKDL210001607-1a-AK33987-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420120180419 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH420120180419 2 L3
MLFH420120180419_CKDL210001607-1a-AK33987-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH420120180419 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH420120180419 2 L4
MLFH420120180506_CKDL210001607-1a-AK28238-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420120180506 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH420120180506 1 L3
MLFH420120180506_CKDL210001607-1a-AK28238-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420120180506 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH420120180506 2 L3
MLFH420120180506_CKDL210001607-1a-AK28238-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH420120180506 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH420120180506 2 L4
MLFH420220180419_CKDL210001607-1a-AK9787-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420220180419 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH420220180419 1 L3
MLFH420220180419_CKDL210001607-1a-AK9787-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420220180419 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH420220180419 2 L3
MLFH420220180419_CKDL210001607-1a-AK9787-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH420220180419 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH420220180419 2 L4
MLFH420220180506_CKDL210001607-1a-AK10689-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420220180506 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH420220180506 1 L3
MLFH420220180506_CKDL210001607-1a-AK10689-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH420220180506 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH420220180506 2 L3
MLFH420220180506_CKDL210001607-1a-AK10689-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH420220180506 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH420220180506 2 L4
MLFH420320180419_CKDL210004258-1a-AK11638-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420320180419 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH420320180419 1 L3
MLFH420320180506_CKDL210004258-1a-AK33987-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420320180506 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH420320180506 1 L3
MLFH420320190525_CKDL210004258-1a-AK10689-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420320190525 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH420320190525 1 L3
MLFH420420180419_CKDL210004258-1a-AK28238-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420420180419 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH420420180419 1 L3
MLFH420420180506_CKDL210004258-1a-AK9787-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH420420180506 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH420420180506 1 L3
MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180206 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430120180206 1 L3
