CODES SITE PLOT DATE SAMPLE_ID NUMBER_FLOWERS_COLLECTED COMMENTS1 COMMENTS2 COMMENTS3 D RECODE
FH 46 7 20200403 FH-46-7-20200403 100 na na NA 2020-04-03 FH
FH 46 8 20200403 FH-46-8-20200403 100 na na NA 2020-04-03 FH
FH 46 9 20200403 FH-46-9-20200403 100 na na NA 2020-04-03 FH
FH 46 10 20200403 FH-46-10-20200403 100 na na NA 2020-04-03 FH
FH 46 11 20200403 FH-46-11-20200403 100 na na NA 2020-04-03 FH
FH 46 12 20200403 FH-46-12-20200403 100 na na NA 2020-04-03 FH
FH 46 1 20200417 FH-46-1-20200417 68 na na NA 2020-04-17 FH
FH 46 2 20200417 FH-46-2-20200417 70 na na NA 2020-04-17 FH
FH 46 3 20200417 FH-46-3-20200417 75 na na NA 2020-04-17 FH
FH 46 4 20200417 FH-46-4-20200417 76 na na NA 2020-04-17 FH
FH 46 5 20200417 FH-46-5-20200417 40 na na NA 2020-04-17 FH
FH 46 6 20200417 FH-46-6-20200417 45 na na NA 2020-04-17 FH
FH 46 7 20200417 FH-46-7-20200417 41 na na NA 2020-04-17 FH
FH 46 8 20200417 FH-46-8-20200417 38 na na NA 2020-04-17 FH
FH 46 9 20200417 FH-46-9-20200417 79 na na NA 2020-04-17 FH
FH 46 10 20200417 FH-46-10-20200417 45 na na NA 2020-04-17 FH
FH 46 11 20200417 FH-46-11-20200417 59 na na NA 2020-04-17 FH
FH 46 12 20200417 FH-46-12-20200417 28 na na NA 2020-04-17 FH
FH 46 1 20200430 FH-46-1-20200430 29 na na NA 2020-04-30 FH
FH 46 2 20200430 FH-46-2-20200430 30 na na NA 2020-04-30 FH
FH 46 3 20200430 FH-46-3-20200430 37 na na NA 2020-04-30 FH
FH 46 4 20200430 FH-46-4-20200430 26 na na NA 2020-04-30 FH
FH 46 5 20200430 FH-46-5-20200430 35 na na NA 2020-04-30 FH
FH 46 6 20200430 FH-46-6-20200430 34 na na NA 2020-04-30 FH
FH 46 7 20200430 FH-46-7-20200430 30 na na NA 2020-04-30 FH
FH 46 8 20200430 FH-46-8-20200430 26 na na NA 2020-04-30 FH
FH 46 9 20200430 FH-46-9-20200430 38 na na NA 2020-04-30 FH
FH 46 10 20200430 FH-46-10-20200430 28 na na NA 2020-04-30 FH
FH 46 11 20200430 FH-46-11-20200430 48 na na NA 2020-04-30 FH
FH 46 12 20200430 FH-46-12-20200430 17 na na NA 2020-04-30 FH
FH 46 1 20200515 FH-46-1-20200515 37 na na NA 2020-05-15 FH
FH 46 2 20200515 FH-46-2-20200515 48 na na NA 2020-05-15 FH
FH 46 3 20200515 FH-46-3-20200515 51 na na NA 2020-05-15 FH
FH 46 4 20200515 FH-46-4-20200515 60 na na NA 2020-05-15 FH
FH 46 5 20200515 FH-46-5-20200515 31 na na NA 2020-05-15 FH
FH 46 6 20200515 FH-46-6-20200515 31 na na NA 2020-05-15 FH
FH 46 7 20200515 FH-46-7-20200515 26 na na NA 2020-05-15 FH
FH 46 8 20200515 FH-46-8-20200515 21 na na NA 2020-05-15 FH
FH 46 9 20200515 FH-46-9-20200515 35 na na NA 2020-05-15 FH
FH 46 10 20200515 FH-46-10-20200515 28 na na NA 2020-05-15 FH
FH 46 11 20200515 FH-46-11-20200515 22 na na NA 2020-05-15 FH
FH 46 12 20200515 FH-46-12-20200515 18 na na NA 2020-05-15 FH
FH 46 1 20200529 FH-46-1-20200529 6 na na NA 2020-05-29 FH
FH 46 2 20200529 FH-46-2-20200529 3 na na NA 2020-05-29 FH
FH 46 3 20200529 FH-46-3-20200529 5 na na NA 2020-05-29 FH
FH 46 4 20200529 FH-46-4-20200529 5 na na NA 2020-05-29 FH
FH 46 5 20200529 FH-46-5-20200529 2 na na NA 2020-05-29 FH
FH 46 6 20200529 FH-46-6-20200529 3 na na NA 2020-05-29 FH
FH 46 7 20200529 FH-46-7-20200529 3 na na NA 2020-05-29 FH
FH 46 8 20200529 FH-46-8-20200529 0 na na NA 2020-05-29 FH
FH 46 9 20200529 FH-46-9-20200529 6 na na NA 2020-05-29 FH
FH 46 10 20200529 FH-46-10-20200529 2 na na NA 2020-05-29 FH
FH 46 11 20200529 FH-46-11-20200529 7 na na NA 2020-05-29 FH
FH 46 12 20200529 FH-46-12-20200529 3 na na NA 2020-05-29 FH
SB 46 1 20200904 SB-46-1-20200904 na na na NA 2020-09-04 SB
SB 46 2 20200904 SB-46-2-20200904 na na na NA 2020-09-04 SB
SB 46 3 20200904 SB-46-3-20200904 na na na NA 2020-09-04 SB
SB 46 4 20200904 SB-46-4-20200904 na na na NA 2020-09-04 SB
SB 46 5 20200904 SB-46-5-20200904 na na na NA 2020-09-04 SB
SB 46 6 20200904 SB-46-6-20200904 na na na NA 2020-09-04 SB
SB 46 7 20200904 SB-46-7-20200904 na na na NA 2020-09-04 SB
SB 46 8 20200904 SB-46-8-20200904 na na na NA 2020-09-04 SB
SB 46 9 20200904 SB-46-9-20200904 na na na NA 2020-09-04 SB
SB 46 10 20200904 SB-46-10-20200904 na na na NA 2020-09-04 SB
SB 46 11 20200904 SB-46-11-20200904 na na na NA 2020-09-04 SB
SB 46 12 20200904 SB-46-12-20200904 na na na NA 2020-09-04 SB
FH 52 1 20200320 FH--52-01-20200320 32 na na NA 2020-03-20 FH
FH 52 2 20200320 FH-52-02-20200320 13 na na NA 2020-03-20 FH
FH 52 3 20200320 FH-52-03-20200320 93 na na NA 2020-03-20 FH
FH 52 4 20200320 FH-52-04-20200320 27 na na NA 2020-03-20 FH
FH 52 5 20200320 FH-52-05-20200320 4 na na NA 2020-03-20 FH
FH 52 6 20200320 FH-52-06-20200320 61 na na NA 2020-03-20 FH
FH 52 7 20200320 FH-52-07-20200320 55 na na NA 2020-03-20 FH
FH 52 8 20200320 FH-52-08-20200320 24 na na NA 2020-03-20 FH
FH 52 9 20200320 FH-52-09-20200320 74 na na NA 2020-03-20 FH
FH 52 10 20200320 FH-52-10-20200320 90 na na NA 2020-03-20 FH
FH 52 11 20200320 FH-52-11-20200320 50 na na NA 2020-03-20 FH
FH 52 12 20200320 FH-52-12-20200320 100 na na NA 2020-03-20 FH
FH 52 1 20200327 FH-52-01-20200327 7 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 2 20200327 FH-52-02-20200327 11 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 3 20200327 FH-52-03-20200327 100 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 4 20200327 FH-52-04-20200327 12 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 5 20200327 FH-52-05-20200327 5 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 6 20200327 FH-52-06-20200327 53 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 7 20200327 FH-52-07-20200327 40 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 8 20200327 FH-52-08-20200327 21 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 9 20200327 FH-52-09-20200327 33 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 10 20200327 FH-52-10-20200327 51 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 11 20200327 FH-52-11-20200327 29 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 12 20200327 FH-52-12-20200327 88 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-03-27 FH
FH 52 1 20200403 FH-52-01-20200403 4 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 2 20200403 FH-52-02-20200403 20 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 3 20200403 FH-52-03-20200403 130 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 4 20200403 FH-52-04-20200403 9 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 5 20200403 FH-52-05-20200403 21 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 6 20200403 FH-52-06-20200403 42 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 7 20200403 FH-52-07-20200403 49 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 8 20200403 FH-52-08-20200403 40 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 9 20200403 FH-52-09-20200403 33 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 10 20200403 FH-52-10-20200403 42 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 11 20200403 FH-52-11-20200403 21 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 52 12 20200403 FH-52-12-20200403 64 many of the collected plants, and additonal ones with only a single flower/bud show signs of strong water stress; many will die without producing seed na NA 2020-04-03 FH
FH 55 2 20200214 FH-55-2-20200214 11 na na NA 2020-02-14 FH
FH 55 8 20200214 FH-55-8-20200214 24 na na NA 2020-02-14 FH
FH 55 11 20200214 FH-55-11-20200214 7 na na NA 2020-02-14 FH
FH 55 12 20200214 FH-55-12-20200214 9 na na NA 2020-02-14 FH
FH 55 1 20200228 FH-55-1-20200228 3 na na NA 2020-02-28 FH
FH 55 2 20200228 FH-55-2-20200228 57 na na NA 2020-02-28 FH
FH 55 4 20200228 FH-55-4-20200228 100 na na NA 2020-02-28 FH
FH 55 6 20200228 FH-55-6-20200228 100 na na NA 2020-02-28 FH
FH 55 8 20200228 FH-55-8-20200228 100 na na NA 2020-02-28 FH
FH 55 10 20200228 FH-55-10-20200228 92 na na NA 2020-02-28 FH
FH 55 11 20200228 FH-55-11-20200228 19 na na NA 2020-02-28 FH
FH 55 12 20200228 FH-55-12-20200228 9 na na NA 2020-02-28 FH
SB 55 1 20200811 SB-55-1_20200811 na na na NA 2020-08-11 SB
SB 55 2 20200811 SB-55-2_20200811 na na na NA 2020-08-11 SB
SB 55 3 20200811 SB-55-3_20200811 na na na NA 2020-08-11 SB
SB 55 4 20200811 SB-55-4_20200811 na na na NA 2020-08-11 SB
SB 55 5 20200811 SB-55-5_20200811 na na na NA 2020-08-11 SB
SB 55 6 20200811 SB-55-6_20200811 na na na NA 2020-08-11 SB
SB 55 7 20200811 SB-55-7_20200811 na na na NA 2020-08-11 SB
SB 55 8 20200811 SB-55-8_20200811 na na na NA 2020-08-11 SB
SB 55 9 20200811 SB-55-9_20200811 na na na NA 2020-08-11 SB
SB 55 10 20200811 SB-55-10_20200811 na na na NA 2020-08-11 SB
SB 55 11 20200811 SB-55-11_20200811 na na na NA 2020-08-11 SB
SB 55 12 20200811 SB-55-12_20200811 na na na NA 2020-08-11 SB
SB 45 1 20200914 SB-45-I-20200914 na na na NA 2020-09-14 SB
SB 45 2 20200914 SB-45-II-20200914 na na na NA 2020-09-14 SB
SB 45 3 20200914 SB-45-III-20200914 na na na NA 2020-09-14 SB
SB 45 4 20200914 SB-45-IV-20200914 na na na NA 2020-09-14 SB
SB 45 5 20200914 SB-45-V-20200914 na na na NA 2020-09-14 SB
SB 45 6 20200914 SB-45-VI-20200914 na na na NA 2020-09-14 SB
SB 45 7 20200914 SB-45-VII-20200914 na na na NA 2020-09-14 SB
SB 45 8 20200914 SB-45-VIII-20200914 na na na NA 2020-09-14 SB
SB 45 9 20200914 SB-45-IX-20200914 na na na NA 2020-09-14 SB
SB 45 10 20200914 SB-45-X-20200914 na na na NA 2020-09-14 SB
SB 45 11 20200914 SB-45-XI-20200914 na na na NA 2020-09-14 SB
SB 45 12 20200914 SB-45-XII-20200914 na na na NA 2020-09-14 SB
FH 57 7G 20190724 FH-57-1G 20190724 1 na na NA 2019-07-24 FH
FH 57 10G 20190724 FH-57-1G 20190724 9 na na NA 2019-07-24 FH
FH 57 12G 20190724 FH-57-1G 20190724 9 na na NA 2019-07-24 FH
FH 57 15G 20190724 FH-57-1G 20190724 6 na na NA 2019-07-24 FH
FH 57 16G 20190724 FH-57-1G 20190724 5 na na NA 2019-07-24 FH
FH 57 1G 20190807 FH-57-1G 20190807 1 na na NA 2019-08-07 FH
FH 57 6G 20190807 FH-57-6G 20190807 2 na na NA 2019-08-07 FH
FH 57 7G 20190807 FH-57-7G 20190807 3 na na NA 2019-08-07 FH
FH 57 10G 20190807 FH-57-10G 20190807 6 na na NA 2019-08-07 FH
FH 57 12G 20190807 FH-57-12G 20190807 11 na na NA 2019-08-07 FH
FH 57 13G 20190807 FH-57-13G 20190807 2 na na NA 2019-08-07 FH
FH 57 15G 20190807 FH-57-15G 20190807 3 na na NA 2019-08-07 FH
FH 57 16G 20190807 FH-57-16G 20190807 1 na na NA 2019-08-07 FH
FH 57 18G 20190807 FH-57-18G 20190807 1 na na NA 2019-08-07 FH
FH 57 1G 20190821 FH-57-1G 20190821 5 na na NA 2019-08-21 FH
FH 57 3G 20190821 FH-57-1G 20190821 1 na na NA 2019-08-21 FH
FH 57 10G 20190821 FH-57-1G 20190821 9 na na NA 2019-08-21 FH
FH 57 12G 20190821 FH-57-1G 20190821 25 na na NA 2019-08-21 FH
FH 57 13G 20190821 FH-57-1G 20190821 1 na na NA 2019-08-21 FH
FH 57 15G 20190821 FH-57-1G 20190821 4 na na NA 2019-08-21 FH
FH 57 16G 20190821 FH-57-1G 20190821 2 na na NA 2019-08-21 FH
FH 57 1G 20190905 FH-57-1G 20190905 7 na na NA 2019-09-05 FH
FH 57 10G 20190905 FH-57-10G 20190905 2 na na NA 2019-09-05 FH
FH 57 12G 20190905 FH-57-12G 20190905 14 na na NA 2019-09-05 FH
FH 57 13G 20190905 FH-57-13G 20190905 2 na na NA 2019-09-05 FH
FH 57 15G 20190905 FH-57-15G 20190905 2 na na NA 2019-09-05 FH
FH 57 16G 20190905 FH-57-16G 20190905 3 na na NA 2019-09-05 FH
FH 57 1G 20190918 FH-57-1G 20190918 9 na na NA 2019-09-18 FH
FH 57 3G 20190918 FH-57-3G 20190918 1 na na NA 2019-09-18 FH
FH 57 4G 20190918 FH-57-4G 20190918 2 na na NA 2019-09-18 FH
FH 57 6G 20190918 FH-57-6G 20190918 1 na na NA 2019-09-18 FH
FH 57 7G 20190918 FH-57-7G 20190918 4 na na NA 2019-09-18 FH
FH 57 10G 20190918 FH-57-10G 20190918 3 na na NA 2019-09-18 FH
FH 57 12G 20190918 FH-57-12G 20190918 14 na na NA 2019-09-18 FH
FH 57 13G 20190918 FH-57-13G 20190918 3 na na NA 2019-09-18 FH
FH 57 15G 20190918 FH-57-15G 20190918 1 na na NA 2019-09-18 FH
FH 57 16G 20190918 FH-57-16G 20190918 4 na na NA 2019-09-18 FH
FH 57 1G 20191002 FH-57-1G 20191002 1 na na NA 2019-10-02 FH
FH 57 4G 20191002 FH-57-4G 20191002 1 na na NA 2019-10-02 FH
FH 57 6G 20191002 FH-57-6G 20191002 1 na na NA 2019-10-02 FH
FH 57 7G 20191002 FH-57-7G 20191002 6 na na NA 2019-10-02 FH
FH 57 12G 20191002 FH-57-12G 20191002 11 na na NA 2019-10-02 FH
FH 57 13G 20191002 FH-57-13G 20191002 1 na na NA 2019-10-02 FH
FH 57 16G 20191002 FH-57-16G 20191002 1 na na NA 2019-10-02 FH
FH 57 1G 20191016 SB-57-1G 20191016 3 na na NA 2019-10-16 SB
FH 57 4G 20191015 SB-57-4G 20191016 1 na na NA 2019-10-15 SB
FH 57 6G 20191015 SB-57-6G 20191016 1 na na NA 2019-10-15 SB
FH 57 7G 20191015 SB-57-7G 20191016 4 na na NA 2019-10-15 SB
FH 57 10G 20191015 SB-57-10G 20191016 5 na na NA 2019-10-15 SB
FH 57 6G 20191029 SB-57-6G 20191029 1 na na NA 2019-10-29 SB
FH 57 7G 20191029 SB-57-7G 20191029 1 na na NA 2019-10-29 SB
FH 57 10G 20191029 SB-57-10G 20191029 1 na na NA 2019-10-29 SB
FH 57 12G 20191029 SB-57-12G 20191029 5 na na NA 2019-10-29 SB
FH 57 7G 20191113 SB-57-7G 20191113 3 na na NA 2019-11-13 SB
FH 57 12G 20191113 SB-57-12G 20191113 4 na na NA 2019-11-13 SB
FH 57 19G 20120204 SB-57-18G 20200204 1 na na NA 2012-02-04 SB
FH 57 7G 20120305 SB-57-7G 20200305 2 na na NA 2012-03-05 SB
FH 57 12G 20120305 SB-57-12G 20200305 1 na na NA 2012-03-05 SB
FH 57 13G 20120305 SB-57-13G 20200305 1 na na NA 2012-03-05 SB
FH 57 18G 20120305 SB-57-18G 20200305 3 na na NA 2012-03-05 SB
FH 57 4G 20200319 SB-57-7G 20200319 1 na na NA 2020-03-19 SB
FH 57 7G 20200319 SB-57-12G 20200319 3 na na NA 2020-03-19 SB
FH 57 10G 20200319 SB-57-13G 20200319 4 na na NA 2020-03-19 SB
FH 57 12G 20200319 SB-57-18G 20200319 1 na na NA 2020-03-19 SB
FH 57 13G 20200319 SB-57-18G 20200319 3 na na NA 2020-03-19 SB
FH 57 16G 20200319 SB-57-18G 20200319 1 na na NA 2020-03-19 SB
FH 57 18G 20200319 SB-57-18G 20200319 3 na na NA 2020-03-19 SB
FH 57 3G 20200401 SB-57-3G 2020401 1 na na NA 2020-04-01 SB
FH 57 4G 20200401 SB-57-4G 2020401 2 na na NA 2020-04-01 SB
FH 57 7G 20200401 SB-57-7G 2020401 8 na na NA 2020-04-01 SB
FH 57 10G 20200401 SB-57-10G 2020401 2 na na NA 2020-04-01 SB
FH 57 12G 20200401 SB-57-12G 2020401 1 na na NA 2020-04-01 SB
FH 57 13G 20200401 SB-57-13G 2020401 9 na na NA 2020-04-01 SB
FH 57 15G 20200401 SB-57-15G 2020401 2 na na NA 2020-04-01 SB
FH 57 16G 20200401 SB-57-16G 2020401 3 na na NA 2020-04-01 SB
FH 57 18G 20200401 SB-57-18G 2020401 7 na na NA 2020-04-01 SB
FH 57 3G 20200415 SB-57-3G 2020415 3 na na NA 2020-04-15 SB
FH 57 4G 20200415 SB-57-3G 2020415 8 na na NA 2020-04-15 SB
FH 57 6G 20200415 SB-57-3G 2020415 2 na na NA 2020-04-15 SB
FH 57 7G 20200415 SB-57-3G 2020415 9 na na NA 2020-04-15 SB
FH 57 12G 20200415 SB-57-3G 2020415 5 na na NA 2020-04-15 SB
FH 57 13G 20200415 SB-57-3G 2020415 15 na na NA 2020-04-15 SB
FH 57 15G 20200415 SB-57-3G 2020415 1 na na NA 2020-04-15 SB
FH 57 16G 20200415 SB-57-3G 2020415 7 na na NA 2020-04-15 SB
FH 57 18G 20200415 SB-57-3G 2020415 2 na na NA 2020-04-15 SB
FH 57 4G 20200429 SB-57-3G 2020429 2 na na NA 2020-04-29 SB
FH 57 6G 20200429 SB-57-3G 2020429 2 na na NA 2020-04-29 SB
FH 57 9G 20200429 SB-57-3G 2020429 1 na na NA 2020-04-29 SB
FH 57 12G 20200429 SB-57-3G 2020429 2 na na NA 2020-04-29 SB
FH 57 13G 20200429 SB-57-3G 2020429 3 na na NA 2020-04-29 SB
FH 57 14V 20200429 SB-57-3G 2020429 6 na na NA 2020-04-29 SB
FH 57 15G 20200429 SB-57-3G 2020429 1 na na NA 2020-04-29 SB
FH 57 16G 20200429 SB-57-3G 2020429 1 na na NA 2020-04-29 SB
FH 57 3G 2020513 SB-57-3G 20200513 1 na na NA NA SB
FH 57 13G 2020513 SB-57-3G 20200513 5 na na NA NA SB
FH 57 15G 2020513 SB-57-3G 20200513 1 na na NA NA SB
SB 57 1G 20200527 FH-57-1G 20200527 na na na NA 2020-05-27 FH
SB 57 3G 20200527 FH-57-3G 20200527 na na na NA 2020-05-27 FH
SB 57 4G 20200527 FH-57-4G 20200527 na na na NA 2020-05-27 FH
SB 57 6G 20200527 FH-57-6G 20200527 na na na NA 2020-05-27 FH
SB 57 7G 20200527 FH-57-7G 20200527 na na na NA 2020-05-27 FH
SB 57 9G 20200527 FH-57-9G 20200527 na na na NA 2020-05-27 FH
SB 57 10G 20200527 FH-57-10G 20200527 na na na NA 2020-05-27 FH
SB 57 12G 20200527 FH-57-12G 20200527 na na na NA 2020-05-27 FH
SB 57 13G 20200527 FH-57-13G 20200527 na na na NA 2020-05-27 FH
SB 57 15G 20200527 FH-57-15G 20200527 na na na NA 2020-05-27 FH
SB 57 16G 20200527 FH-57-16G 20200527 na na na NA 2020-05-27 FH
SB 57 18G 20200527 FH-57-18G 20200527 na na na NA 2020-05-27 FH
FH 57 13G 20200527 SB-57-13G 20200527 3 na na NA 2020-05-27 SB
FH 57 15G 20200527 SB-57-15G 20200527 1 na na NA 2020-05-27 SB
FH 57 1G 20200708 SB-57-1G 20200708 8 na na NA 2020-07-08 SB
FH 57 7G 20200708 SB-57-7G 20200708 2 na na NA 2020-07-08 SB
FH 57 10G 20200708 SB-57-10G 20200708 3 na na NA 2020-07-08 SB
FH 57 12G 20200708 SB-57-12G 20200708 3 na na NA 2020-07-08 SB
FH 57 1G 20200722 SB-57-1G 20200722 3 na na NA 2020-07-22 SB
FH 57 3G 20200722 SB-57-3G 20200722 1 na na NA 2020-07-22 SB
FH 57 12G 20200722 SB-57-12G 20200722 3 na na NA 2020-07-22 SB
FH 57 13G 20200722 SB-57-13G 20200722 1 na na NA 2020-07-22 SB
FH 57 16G 20200722 SB-57-16G 20200722 2 na na NA 2020-07-22 SB
FH 57 1G 20200902 SB-57-1G 20200902 1 na na NA 2020-09-02 SB
FH 57 6G 20200902 SB-57-6G 20200902 1 na na NA 2020-09-02 SB
FH 57 12G 20200902 SB-57-12G 20200902 5 na na NA 2020-09-02 SB
FH 57 1G 20200916 SB-57-1G 20200916 2 na na NA 2020-09-16 SB
FH 57 3G 20200916 SB-57-3G 20200916 2 na na NA 2020-09-16 SB
FH 57 12G 20200916 SB-57-12G 20200916 3 na na NA 2020-09-16 SB
FH 57 16G 20200916 SB-57-16G 20200916 1 na na NA 2020-09-16 SB
FH 57 1G 20200930 SB-57-1G 20200930 3 na na NA 2020-09-30 SB
FH 57 3G 20200930 SB-57-3G 20200930 1 na na NA 2020-09-30 SB
FH 57 12G 20200930 SB-57-12G 20200930 3 na na NA 2020-09-30 SB
FH 57 13G 20200930 SB-57-13 20200930 1 na na NA 2020-09-30 SB
FH 57 16G 20200930 SB-57-30G 20200930 2 na na NA 2020-09-30 SB
FH 53 1 20200320 FH-53-01-20200320 17 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 2 20200320 FH-53-02-20200320 20 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 3 20200320 FH-53-03-20200320 17 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 4 20200320 FH-53-04-20200320 18 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 5 20200320 FH-53-05-20200320 27 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 6 20200320 FH-53-06-20200320 13 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 7 20200320 FH-53-07-20200320 21 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 8 20200320 FH-53-08-20200320 20 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 9 20200320 FH-53-09-20200320 26 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 10 20200320 FH-53-10-20200320 22 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 11 20200320 FH-53-11-20200320 46 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
FH 53 12 20200320 FH-53-12-20200320 13 * total number of plants was impossible to assess as there are a lot of very small, purplish rosettes that aggregate together which makes it impossible to count. na NA 2020-03-20 FH
