"sampleid","code","site","plot","date","year","month","day","flowerscollected","isreplicate","isfailedlabwork","isdispersion","sampleid_alternative","generation","generation_merge57","mapped_reads","coverage","usesample","weighted_mean_coverage"
"MLFH021420180405","FH",2,14,"20180405",2018,4,5,55,FALSE,FALSE,TRUE,NA,1,1,12646865,12.646865,FALSE,NA
"MLFH021420180420","FH",2,14,"20180420",2018,4,20,144,FALSE,FALSE,TRUE,NA,1,1,1983039,1.983039,FALSE,NA
"MLFH021520180420","FH",2,15,"20180420",2018,4,20,2,FALSE,FALSE,TRUE,NA,1,1,11416029,11.416029,FALSE,NA
"MLFH021620180405","FH",2,16,"20180405",2018,4,5,8,FALSE,FALSE,TRUE,NA,1,1,12161995,12.161995,FALSE,NA
"MLFH021620180420","FH",2,16,"20180420",2018,4,20,58,FALSE,FALSE,TRUE,NA,1,1,12933690,12.93369,FALSE,NA
"MLFH021820180405","FH",2,18,"20180405",2018,4,5,16,FALSE,FALSE,TRUE,NA,1,1,5473819,5.473819,FALSE,NA
"MLFH021820180420","FH",2,18,"20180420",2018,4,20,60,FALSE,FALSE,TRUE,NA,1,1,14006613,14.006613,FALSE,NA
"MLFH040120180306","FH",4,1,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,15312985,15.312985,TRUE,16.631347
"MLFH040120180321","FH",4,1,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,17949709,17.949709,TRUE,16.631347
"MLFH040120190208","FH",4,1,"20190208",2019,2,8,25,FALSE,FALSE,FALSE,NA,2,2,16600813,16.600813,TRUE,9.3141593125
"MLFH040120190221","FH",4,1,"20190221",2019,2,21,55,FALSE,FALSE,FALSE,NA,2,2,6002044,6.002044,TRUE,9.3141593125
"MLFH040120200206","FH",4,1,"20200206",2020,2,6,40,FALSE,FALSE,FALSE,NA,3,3,5276738,5.276738,TRUE,5.276738
"MLFH040220180306","FH",4,2,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,19525576,19.525576,TRUE,21.1636745
"MLFH040220180321","FH",4,2,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,22801773,22.801773,TRUE,21.1636745
"MLFH040220190208","FH",4,2,"20190208",2019,2,8,25,FALSE,FALSE,FALSE,NA,2,2,3694208,3.694208,TRUE,2.80343875
"MLFH040220190221","FH",4,2,"20190221",2019,2,21,35,FALSE,FALSE,FALSE,NA,2,2,2167175,2.167175,TRUE,2.80343875
"MLFH040220200212","FH",4,2,"20200212",2020,2,12,50,FALSE,FALSE,FALSE,NA,3,3,7741156,7.741156,TRUE,7.741156
"MLFH040320180306","FH",4,3,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,10002842,10.002842,TRUE,10.246284
"MLFH040320180321","FH",4,3,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,10489726,10.489726,TRUE,10.246284
"MLFH040320190208","FH",4,3,"20190208",2019,2,8,40,FALSE,FALSE,FALSE,NA,2,2,8678838,8.678838,TRUE,7.88655373684211
"MLFH040320190221","FH",4,3,"20190221",2019,2,21,55,FALSE,FALSE,FALSE,NA,2,2,7310347,7.310347,TRUE,7.88655373684211
"MLFH040320200206","FH",4,3,"20200206",2020,2,6,30,FALSE,FALSE,FALSE,NA,3,3,5792649,5.792649,TRUE,5.792649
"MLFH040420180306","FH",4,4,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,8383157,8.383157,TRUE,7.809219
"MLFH040420180321","FH",4,4,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,7235281,7.235281,TRUE,7.809219
"MLFH040520180306","FH",4,5,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,3432701,3.432701,TRUE,3.876411
"MLFH040520180321","FH",4,5,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,4320121,4.320121,TRUE,3.876411
"MLFH040520190208","FH",4,5,"20190208",2019,2,8,30,FALSE,FALSE,FALSE,NA,2,2,5723665,5.723665,TRUE,5.5527064
"MLFH040520190221","FH",4,5,"20190221",2019,2,21,45,FALSE,FALSE,FALSE,NA,2,2,5438734,5.438734,TRUE,5.5527064
"MLFH040520200206","FH",4,5,"20200206",2020,2,6,80,FALSE,FALSE,FALSE,NA,3,3,4953881,4.953881,TRUE,4.953881
"MLFH040620180306","FH",4,6,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,3384059,3.384059,TRUE,4.0305875
"MLFH040620180321","FH",4,6,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,4677116,4.677116,TRUE,4.0305875
"MLFH040620190208","FH",4,6,"20190208",2019,2,8,25,FALSE,FALSE,FALSE,NA,2,2,5565827,5.565827,TRUE,5.25486166666667
"MLFH040620190221","FH",4,6,"20190221",2019,2,21,50,FALSE,FALSE,FALSE,NA,2,2,5099379,5.099379,TRUE,5.25486166666667
"MLFH040620200206","FH",4,6,"20200206",2020,2,6,43,FALSE,FALSE,FALSE,NA,3,3,3336538,3.336538,TRUE,3.336538
"MLFH040720180306","FH",4,7,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,5425527,5.425527,TRUE,5.1301785
"MLFH040720180321","FH",4,7,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,4834830,4.83483,TRUE,5.1301785
"MLFH040720190208","FH",4,7,"20190208",2019,2,8,12,FALSE,FALSE,FALSE,NA,2,2,4297769,4.297769,TRUE,3.73960636842105
"MLFH040720190221","FH",4,7,"20190221",2019,2,21,45,FALSE,FALSE,FALSE,NA,2,2,3590763,3.590763,TRUE,3.73960636842105
"MLFH040720200212","FH",4,7,"20200212",2020,2,12,17,FALSE,FALSE,FALSE,NA,3,3,3326344,3.326344,TRUE,3.326344
"MLFH040820180306","FH",4,8,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,3496817,3.496817,TRUE,4.078594
"MLFH040820180321","FH",4,8,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,4660371,4.660371,TRUE,4.078594
"MLFH040820190208","FH",4,8,"20190208",2019,2,8,12,FALSE,FALSE,FALSE,NA,2,2,5931749,5.931749,TRUE,5.944418
"MLFH040820190221","FH",4,8,"20190221",2019,2,21,36,FALSE,FALSE,FALSE,NA,2,2,5948641,5.948641,TRUE,5.944418
"MLFH040820200212","FH",4,8,"20200212",2020,2,12,24,FALSE,FALSE,FALSE,NA,3,3,4601433,4.601433,TRUE,4.601433
"MLFH040920180306","FH",4,9,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,2819699,2.819699,TRUE,4.5040225
"MLFH040920180321","FH",4,9,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,6188346,6.188346,TRUE,4.5040225
"MLFH040920190208","FH",4,9,"20190208",2019,2,8,15,FALSE,FALSE,FALSE,NA,2,2,6270317,6.270317,TRUE,6.02164325
"MLFH040920190221","FH",4,9,"20190221",2019,2,21,45,FALSE,FALSE,FALSE,NA,2,2,5938752,5.938752,TRUE,6.02164325
"MLFH040920200206","FH",4,9,"20200206",2020,2,6,17,FALSE,FALSE,FALSE,NA,3,3,4758734,4.758734,TRUE,4.758734
"MLFH041020180306","FH",4,10,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,3154060,3.15406,TRUE,3.576653
"MLFH041020180321","FH",4,10,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,3999246,3.999246,TRUE,3.576653
"MLFH041020190208","FH",4,10,"20190208",2019,2,8,20,FALSE,FALSE,FALSE,NA,2,2,6035288,6.035288,TRUE,5.77623006349206
"MLFH041020190221","FH",4,10,"20190221",2019,2,21,43,FALSE,FALSE,FALSE,NA,2,2,5655738,5.655738,TRUE,5.77623006349206
"MLFH041020200206","FH",4,10,"20200206",2020,2,6,20,FALSE,FALSE,FALSE,NA,3,3,3787680,3.78768,TRUE,3.78768
"MLFH041120180306","FH",4,11,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,5182823,5.182823,TRUE,5.3725805
"MLFH041120180321","FH",4,11,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,5562338,5.562338,TRUE,5.3725805
"MLFH041120190208","FH",4,11,"20190208",2019,2,8,20,FALSE,FALSE,FALSE,NA,2,2,5841997,5.841997,TRUE,5.14580096551724
"MLFH041120190221","FH",4,11,"20190221",2019,2,21,38,FALSE,FALSE,FALSE,NA,2,2,4779382,4.779382,TRUE,5.14580096551724
"MLFH041120200212","FH",4,11,"20200212",2020,2,12,11,FALSE,FALSE,FALSE,NA,3,3,4639991,4.639991,TRUE,4.639991
"MLFH041220180306","FH",4,12,"20180306",2018,3,6,100,FALSE,FALSE,FALSE,NA,1,1,5530869,5.530869,TRUE,5.939087
"MLFH041220180321","FH",4,12,"20180321",2018,3,21,100,FALSE,FALSE,FALSE,NA,1,1,6347305,6.347305,TRUE,5.939087
"MLFH041220190208","FH",4,12,"20190208",2019,2,8,20,FALSE,FALSE,FALSE,NA,2,2,4745388,4.745388,TRUE,4.93525015384615
"MLFH041220190221","FH",4,12,"20190221",2019,2,21,32,FALSE,FALSE,FALSE,NA,2,2,5053914,5.053914,TRUE,4.93525015384615
"MLFH041220200212","FH",4,12,"20200212",2020,2,12,10,FALSE,FALSE,FALSE,NA,3,3,3721006,3.721006,TRUE,3.721006
"MLFH050120180411","FH",5,1,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,1539801,1.539801,TRUE,1.7305085
"MLFH050120180426","FH",5,1,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,1921216,1.921216,TRUE,1.7305085
"MLFH050120190312","FH",5,1,"20190312",2019,3,12,100,FALSE,FALSE,FALSE,NA,2,2,26985397,26.985397,TRUE,26.985397
"MLFH050120200207","FH",5,1,"20200207",2020,2,7,105,FALSE,FALSE,FALSE,NA,3,3,7463646,7.463646,TRUE,8.54552766666667
"MLFH050120200224","FH",5,1,"20200224",2020,2,24,105,FALSE,FALSE,FALSE,NA,3,3,9405743,9.405743,TRUE,8.54552766666667
"MLFH050120200312","FH",5,1,"20200312",2020,3,12,105,FALSE,FALSE,FALSE,NA,3,3,8767194,8.767194,TRUE,8.54552766666667
"MLFH050220180411","FH",5,2,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,587651,0.587651,FALSE,NA
"MLFH050220180426","FH",5,2,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,9603963,9.603963,TRUE,9.603963
"MLFH050220190312","FH",5,2,"20190312",2019,3,12,100,FALSE,FALSE,FALSE,NA,2,2,19819282,19.819282,TRUE,19.819282
"MLFH050220200207","FH",5,2,"20200207",2020,2,7,60,FALSE,FALSE,FALSE,NA,3,3,4787138,4.787138,TRUE,7.80122172222222
"MLFH050220200224","FH",5,2,"20200224",2020,2,24,105,FALSE,FALSE,FALSE,NA,3,3,8059598,8.059598,TRUE,7.80122172222222
"MLFH050220200312","FH",5,2,"20200312",2020,3,12,105,FALSE,FALSE,FALSE,NA,3,3,9265179,9.265179,TRUE,7.80122172222222
"MLFH050320180411","FH",5,3,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,6585637,6.585637,TRUE,6.873839
"MLFH050320180426","FH",5,3,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,7162041,7.162041,TRUE,6.873839
"MLFH050320190312","FH",5,3,"20190312",2019,3,12,30,FALSE,FALSE,FALSE,NA,2,2,3631745,3.631745,TRUE,3.631745
"MLFH050320200207","FH",5,3,"20200207",2020,2,7,30,FALSE,FALSE,FALSE,NA,3,3,7615737,7.615737,TRUE,7.65529702325581
"MLFH050320200224","FH",5,3,"20200224",2020,2,24,42,FALSE,FALSE,FALSE,NA,3,3,6215009,6.215009,TRUE,7.65529702325581
"MLFH050320200312","FH",5,3,"20200312",2020,3,12,100,FALSE,FALSE,FALSE,NA,3,3,8272086,8.272086,TRUE,7.65529702325581
"MLFH050420180411","FH",5,4,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,3648433,3.648433,TRUE,3.1810215
"MLFH050420180426","FH",5,4,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,2713610,2.71361,TRUE,3.1810215
"MLFH050420190312","FH",5,4,"20190312",2019,3,12,26,FALSE,FALSE,FALSE,NA,2,2,5380126,5.380126,TRUE,5.380126
"MLFH050420200207","FH",5,4,"20200207",2020,2,7,103,FALSE,FALSE,FALSE,NA,3,3,6838456,6.838456,TRUE,9.72147916242038
"MLFH050420200224","FH",5,4,"20200224",2020,2,24,106,FALSE,FALSE,FALSE,NA,3,3,11418884,11.418884,TRUE,9.72147916242038
"MLFH050420200312","FH",5,4,"20200312",2020,3,12,105,FALSE,FALSE,FALSE,NA,3,3,10836017,10.836017,TRUE,9.72147916242038
"MLFH050520180411","FH",5,5,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,5982206,5.982206,TRUE,6.354871
"MLFH050520180426","FH",5,5,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,6727536,6.727536,TRUE,6.354871
"MLFH050520190312","FH",5,5,"20190312",2019,3,12,32,FALSE,FALSE,FALSE,NA,2,2,7695403,7.695403,TRUE,7.695403
"MLFH050520200207","FH",5,5,"20200207",2020,2,7,103,FALSE,FALSE,FALSE,NA,3,3,2900778,2.900778,TRUE,3.16184899025974
"MLFH050520200224","FH",5,5,"20200224",2020,2,24,100,FALSE,FALSE,FALSE,NA,3,3,2957095,2.957095,TRUE,3.16184899025974
"MLFH050520200312","FH",5,5,"20200312",2020,3,12,105,FALSE,FALSE,FALSE,NA,3,3,3612951,3.612951,TRUE,3.16184899025974
"MLFH050620180411","FH",5,6,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,7096554,7.096554,TRUE,6.5759415
"MLFH050620180426","FH",5,6,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,6055329,6.055329,TRUE,6.5759415
"MLFH050620190312","FH",5,6,"20190312",2019,3,12,85,FALSE,FALSE,FALSE,NA,2,2,6596593,6.596593,TRUE,6.596593
"MLFH050620200207","FH",5,6,"20200207",2020,2,7,110,FALSE,FALSE,FALSE,NA,3,3,2053387,2.053387,TRUE,5.53509768867925
"MLFH050620200224","FH",5,6,"20200224",2020,2,24,105,FALSE,FALSE,FALSE,NA,3,3,4334848,4.334848,TRUE,5.53509768867925
"MLFH050620200312","FH",5,6,"20200312",2020,3,12,103,FALSE,FALSE,FALSE,NA,3,3,10476985,10.476985,TRUE,5.53509768867925
"MLFH050720180411","FH",5,7,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,4972594,4.972594,TRUE,4.414192
"MLFH050720180426","FH",5,7,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,3855790,3.85579,TRUE,4.414192
"MLFH050720190312","FH",5,7,"20190312",2019,3,12,100,FALSE,FALSE,FALSE,NA,2,2,5359162,5.359162,TRUE,5.359162
"MLFH050720200207","FH",5,7,"20200207",2020,2,7,30,FALSE,FALSE,FALSE,NA,3,3,5311694,5.311694,TRUE,6.03000119672131
"MLFH050720200224","FH",5,7,"20200224",2020,2,24,30,FALSE,FALSE,FALSE,NA,3,3,4337197,4.337197,TRUE,6.03000119672131
"MLFH050720200312","FH",5,7,"20200312",2020,3,12,62,FALSE,FALSE,FALSE,NA,3,3,7196668,7.196668,TRUE,6.03000119672131
"MLFH050820180411","FH",5,8,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,3650809,3.650809,TRUE,4.689652
"MLFH050820180426","FH",5,8,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,5728495,5.728495,TRUE,4.689652
"MLFH050820190312","FH",5,8,"20190312",2019,3,12,35,FALSE,FALSE,FALSE,NA,2,2,5223529,5.223529,TRUE,5.223529
"MLFH050820200207","FH",5,8,"20200207",2020,2,7,105,FALSE,FALSE,FALSE,NA,3,3,5330498,5.330498,TRUE,5.95927533333333
"MLFH050820200224","FH",5,8,"20200224",2020,2,24,105,FALSE,FALSE,FALSE,NA,3,3,4613992,4.613992,TRUE,5.95927533333333
"MLFH050820200312","FH",5,8,"20200312",2020,3,12,105,FALSE,FALSE,FALSE,NA,3,3,7933336,7.933336,TRUE,5.95927533333333
"MLFH050920180411","FH",5,9,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,5222023,5.222023,TRUE,5.8444585
"MLFH050920180426","FH",5,9,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,6466894,6.466894,TRUE,5.8444585
"MLFH050920190312","FH",5,9,"20190312",2019,3,12,45,FALSE,FALSE,FALSE,NA,2,2,7761858,7.761858,TRUE,7.761858
"MLFH050920200207","FH",5,9,"20200207",2020,2,7,105,FALSE,FALSE,FALSE,NA,3,3,6022060,6.02206,TRUE,7.226432
"MLFH050920200224","FH",5,9,"20200224",2020,2,24,105,FALSE,FALSE,FALSE,NA,3,3,7498961,7.498961,TRUE,7.226432
"MLFH050920200312","FH",5,9,"20200312",2020,3,12,105,FALSE,FALSE,FALSE,NA,3,3,8158275,8.158275,TRUE,7.226432
"MLFH051020180411","FH",5,10,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,7718293,7.718293,TRUE,8.537875
"MLFH051020180426","FH",5,10,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,9357457,9.357457,TRUE,8.537875
"MLFH051020190312","FH",5,10,"20190312",2019,3,12,45,FALSE,FALSE,FALSE,NA,2,2,9798813,9.798813,TRUE,9.798813
"MLFH051020200207","FH",5,10,"20200207",2020,2,7,105,FALSE,FALSE,FALSE,NA,3,3,6080267,6.080267,TRUE,8.05307933333333
"MLFH051020200224","FH",5,10,"20200224",2020,2,24,105,FALSE,FALSE,FALSE,NA,3,3,8131942,8.131942,TRUE,8.05307933333333
"MLFH051020200312","FH",5,10,"20200312",2020,3,12,105,FALSE,FALSE,FALSE,NA,3,3,9947029,9.947029,TRUE,8.05307933333333
"MLFH051120180411","FH",5,11,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,5730930,5.73093,TRUE,6.1496405
"MLFH051120180426","FH",5,11,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,6568351,6.568351,TRUE,6.1496405
"MLFH051120190312","FH",5,11,"20190312",2019,3,12,90,FALSE,FALSE,FALSE,NA,2,2,8659613,8.659613,TRUE,8.659613
"MLFH051120200207","FH",5,11,"20200207",2020,2,7,36,FALSE,FALSE,FALSE,NA,3,3,7156814,7.156814,TRUE,8.59252168292683
"MLFH051120200224","FH",5,11,"20200224",2020,2,24,105,FALSE,FALSE,FALSE,NA,3,3,9038969,9.038969,TRUE,8.59252168292683
"MLFH051120200312","FH",5,11,"20200312",2020,3,12,105,FALSE,FALSE,FALSE,NA,3,3,8638317,8.638317,TRUE,8.59252168292683
"MLFH051220180411","FH",5,12,"20180411",2018,4,11,101,FALSE,FALSE,FALSE,NA,1,1,9230653,9.230653,TRUE,8.7615735
"MLFH051220180426","FH",5,12,"20180426",2018,4,26,101,FALSE,FALSE,FALSE,NA,1,1,8292494,8.292494,TRUE,8.7615735
"MLFH051220190312","FH",5,12,"20190312",2019,3,12,100,FALSE,FALSE,FALSE,NA,2,2,6714951,6.714951,TRUE,6.714951
"MLFH051220200207","FH",5,12,"20200207",2020,2,7,37,FALSE,FALSE,FALSE,NA,3,3,8303345,8.303345,TRUE,7.94592133862434
"MLFH051220200224","FH",5,12,"20200224",2020,2,24,64,FALSE,FALSE,FALSE,NA,3,3,8742555,8.742555,TRUE,7.94592133862434
"MLFH051220200312","FH",5,12,"20200312",2020,3,12,88,FALSE,FALSE,FALSE,NA,3,3,7216271,7.216271,TRUE,7.94592133862434
"MLFH060120180328","FH",6,1,"20180328",2018,3,28,71,FALSE,FALSE,FALSE,NA,1,1,13171760,13.17176,TRUE,8.45997218079096
"MLFH060120180412","FH",6,1,"20180412",2018,4,12,72,FALSE,FALSE,FALSE,NA,1,1,3603777,3.603777,TRUE,8.45997218079096
"MLFH060120180425","FH",6,1,"20180425",2018,4,25,34,FALSE,FALSE,FALSE,NA,1,1,8904358,8.904358,TRUE,8.45997218079096
"MLFH060220180328","FH",6,2,"20180328",2018,3,28,80,FALSE,FALSE,FALSE,NA,1,1,12956362,12.956362,TRUE,10.6605382857143
"MLFH060220180412","FH",6,2,"20180412",2018,4,12,69,FALSE,FALSE,FALSE,NA,1,1,8172675,8.172675,TRUE,10.6605382857143
"MLFH060220180425","FH",6,2,"20180425",2018,4,25,33,FALSE,FALSE,FALSE,NA,1,1,10296801,10.296801,TRUE,10.6605382857143
"MLFH060220190212","FH",6,2,"20190212",2019,2,12,50,FALSE,FALSE,FALSE,NA,2,2,13915305,13.915305,TRUE,13.9089335
"MLFH060220190226","FH",6,2,"20190226",2019,2,26,10,FALSE,FALSE,FALSE,NA,2,2,13877076,13.877076,TRUE,13.9089335
"MLFH060320180328","FH",6,3,"20180328",2018,3,28,76,FALSE,FALSE,FALSE,NA,1,1,3989257,3.989257,TRUE,4.59099345812808
"MLFH060320180412","FH",6,3,"20180412",2018,4,12,89,FALSE,FALSE,FALSE,NA,1,1,5854582,5.854582,TRUE,4.59099345812808
"MLFH060320180425","FH",6,3,"20180425",2018,4,25,38,FALSE,FALSE,FALSE,NA,1,1,2835009,2.835009,TRUE,4.59099345812808
"MLFH060320190212","FH",6,3,"20190212",2019,2,12,50,FALSE,FALSE,FALSE,NA,2,2,2354966,2.354966,TRUE,2.50983766666667
"MLFH060320190226","FH",6,3,"20190226",2019,2,26,10,FALSE,FALSE,FALSE,NA,2,2,3284196,3.284196,TRUE,2.50983766666667
"MLFH060420180328","FH",6,4,"20180328",2018,3,28,64,FALSE,TRUE,FALSE,NA,1,1,3602632,3.602632,FALSE,NA
"MLFH060420180412","FH",6,4,"20180412",2018,4,12,75,FALSE,TRUE,FALSE,NA,1,1,4370971,4.370971,FALSE,NA
"MLFH060420180425","FH",6,4,"20180425",2018,4,25,37,FALSE,FALSE,FALSE,NA,1,1,1841591,1.841591,TRUE,1.841591
"MLFH060520180328","FH",6,5,"20180328",2018,3,28,54,FALSE,FALSE,FALSE,NA,1,1,5318956,5.318956,TRUE,5.28025293193717
"MLFH060520180412","FH",6,5,"20180412",2018,4,12,100,FALSE,FALSE,FALSE,NA,1,1,6234109,6.234109,TRUE,5.28025293193717
"MLFH060520180425","FH",6,5,"20180425",2018,4,25,37,FALSE,FALSE,FALSE,NA,1,1,2645778,2.645778,TRUE,5.28025293193717
"MLFH060520190212","FH",6,5,"20190212",2019,2,12,50,FALSE,FALSE,FALSE,NA,2,2,4882639,4.882639,TRUE,4.86453816129032
"MLFH060520190226","FH",6,5,"20190226",2019,2,26,12,FALSE,FALSE,FALSE,NA,2,2,4789118,4.789118,TRUE,4.86453816129032
"MLFH060620180328","FH",6,6,"20180328",2018,3,28,64,FALSE,FALSE,FALSE,NA,1,1,3353956,3.353956,TRUE,3.39830529648241
"MLFH060620180412","FH",6,6,"20180412",2018,4,12,100,FALSE,FALSE,FALSE,NA,1,1,3369115,3.369115,TRUE,3.39830529648241
"MLFH060620180425","FH",6,6,"20180425",2018,4,25,35,FALSE,FALSE,FALSE,NA,1,1,3562802,3.562802,TRUE,3.39830529648241
"MLFH060620190212","FH",6,6,"20190212",2019,2,12,50,FALSE,FALSE,FALSE,NA,2,2,4097158,4.097158,TRUE,4.18859468085106
"MLFH060620190226","FH",6,6,"20190226",2019,2,26,44,FALSE,FALSE,FALSE,NA,2,2,4292500,4.2925,TRUE,4.18859468085106
"MLFH060720180328","FH",6,7,"20180328",2018,3,28,100,FALSE,FALSE,FALSE,NA,1,1,3016653,3.016653,TRUE,3.16109308510638
"MLFH060720180412","FH",6,7,"20180412",2018,4,12,100,FALSE,FALSE,FALSE,NA,1,1,3125811,3.125811,TRUE,3.16109308510638
"MLFH060720180425","FH",6,7,"20180425",2018,4,25,35,FALSE,FALSE,FALSE,NA,1,1,3674585,3.674585,TRUE,3.16109308510638
"MLFH060720190212","FH",6,7,"20190212",2019,2,12,22,FALSE,FALSE,FALSE,NA,2,2,5261784,5.261784,TRUE,4.60984386486486
"MLFH060720190226","FH",6,7,"20190226",2019,2,26,15,FALSE,FALSE,FALSE,NA,2,2,3653665,3.653665,TRUE,4.60984386486486
"MLFH060820180328","FH",6,8,"20180328",2018,3,28,77,FALSE,FALSE,FALSE,NA,1,1,3011145,3.011145,TRUE,4.59341022277228
"MLFH060820180412","FH",6,8,"20180412",2018,4,12,100,FALSE,FALSE,FALSE,NA,1,1,5491245,5.491245,TRUE,4.59341022277228
"MLFH060820180425","FH",6,8,"20180425",2018,4,25,25,FALSE,FALSE,FALSE,NA,1,1,5875448,5.875448,TRUE,4.59341022277228
"MLFH060820190212","FH",6,8,"20190212",2019,2,12,27,FALSE,FALSE,FALSE,NA,2,2,5773298,5.773298,TRUE,5.82197327272727
"MLFH060820190226","FH",6,8,"20190226",2019,2,26,6,FALSE,FALSE,FALSE,NA,2,2,6041012,6.041012,TRUE,5.82197327272727
"MLFH060920180328","FH",6,9,"20180328",2018,3,28,94,FALSE,FALSE,FALSE,NA,1,1,4611108,4.611108,TRUE,4.38711972173913
"MLFH060920180412","FH",6,9,"20180412",2018,4,12,100,FALSE,FALSE,FALSE,NA,1,1,4387252,4.387252,TRUE,4.38711972173913
"MLFH060920180425","FH",6,9,"20180425",2018,4,25,36,FALSE,FALSE,FALSE,NA,1,1,3801894,3.801894,TRUE,4.38711972173913
"MLFH060920190212","FH",6,9,"20190212",2019,2,12,50,FALSE,FALSE,FALSE,NA,2,2,3584567,3.584567,TRUE,3.38819396428571
"MLFH060920190226","FH",6,9,"20190226",2019,2,26,6,FALSE,FALSE,FALSE,NA,2,2,1751752,1.751752,TRUE,3.38819396428571
"MLFH061020180328","FH",6,10,"20180328",2018,3,28,80,FALSE,FALSE,FALSE,NA,1,1,4109182,4.109182,TRUE,3.85287768518519
"MLFH061020180412","FH",6,10,"20180412",2018,4,12,100,FALSE,FALSE,FALSE,NA,1,1,4037654,4.037654,TRUE,3.85287768518519
"MLFH061020180425","FH",6,10,"20180425",2018,4,25,36,FALSE,FALSE,FALSE,NA,1,1,2770045,2.770045,TRUE,3.85287768518519
"MLFH061020190212","FH",6,10,"20190212",2019,2,12,50,FALSE,FALSE,FALSE,NA,2,2,6452447,6.452447,TRUE,6.07519003571429
"MLFH061020190226","FH",6,10,"20190226",2019,2,26,6,FALSE,FALSE,FALSE,NA,2,2,2931382,2.931382,TRUE,6.07519003571429
"MLFH061120180328","FH",6,11,"20180328",2018,3,28,88,FALSE,FALSE,FALSE,NA,1,1,6130470,6.13047,TRUE,5.25987970319635
"MLFH061120180412","FH",6,11,"20180412",2018,4,12,100,FALSE,FALSE,FALSE,NA,1,1,4904583,4.904583,TRUE,5.25987970319635
"MLFH061120180425","FH",6,11,"20180425",2018,4,25,31,FALSE,FALSE,FALSE,NA,1,1,3934645,3.934645,TRUE,5.25987970319635
"MLFH061120190212","FH",6,11,"20190212",2019,2,12,29,FALSE,FALSE,FALSE,NA,2,2,9389404,9.389404,TRUE,8.84711679411765
"MLFH061120190226","FH",6,11,"20190226",2019,2,26,5,FALSE,FALSE,FALSE,NA,2,2,5701851,5.701851,TRUE,8.84711679411765
"MLFH061220180328","FH",6,12,"20180328",2018,3,28,100,FALSE,FALSE,FALSE,NA,1,1,4906086,4.906086,TRUE,4.36891395633188
"MLFH061220180412","FH",6,12,"20180412",2018,4,12,100,FALSE,FALSE,FALSE,NA,1,1,3794561,3.794561,TRUE,4.36891395633188
