SITE PLOT DATE RECORD_ID DIAGONAL_PLANT_NUMBER OFF.DIAGONAL_PLANT_NUMBER TOTAL_PLANT_NUMBER..OPTIONAL. MEAN_FRUITS_PER_PLANT..OPTIONAL. SD_FRUITS_PER_PLANT..OPTIONAL. COMMENTS COMMENTS2 D
43 11 20190228 43-11-20190228 20 8 NA NA NA incresed seedling mortality observed probably due to heavy rainy season NA 2019-02-28
43 12 20190228 43-12-20190228 14 12 NA NA NA incresed seedling mortality observed probably due to heavy rainy season NA 2019-02-28
52 1 20190322 FH-52_1_20190322 NA NA 5 NA NA  NA 2019-03-22
52 2 20190322 FH-52_2_20190322 NA NA 0 NA NA  NA 2019-03-22
52 3 20190322 FH-52_3_20190322 NA NA 0 NA NA  NA 2019-03-22
52 4 20190322 FH-52_4_20190322 NA NA 2 NA NA  NA 2019-03-22
52 5 20190322 FH-52_5_20190322 NA NA 2 NA NA  NA 2019-03-22
52 6 20190322 FH-52_6_20190322 NA NA 2 NA NA  NA 2019-03-22
52 7 20190322 FH-52_7_20190322 NA NA 2 NA NA  NA 2019-03-22
52 8 20190322 FH-52_8_20190322 NA NA 2 NA NA  NA 2019-03-22
52 9 20190322 FH-52_9_20190322 NA NA 21 NA NA  NA 2019-03-22
52 10 20190322 FH-52_10_20190322 NA NA 15 NA NA  NA 2019-03-22
52 11 20190322 FH-52_11_20190322 NA NA 16 NA NA  NA 2019-03-22
52 12 20190322 FH-52_12_20190322 NA NA 16 NA NA  NA 2019-03-22
52 1 20190402 FH-52_1_20190402 NA NA 1 NA NA  NA 2019-04-02
52 2 20190402 FH-52_2_20190402 NA NA 0 NA NA  NA 2019-04-02
52 3 20190402 FH-52_3_20190402 NA NA 4 NA NA  NA 2019-04-02
52 4 20190402 FH-52_4_20190402 NA NA 10 NA NA  NA 2019-04-02
52 5 20190402 FH-52_5_20190402 NA NA 3 NA NA  NA 2019-04-02
52 6 20190402 FH-52_6_20190402 NA NA 0 NA NA  NA 2019-04-02
52 7 20190402 FH-52_7_20190402 NA NA 100 NA NA  NA 2019-04-02
52 8 20190402 FH-52_8_20190402 NA NA 50 NA NA  NA 2019-04-02
52 9 20190402 FH-52_9_20190402 NA NA 200 NA NA  NA 2019-04-02
52 10 20190402 FH-52_10_20190402 NA NA 70 NA NA  NA 2019-04-02
52 11 20190402 FH-52_11_20190402 NA NA 150 NA NA  NA 2019-04-02
52 12 20190402 FH-52_12_20190402 NA NA 70 NA NA  NA 2019-04-02
52 1 20190417 FH-52_1_20190417 NA NA 5 NA NA  NA 2019-04-17
52 2 20190417 FH-52_2_20190417 NA NA 10 NA NA  NA 2019-04-17
52 3 20190417 FH-52_3_20190417 NA NA 50 NA NA  NA 2019-04-17
52 4 20190417 FH-52_4_20190417 NA NA 15 NA NA  NA 2019-04-17
52 5 20190417 FH-52_5_20190417 NA NA 5 NA NA  NA 2019-04-17
52 6 20190417 FH-52_6_20190417 NA NA 40 NA NA  NA 2019-04-17
52 7 20190417 FH-52_7_20190417 NA NA 100 NA NA  NA 2019-04-17
52 8 20190417 FH-52_8_20190417 NA NA 40 NA NA  NA 2019-04-17
52 9 20190417 FH-52_9_20190417 NA NA 250 NA NA  NA 2019-04-17
52 10 20190417 FH-52_10_20190417 NA NA 80 NA NA  NA 2019-04-17
52 11 20190417 FH-52_11_20190417 NA NA 80 NA NA  NA 2019-04-17
52 12 20190417 FH-52_12_20190417 NA NA 80 NA NA  NA 2019-04-17
52 1 20190426 FH-52_1_20190426 NA NA 8 NA NA  NA 2019-04-26
52 2 20190426 FH-52_2_20190426 NA NA 5 NA NA  NA 2019-04-26
52 3 20190426 FH-52_3_20190426 NA NA 35 NA NA  NA 2019-04-26
52 4 20190426 FH-52_4_20190426 NA NA 12 NA NA  NA 2019-04-26
52 5 20190426 FH-52_5_20190426 NA NA 3 NA NA  NA 2019-04-26
52 6 20190426 FH-52_6_20190426 NA NA 13 NA NA  NA 2019-04-26
52 7 20190426 FH-52_7_20190426 NA NA 12 NA NA  NA 2019-04-26
52 8 20190426 FH-52_8_20190426 NA NA 25 NA NA  NA 2019-04-26
52 9 20190426 FH-52_9_20190426 NA NA 44 NA NA  NA 2019-04-26
52 10 20190426 FH-52_10_20190426 NA NA 13 NA NA  NA 2019-04-26
52 11 20190426 FH-52_11_20190426 NA NA 26 NA NA  NA 2019-04-26
52 12 20190426 FH-52_12_20190426 NA NA 27 NA NA  NA 2019-04-26
9 1 20190604 FH_9_1_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 2 20190604 FH_9_2_20190604 NA NA NA NA NA could not do the census, too many errors due to other weeds, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 3 20190604 FH_9_3_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 4 20190604 FH_9_4_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 5 20190604 FH_9_5_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 6 20190604 FH_9_6_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 7 20190604 FH_9_7_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 8 20190604 FH_9_8_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 9 20190604 FH_9_9_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 10 20190604 FH_9_10_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 11 20190604 FH_9_11_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
9 12 20190604 FH_9_12_20190604 NA NA NA NA NA could not do the census, too many errors due to other species, hard to identify what is arabidopsis since plants are so small NA 2019-06-04
49 1 20190320 49-01-20190320 1 0 NA NA NA  NA 2019-03-20
49 2 20190320 49-02-20190320 0 1 NA NA NA  NA 2019-03-20
49 3 20190320 49-03-20190320 0 0 NA NA NA  NA 2019-03-20
49 4 20190320 49-04-20190320 0 0 NA NA NA  NA 2019-03-20
49 5 20190320 49-05-20190320 0 0 NA NA NA  NA 2019-03-20
49 6 20190320 49-06-20190320 4 1 NA NA NA  NA 2019-03-20
49 7 20190320 49-07-20190320 4 4 NA NA NA  NA 2019-03-20
49 8 20190320 49-08-20190320 0 4 NA NA NA  NA 2019-03-20
49 9 20190320 49-09-20190320 4 0 NA NA NA  NA 2019-03-20
49 10 20190320 49-10-20190320 3 10 NA NA NA  NA 2019-03-20
49 11 20190320 49-11-20190320 0 0 NA NA NA  NA 2019-03-20
49 12 20190320 49-12-20190320 0 0 NA NA NA  NA 2019-03-20
53 1 20190405 53-01-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 2 20190405 53-02-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 3 20190405 53-03-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 4 20190405 53-04-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 5 20190405 53-05-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 6 20190405 53-06-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 7 20190405 53-07-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 8 20190405 53-08-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 9 20190405 53-09-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 10 20190405 53-10-20190405 NA NA 17 NA NA  NA 2019-04-05
53 11 20190405 53-11-20190405 NA NA NA NA NA > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number NA 2019-04-05
53 12 20190405 53-12-20190405 NA NA 27 NA NA  NA 2019-04-05
5 1 20190227 5-1-20190227 51 34 NA NA NA Very small and dry  plants NA 2019-02-27
5 2 20190227 5-2-20190227 36 25 NA NA NA Very small and dry  plants NA 2019-02-27
5 3 20190227 5-3-20190227 26 16 NA NA NA Very small and dry  plants NA 2019-02-27
5 4 20190227 5-4-20190227 15 14 NA NA NA Very small and dry  plants NA 2019-02-27
5 5 20190227 5-5-20190227 22 15 NA NA NA Very small and dry  plants NA 2019-02-27
5 6 20190227 5-6-20190227 24 34 NA NA NA Very small and dry  plants NA 2019-02-27
5 7 20190227 5-7-20190227 44 34 NA NA NA Very small and dry  plants NA 2019-02-27
5 8 20190227 5-8-20190227 14 15 NA NA NA Very small and dry  plants NA 2019-02-27
5 9 20190227 5-9-20190227 6 12 NA NA NA Very small and dry  plants NA 2019-02-27
5 10 20190227 5-10-20190227 13 12 NA NA NA Very small and dry  plants NA 2019-02-27
5 11 20190227 5-11-20190227 16 12 NA NA NA Very small and dry  plants NA 2019-02-27
5 12 20190227 5-12-20190227 13 12 NA NA NA Very small and dry  plants NA 2019-02-27
45 1 20190204 45-1-20190204 97 85 NA NA NA  NA 2019-02-04
45 2 20190204 45-2-20190204 13 6 NA NA NA  NA 2019-02-04
45 3 20190204 45-3-20190204 38 31 NA NA NA  NA 2019-02-04
45 4 20190204 45-4-20190204 18 14 NA NA NA  NA 2019-02-04
45 5 20190204 45-5-20190204 6 4 NA NA NA  NA 2019-02-04
45 6 20190204 45-6-20190204 0 2 NA NA NA  NA 2019-02-04
45 7 20190204 45-7-20190204 0 3 NA NA NA  NA 2019-02-04
45 8 20190204 45-8-20190204 0 0 NA NA NA  NA 2019-02-04
45 9 20190204 45-9-20190204 6 15 NA NA NA  NA 2019-02-04
45 10 20190204 45-10-20190204 26 34 NA NA NA  NA 2019-02-04
45 11 20190204 45-11-20190204 0 0 NA NA NA  NA 2019-02-04
45 12 20190204 45-12-20190204 51 41 NA NA NA  NA 2019-02-04
1 1 20190401 01-01-20190401 4 0 44 NA NA Total plant number only of flowering plants NA 2019-04-01
1 2 20190401 01-02-20190401 4 1 145 NA NA Total plant number only of flowering plants NA 2019-04-01
1 3 20190401 01-03-20190401 0 1 3 NA NA Total plant number only of flowering plants NA 2019-04-01
1 4 20190401 01-04-20190401 4 1 73 NA NA Total plant number only of flowering plants NA 2019-04-01
1 5 20190401 01-05-20190401 3 3 49 NA NA Total plant number only of flowering plants NA 2019-04-01
1 6 20190401 01-06-20190401 3 0 47 NA NA Total plant number only of flowering plants NA 2019-04-01
1 7 20190401 01-07-20190401 2 1 80 NA NA Total plant number only of flowering plants NA 2019-04-01
1 8 20190401 01-08-20190401 5 2 123 NA NA Total plant number only of flowering plants NA 2019-04-01
1 9 20190401 01-09-20190401 0 0 3 NA NA Total plant number only of flowering plants NA 2019-04-01
1 10 20190401 01-10-20190401 1 1 4 NA NA Total plant number only of flowering plants NA 2019-04-01
1 11 20190401 01-11-20190401 2 0 13 NA NA Total plant number only of flowering plants NA 2019-04-01
1 12 20190401 01-12-20190401 2 1 32 NA NA Total plant number only of flowering plants NA 2019-04-01
1 1 20180409 01-01-20180409 18 9 396 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 2 20180409 01-02-20180409 15 17 433 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 3 20180409 01-03-20180409 18 10 323 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 4 20180409 01-04-20180409 22 9 387 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 5 20180409 01-05-20180409 4 7 289 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 6 20180409 01-06-20180409 15 18 208 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 7 20180409 01-07-20180409 26 9 333 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 8 20180409 01-08-20180409 10 13 347 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 9 20180409 01-09-20180409 21 13 572 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 10 20180409 01-10-20180409 8 12 433 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 11 20180409 01-11-20180409 5 18 420 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
1 12 20180409 01-12-20180409 10 21 382 NA NA Many very small plants (rosette diameter <0.5cm)  2018-04-09
2 1 20180316 02-01-20180316 1 2 26 NA NA 90% of plants are very small. see coresponding picture in shared folder  2018-03-16
2 1 20180420 02-01-20180420 2 4 30 NA NA   2018-04-20
2 2 20180316 02-02-20180316 0 0 0 NA NA tray lost due to flooding  2018-03-16
2 2 20180420 02-02-20180420 0 0 0 NA NA tray lost due to flooding  2018-04-20
2 3 20180316 02-03-20180316 0 0 0 NA NA   2018-03-16
2 3 20180420 02-03-20180420 0 0 0 NA NA tray lost due to flooding  2018-04-20
2 4 20180316 02-04-20180316 1 0 1 NA NA tray lost due to flooding  2018-03-16
2 4 20180420 02-04-20180420 0 0 0 NA NA tray lost due to flooding  2018-04-20
2 5 20180316 02-05-20180316 12 12 319 NA NA all plants are small. see coresponding picture in shared folder  2018-03-16
2 5 20180420 02-05-20180420 19 10 112 NA NA   2018-04-20
2 6 20180316 02-06-20180316 2 0 84 NA NA all plants are very small. see coresponding picture in shared folder  2018-03-16
2 6 20180420 02-06-20180420 8 5 69 NA NA   2018-04-20
2 7 20180316 02-07-20180316 3 2 32 NA NA 90% of plants are very small. see coresponding picture in shared folder  2018-03-16
2 7 20180420 02-07-20180420 4 6 32 NA NA   2018-04-20
2 8 20180316 02-08-20180316 7 6 136 NA NA 90% of plants are very small. Herbivory spotted, see coresponding picture in shared folder  2018-03-16
2 8 20180420 02-08-20180420 10 7 101 NA NA   2018-04-20
2 9 20180316 02-09-20180316 2 7 73 NA NA 90% of plants are very small. Herbivory spotted, see coresponding picture in shared folder  2018-03-16
2 9 20180420 02-09-20180420 4 7 75 NA NA   2018-04-20
2 10 20180316 02-10-20180316 0 0 0 NA NA tray lost due to flooding  2018-03-16
2 10 20180420 02-10-20180420 0 0 0 NA NA tray lost due to flooding  2018-04-20
2 11 20180316 02-11-20180316 3 0 87 NA NA 90% of plants are very small. see coresponding picture in shared folder  2018-03-16
2 11 20180420 02-11-20180420 2 2 42 NA NA   2018-04-20
2 12 20180316 02-12-20180316 1 1 37 NA NA all plants are very small. Herbivory spotted, see coresponding picture in shared folder  2018-03-16
2 12 20180420 02-12-20180420 2 3 33 NA NA   2018-04-20
2 13 20180316 02-13-20180316 5 4 166 NA NA all plants are very small. see coresponding picture in shared folder  2018-03-16
2 13 20180420 02-13-20180420 6 6 116 NA NA   2018-04-20
2 14 20180316 02-14-20180316 12 7 134 NA NA 90% of plants are very small, but some are relatively big. see coresponding picture in shared folder  2018-03-16
2 14 20180420 02-14-20180420 10 11 144 NA NA   2018-04-20
2 15 20180316 02-15-20180316 1 0 1 NA NA tray lost due to flooding  2018-03-16
2 15 20180420 02-15-20180420 0 0 2 NA NA tray lost due to flooding  2018-04-20
2 16 20180316 02-16-20180316 4 3 72 NA NA all plants are very small. see coresponding picture in shared folder  2018-03-16
2 16 20180420 02-16-20180420 3 4 63 NA NA   2018-04-20
2 17 20180316 02-17-20180316 0 0 2 NA NA tray lost due to flooding  2018-03-16
2 17 20180420 02-17-20180420 0 0 0 NA NA tray lost due to flooding  2018-04-20
2 18 20180316 02-18-20180316 4 2 65 NA NA all plants are very small. see coresponding picture in shared folder  2018-03-16
2 18 20180420 02-18-20180420 8 7 63 NA NA   2018-04-20
4 1 20180403 4-1-20180403 72 71 502 5.23 3.27 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 2 20180403 4-2-20180403 61 59 566 4.68 2.74 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 3 20180403 4-3-20180403 81 77 582 5.23 3.47 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 4 20180403 4-4-20180403 38 34 306 4.71 2.54 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 5 20180403 4-5-20180403 57 45 363 4.11 1.97 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 6 20180403 4-6-20180403 80 65 515 3.77 2.11 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 7 20180403 4-7-20180403 63 56 382 4.21 2.49 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 8 20180403 4-8-20180403 67 64 369 3.56 1.74 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 9 20180403 4-9-20180403 68 63 516 4.69 2.83 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 10 20180403 4-10-20180403 71 66 474 4.8 2.61 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 11 20180403 4-11-20180403 72 49 448 4.9 2.79 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
4 12 20180403 4-12-20180403 89 85 496 4.1 2.13 Flowering and fruiting quite homogeneous over the experiment. Maximum number of flowering and fruiting plants observed during the experiment (right during the second sampling). Mean and SD fruits per plant computed from all diagonal and off-diagonal plants.  2018-04-03
5 1 20180321 5-1-20180321 50 37   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 1 20180510 5-1-20180510 77 40  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 1 20190227 5-1-20190227 51 34  NA NA very small plants (diameter < 1cm)  2019-02-27
5 2 20180321 5-2-20180321 40 49   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 2 20180510 5-2-20180510 82 60  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 2 20190227 5-2-20190227 36 25  NA NA very small plants (diameter < 1cm)  2019-02-27
5 3 20180321 5-3-20180321 52 48   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 3 20180510 5-3-20180510 75 69  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 3 20190227 5-3-20190227 26 16  NA NA very small plants (diameter < 1cm)  2019-02-27
5 4 20180321 5-4-20180321 45 55   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 4 20180510 5-4-20180510 73 56  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 4 20190227 5-4-20190227 15 14  NA NA very small plants (diameter < 1cm)  2019-02-27
5 5 20180321 5-5-20180321 67 58   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 5 20180510 5-5-20180510 81 68  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 5 20190227 5-5-20190227 22 15  NA NA very small plants (diameter < 1cm)  2019-02-27
5 6 20180321 5-6-20180321 50 43   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 6 20180510 5-6-20180510 72 60  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 6 20190227 5-6-20190227 24 34  NA NA very small plants (diameter < 1cm)  2019-02-27
5 7 20180321 5-7-20180321 54 61   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 7 20180510 5-7-20180510 90 66  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 7 20190227 5-7-20190227 44 34  NA NA very small plants (diameter < 1cm)  2019-02-27
5 8 20180321 5-8-20180321 52 52   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 8 20180510 5-8-20180510 70 33  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 8 20190227 5-8-20190227 14 15  NA NA very small plants (diameter < 1cm)  2019-02-27
5 9 20180321 5-9-20180321 61 54   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 9 20180510 5-9-20180510 78 56  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 9 20190227 5-9-20190227 6 12  NA NA very small plants (diameter < 1cm)  2019-02-27
5 10 20180321 5-10-20180321 42 45   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 10 20180510 5-10-20180510 73 51  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 10 20190227 5-10-20190227 13 12  NA NA very small plants (diameter < 1cm)  2019-02-27
5 11 20180321 5-11-20180321 52 62   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 11 20180510 5-11-20180510 71 55  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 11 20190227 5-11-20190227 16 12  NA NA very small plants (diameter < 1cm)  2019-02-27
5 12 20180321 5-12-20180321 73 72   NA NA The two cohorts of germination very clear with small and large plants. See pictures from the same date  2018-03-21
5 12 20180510 5-12-20180510 91 69  NA NA Second census has been done during fruiting period. Most plants have fully flowered and the first fruits start drying. We have done this census at this precise stage to avoid losing seeds. This census reflects the number of reproductive individuals per tray  2018-05-10
5 12 20190227 5-12-20190227 13 12  NA NA very small plants (diameter < 1cm)  2019-02-27
6 1 20180328 06-1-20180328 ? ? 210 NA NA Total plant number counted, not estimated; Individuals: 210, Aprox nr. non-sprouted rosettes: 50  2018-03-28
6 2 20180328 06-2-20180328 ? ? 235 NA NA Total plant number counted, not estimated; Individuals: 235, Aprox nr. non-sprouted rosettes: 70  2018-03-28
6 3 20180328 06-3-20180328 ? ? 196 NA NA Total plant number counted, not estimated; Individuals: 196, Aprox nr. non-sprouted rosettes: 60  2018-03-28
6 4 20180328 06-4-20180328 ? ? 206 NA NA Total plant number counted, not estimated; Individuals: 206, Aprox nr. non-sprouted rosettes: 65  2018-03-28
6 5 20180328 06-5-20180328 ? ? 209 NA NA Total plant number counted, not estimated; Individuals: 209, Aprox nr. non-sprouted rosettes: 60  2018-03-28
6 6 20180328 06-6-20180328 ? ? 183 NA NA Total plant number counted, not estimated; Individuals: 183, Aprox nr. non-sprouted rosettes: 40  2018-03-28
6 7 20180328 06-7-20180328 ? ? 365 NA NA Total plant number counted, not estimated; Individuals: 365, Aprox nr. non-sprouted rosettes: 60  2018-03-28
6 8 20180328 06-8-20180328 ? ? 242 NA NA Total plant number counted, not estimated; Individuals: 242, Aprox nr. non-sprouted rosettes: 50  2018-03-28
6 9 20180328 06-9-20180328 ? ? 201 NA NA Total plant number counted, not estimated; Individuals: 201, Aprox nr. non-sprouted rosettes: 65  2018-03-28
6 10 20180328 06-10-20180328 ? ? 242 NA NA Total plant number counted, not estimated; Individuals: 242, Aprox nr. non-sprouted rosettes: 60  2018-03-28
6 11 20180328 06-11-20180328 ? ? 267 NA NA Total plant number counted, not estimated; Individuals: 267, Aprox nr. non-sprouted rosettes: 45  2018-03-28
6 12 20180328 06-12-20180328 ? ? 369 NA NA Total plant number counted, not estimated; Individuals: 369, Aprox nr. non-sprouted rosettes: 70  2018-03-28
9 1 20180420 9_1_20180420 8 7 86 NA NA   2018-04-20
9 1 20180504 9_1_20180504 9 8 120 NA NA   2018-05-04
9 1 20180518 9_1_20180518 11 8 107 NA NA general: few individuals are still flowering, many have dispersed and senesced! Probably only one more round of sampling in 2 weeks.  2018-05-18
9 2 20180420 9_2_20180420 9 13 65 NA NA   2018-04-20
9 2 20180504 9_2_20180504 11 14 139 NA NA   2018-05-04
9 2 20180518 9_2_20180518 6 7 86 NA NA   2018-05-18
9 3 20180420 9_3_20180420 5 7 45 NA NA   2018-04-20
9 3 20180504 9_3_20180504 4 6 77 NA NA   2018-05-04
9 3 20180518 9_3_20180518 3 5 46 NA NA   2018-05-18
9 4 20180420 9_4_20180420 14 13 134 NA NA   2018-04-20
9 4 20180504 9_4_20180504 14 7 170 NA NA plants only at the edge of the plot shaded by surrounded grass, too few plants for line measurements  2018-05-04
9 4 20180518 9_4_20180518 8 10 121 NA NA   2018-05-18
9 5 20180420 9_5_20180420 10 7 53 NA NA   2018-04-20
9 5 20180504 9_5_20180504 9 6 100 NA NA plants only at the edge of the plot shaded by surrounded grass, too few plants for line measurements  2018-05-04
9 5 20180518 9_5_20180518 5 7 82 NA NA   2018-05-18
9 6 20180420 9_6_20180420 9 7 86 NA NA   2018-04-20
9 6 20180504 9_6_20180504 6 9 108 NA NA plants only at the edge of the plot shaded by surrounded grass, too few plants for line measurements  2018-05-04
9 6 20180518 9_6_20180518 6 5 65 NA NA   2018-05-18
9 7 20180420 9_7_20180420 14 9 73 NA NA   2018-04-20
9 7 20180504 9_7_20180504 9 9 119 NA NA plants only at the edge of the plot shaded by surrounded grass, too few plants for line measurements  2018-05-04
9 7 20180518 9_7_20180518 12 8 71 NA NA   2018-05-18
9 8 20180420 9_8_20180420 6 5 37 NA NA   2018-04-20
