ID,match_1001G_250K,final1001G_name,final1001G_CS,final1001G_country,final1001G_latitude,final1001G_longitude,dat250K_name,dat250K_CS,dat250K_country,dat250K_latitude,dat250K_longitude,RegMap_name,RegMap_CS,RegMap_country,RegMap_latitude,RegMap_longitude,old1001G_name,old1001G_CS,old1001G_country,old1001G_latitude,old1001G_longitude
9957,no,Borsk-2,CS76421,RUS,53.04,51.75,,,,,,,,,,,Borsk-2,Borsk-2,RUS,53.04,51.75
9958,no,Shigu-1,CS76375,RUS,53.33,49.48,,,,,,,,,,,Shigu-1,Shigu-1,RUS,53.33,49.48
9959,no,Shigu-2,CS76374,RUS,53.33,49.48,,,,,,,,,,,Shigu-2,Shigu-2,RUS,53.33,49.48
9960,no,Kidr-1,CS76376,RUS,51.31,57.56,,,,,,,,,,,Kidr-1,Kidr-1,RUS,51.31,57.56
9962,no,Galdo-1,CS76423,ITA,40.57,15.32,,,,,,,,,,,Galdo-1,Galdo-1,ITA,40.57,15.32
9963,no,Lago-1,CS76367,ITA,39.18,16.26,,,,,,,,,,,Lago-1,Lago-1,ITA,39.18,16.26
9964,no,Mammo-1,CS76365,ITA,38.36,16.23,,,,,,,,,,,Mammo-1,Mammo-1,ITA,38.36,16.23
9965,no,Mammo-2,CS76364,ITA,38.38,16.22,,,,,,,,,,,Mammo-2,Mammo-2,ITA,38.38,16.22
9966,no,Monte-1,CS76361,ITA,40.28,15.65,,,,,,,,,,,Monte-1,Monte-1,ITA,40.28,15.65
9968,no,Timpo-1,CS76424,ITA,39.27,16.27,,,,,,,,,,,Timpo-1,Timpo-1,ITA,39.27,16.27
9969,no,Valsi-1,CS76425,ITA,40.18,16.45,,,,,,,,,,,Valsi-1,Valsi-1,ITA,40.18,16.45
9970,no,Altenb-2,CS76353,ITA,46.37,11.24,,,,,,,,,,,Altenb-2,Altenb-2,ITA,46.37,11.24
9971,no,Bozen-1.1,CS76357,ITA,46.51,11.33,,,,,,,,,,,Bozen-1.1,Bozen-1.1,ITA,46.51,11.33
9972,no,Bozen-1.2,CS76358,ITA,46.51,11.33,,,,,,,,,,,Bozen-1.2,Bozen-1.2,ITA,46.51,11.33
9973,no,Mitterberg-1-181,CS76354,ITA,46.36,11.28,,,,,,,,,,,Mitterberg-1-181,Mitterberg-1-181,ITA,46.36,11.28
9974,no,Castelfed-4-212,CS76355,ITA,46.34,11.29,,,,,,,,,,,Castelfed-4-212,Castelfed-4-212,ITA,46.34,11.29
9975,no,Castelfed-4-213,CS76356,ITA,46.34,11.29,,,,,,,,,,,Castelfed-4-213,Castelfed-4-213,ITA,46.34,11.29
9976,no,Rovero-1,CS76351,ITA,46.25,11.17,,,,,,,,,,,Rovero-1,Rovero-1,ITA,46.25,11.17
9978,no,Vezzano-2.2,CS76350,ITA,46.63,10.82,,,,,,,,,,,Vezzano-2.2,Vezzano-2.2,ITA,46.63,10.82
9979,no,Voeran-1,CS76352,ITA,46.36,11.23,,,,,,,,,,,Voeran-1,Voeran-1,ITA,46.36,11.23
9980,no,Angel-1,CS76362,ITA,38.62,16.17,,,,,,,,,,,Angel-1,Angel-1,ITA,38.62,16.17
9981,no,Angit-1,CS76366,ITA,38.76,16.24,,,,,,,,,,,Angit-1,Angit-1,ITA,38.76,16.24
9982,no,Apost-1,CS76368,ITA,39.01,16.47,,,,,,,,,,,Apost-1,Apost-1,ITA,39.01,16.47
9983,no,Ciste-1,CS76359,ITA,41.62,12.87,,,,,,,,,,,Ciste-1,Ciste-1,ITA,41.62,12.87
9984,no,Ciste-2,CS76360,ITA,41.62,12.87,,,,,,,,,,,Ciste-2,Ciste-2,ITA,41.62,12.87
9985,no,Slavi-1,CS76419,BUL,41.43,23.65,,,,,,,,,,,Slavi-1,Slavi-1,BUL,41.43,23.65
9986,no,Jablo-1,CS76372,BUL,41.59,25.2,,,,,,,,,,,Jablo-1,Jablo-1,BUL,41.59,25.2
9987,no,Lecho-1,CS76371,BUL,41.43,23.5,,,,,,,,,,,Lecho-1,Lecho-1,BUL,41.43,23.5
9988,no,Bak-2,CS76392,GEO,41.7942,43.4767,,,,,,,,,,,Bak-2,Bak-2,GEO,41.79,43.48
9990,no,Lag2-2,CS76390,GEO,41.8296,46.2831,,,,,,,,,,,Lag2.2,Lag2.2,GEO,41.83,46.28
9991,no,Vash-1,CS76391,GEO,41.2381,46.3728,,,,,,,,,,,Vash-1,Vash-1,GEO,41.24,46.37
9993,no,Nemrut-1,CS76398,TUR,38.6425,42.2394,,,,,,,,,,,Nemrut-1,Nemrut-1,TUR,38.64,42.24
9995,no,HKT2.4,CS76404,GER,48.14,9.4,,,,,,,,,,,HKT2.4,HKT2.4,GER,48.14,9.4
9996,no,Nie1-2,CS76402,GER,48.52,8.8,,,,,,,,,,,Nie1-2,Nie1-2,GER,48.52,8.8
9997,no,Rue3.1-31,CS76406,GER,48.56,9.16,,,,,,,,,,,Rue3.1-31,Rue3.1-31,GER,48.56,9.16
9998,no,Star-8,CS76400,GER,48.43,8.82,,,,,,,,,,,Star-8,Star-8,GER,48.43,8.82
9999,no,TueSB30-3,CS76403,GER,48.53,9.06,,,,,,,,,,,TueSB30-3,TueSB30-3,GER,48.53,9.06
10002,no,TueWal-2,CS76405,GER,48.53,9.04,,,,,,,,,,,TueWal-2,TueWal-2,GER,48.53,9.04
10004,no,Bolin-1,CS76373,ROU,44.46,25.74,,,,,,,,,,,Bolin-1,Bolin-1,ROM,44.46,25.74
10005,no,Copac-1,CS76420,ROU,46.11,21.95,,,,,,,,,,,Copac-1,Copac-1,ROM,46.11,21.95
10006,no,Kastel-1,CS76395,UKR,44.6419,34.3814,,,,,,,,,,,Kastel-1,Kastel-1,UKR,44.64,34.38
10008,no,Sij-1,CS76379,UZB,41.45,70.05,,,,,,,,,,,Sij-1,Sij-1,UZB,41.45,70.05
10009,no,Sij-2,CS76380,UZB,41.45,70.05,,,,,,,,,,,Sij-2,Sij-2,UZB,41.45,70.05
10010,no,Sij-4,CS76381,UZB,41.45,70.05,,,,,,,,,,,Sij-4,Sij-4,UZB,41.45,70.05
10011,no,Yeg-1,CS76394,ARM,39.8692,45.3622,,,,,,,,,,,Yeg-1,Yeg-1,ARM,39.87,45.36
10012,no,Istisu-1,CS76389,AZE,38.9786,48.5594,,,,,,,,,,,Istisu-1,Istisu-1,AZE,38.98,48.56
10013,no,Lerik1-3,CS76388,AZE,38.7406,48.6131,,,,,,,,,,,Lerik1-3,Lerik1-3,AZE,38.74,48.61
10014,no,Xan-1,CS76387,AZE,38.6536,48.7992,,,,,,,,,,,Xan-1,Xan-1,AZE,38.65,48.8
10015,no,Ara-1,CS76382,AFG,37.29,71.3,,,,,,,,,,,Sha,Sha,AFG,37.29,71.3
10017,no,Petro-1,CS76370,SRB,44.34,21.46,,,,,,,,,,,Petro-1,Petro-1,SRV,44.34,21.46
10018,no,Dobra-1,CS76369,SRB,44.84,20.16,,,,,,,,,,,Dobra-1,Dobra-1,SRB,44.84,20.16
10020,no,Jl-2,CS76956,CZE,49.17,16.5,,,,,,,,,,,Jl-2,Jl-2,CZE,49.17,16.5
10022,no,Uk-3,CS78777,GER,48.0333,7.7667,,,,,,,,,,,Uk-3,Uk-3,GER,48.03,7.77
10023,no,Strand-1,CS77284,,NA,NA,,,,,,,,,,,Strand-1,Strand-1,,NA,NA
10027,no,Uk-6,CS78938,GER,48.02838,7.765567,,,,,,,,,,,,,,,
14312,no,Kos-1,CS78923,RUS,62.02,34.12,,,,,,,,,,,,,,,
14313,no,Kos-2,CS78924,RUS,62.02,34.12,,,,,,,,,,,,,,,
14314,no,Radk-1,CS78927,RUS,61.59,35.11,,,,,,,,,,,,,,,
14315,no,Radk-2,CS78928,RUS,61.59,35.11,,,,,,,,,,,,,,,
14318,no,Shu-1,CS78930,RUS,61.94,34.24,,,,,,,,,,,,,,,
14319,no,Shu-2,CS78931,RUS,61.94,34.24,,,,,,,,,,,,,,,
15560,no,Valm,CS78932,RUS,61.37,61.37,,,,,,,,,,,,,,,
15591,no,OOE1-1,CS78939,AUT,48.3315333,14.72665,,,,,,,,,,,,,,,
15592,no,OOE3-1,CS78940,AUT,48.3314667,14.7158667,,,,,,,,,,,,,,,
15593,no,OOE3-2,CS78941,AUT,48.3314667,14.7158667,,,,,,,,,,,,,,,
18694,no,Pien,CS78926,RUS,60.4,32.09,,,,,,,,,,,,,,,
18696,no,Samm,CS78929,RUS,61.57,30.63,,,,,,,,,,,,,,,
19949,no,OOE2-1,CS79036,AUT,48.3268333,14.7181667,,,,,,,,,,,,,,,
19950,no,OOE2-2,CS79037,AUT,48.3268333,14.7181667,,,,,,,,,,,,,,,
19951,no,OOE23,CS79038,AUT,48.3268333,14.7181667,,,,,,,,,,,,,,,
100000,no,,,,,,Wil-1-Dean-Lab, ,Lithuania,54.6833,25.3167,Wil-1-Dean-Lab, ,Lithuania,54.6833,25.3167,Wil-1,Wil-1,LTU,54.6833,25.3167
6905,no,,,,,,Bur-0,CS22656,Ireland,54.1,-6.2,,,,,,,,,,
6910,no,,,,,,Ct-1,CS22639,Italy,37.3,15,,,,,,,,,,
6914,no,,,,,,Edi-0,CS22657,United Kingdom,55.949444,-3.160278,,,,,,,,,,
6977,no,,,,,,Van-0,CS22627,Canada,49.2655,-123.206,,,,,,,,,,
6978,no,,,,,,Wa-1,CS22644,Poland,52.3,21,,,,,,,,,,
6983,no,,,,,,Yo-0,CS22624,United States of America,37.45,-119.35,,,,,,,,,,
8213,no,,,,,,Pro-0,CS22649,Spain,43.25,-6,,,,,,,,,,
8215,no,,,,,,Fei-0,CS22645,Portugal,40.5,-8.32,,,,,,,,,,
8245,no,,,,,,Seattle-0,CS6187,United States of America,47,-122.2,Seattle-0,CS6187,United States of America,47,-122.2,,,,,
8254,no,,,,,,Ang-0,CS949,Belgium,50.3,5.3,Ang-0,CS949,Belgium,50.3,5.3,,,,,
8269,no,,,,,,Br-0,CS22628,Czech Republic,49.2,16.6166,Br-0,CS22628,Czech Republic,49.2,16.6166,Br-0,Br-0,CZE,49.2,16.6166
8270,no,,,,,,Bs-1,CS997,Switzerland,47.5,7.5,Bs-1,CS997,Switzerland,47.5,7.5,,,,,
8271,no,,,,,,Bu-0,CS1007,Germany,50.5,9.5,Bu-0,CS1007,Germany,50.5,9.5,,,,,
8274,no,,,,,,Can-0,CS1065,Spain,29.2144,-13.4811,Can-0,CS1065,Spain,29.2144,-13.4811,,,,,
8277,no,,,,,,CIBC-5,CS22602,United Kingdom,51.4083,-0.6383,CIBC-5,CS22602,United Kingdom,51.4083,-0.6383,CIBC-5,CIBC-5,UK,51.4083,-0.6383
8279,no,,,,,,Col-0,CS22625,United States of America,38.3,-92.3,Col-0,CS22625,United States of America,38.3,-92.3,,,,,
8296,no,,,,,,Gd-1,CS1185,Germany,53.5,10.5,Gd-1,CS1185,Germany,53.5,10.5,,,,,
8298,no,,,,,,Got-22,CS22609,Germany,51.5338,9.9355,Got-22,CS22609,Germany,51.5338,9.9355,Got-22,Got-22,GER,51.5338,9.9355
8300,no,,,,,,Gr-1,CS1199,Austria,47,15.5,Gr-1,CS1199,Austria,47,15.5,,,,,
8303,no,,,,,,H55,CS923,Czech Republic,49,15,H55,CS923,Czech Republic,49,15,H55,H55,CZE,49,15
8310,no,,,,,,Hs-0,CS1237,Germany,52.24,9.44,Hs-0,CS1237,Germany,52.24,9.44,,,,,
8313,no,,,,,,Jm-0,CS1259,Czech Republic,49,15,Jm-0,CS1259,Czech Republic,49,15,,,,,
8319,no,,,,,,Kondara,CS22651,Tajikistan,38.48,68.49,Kondara,CS22651,Tajikistan,38.48,68.49,Kondara,Kondara,TJK,38.48,68.49
8324,no,,,,,,Ler-1,CS22618,Germany,47.984,10.8719,Ler-1,CS22618,Germany,47.984,10.8719,Ler-1,Ler-1,GER,47.984,10.8719
8329,no,,,,,,Lm-2,CS1345,France,48,0.5,Lm-2,CS1345,France,48,0.5,,,,,
8348,no,,,,,,Nw-0,CS1409,Germany,50.5,8.5,Nw-0,CS1409,Germany,50.5,8.5,,,,,
8352,no,,,,,,Oy-0,CS22658,Norway,60.385543,6.193019,Oy-0,CS22658,Norway,60.385543,6.193019,,,,,
8374,no,,,,,,Rsch-4,CS1494,Russia,56.3,34,Rsch-4,CS1494,Russia,56.3,34,,,,,
8375,no,,,,,,Rubezhnoe-1,CS927,Ukraine,49,38.28,Rubezhnoe-1,CS927,Ukraine,49,38.28,Rubeznhoe-1,Rubeznhoe-1,UKR,49,38.28
8388,no,,,,,,Stw-0,CS1539,Russia,52,36,Stw-0,CS1539,Russia,52,36,,,,,
8389,no,,,,,,Ta-0,CS1549,Czech Republic,49.5,14.5,Ta-0,CS1549,Czech Republic,49.5,14.5,,,,,
8406,no,,,,,,Ws-2,CS22659,Russia,52.3,30,Ws-2,CS22659,Russia,52.3,30,,,,,
10001,no,TueV-13,CS76407,GER,48.52,9.05,,,,,,,,,,,TueV-13,TueV-13,GER,48.52,9.05
583,yes,,,,,,,,,,,,,,,,LI-YA-030,LI-YA-030,USA,40.8198,-72.9156
770,yes,,,,,,,,,,,,,,,,Kyr-1,Kyr-1,KGZ,40.046526,72.683613
1074,yes,,,,,,,,,,,,,,,,Brösarp-61-162,Brösarp-61-162,SWE,55.7167,14.1333
1137,yes,,,,,,,,,,,,,,,,Gårdby-22-213,Gårdby-22-213,SWE,56.6167,16.65
1303,yes,,,,,,,,,,,,,,,,Ängsö-12-402,Ängsö-12-402,SWE,59.5667,16.8667
1367,yes,,,,,,,,,,,,,,,,Ham-13-241,Ham-13-241,SWE,59.7833,17.5833
4931,yes,,,,,,,,,,,,,,,,UKSW06-333,UKSW06-333,UK,50.327643,-4.6
5470,yes,,,,,,,,,,,,,,,,UKNW06-212,UKNW06-212,UK,54.7,-3.4
5506,yes,,,,,,,,,,,,,,,,UKNW06-281,UKNW06-281,UK,54.6,-3.1
5535,yes,,,,,,,,,,,,,,,,UKNW06-354,UKNW06-354,UK,54.6,-3.1
5778,yes,,,,,,,,,,,,,,,,Sna-1,Sna-1,UK,52.2,1.5
5818,yes,,,,,,,,,,,,,,,,UKID114,UKID114,UK,51.8,-0.6
5964,yes,,,,,,,,,,,,,,,,DraIV 5-28,DraIV 5-28,CZE,49.4112,16.2815
6288,yes,,,,,,,,,,,,,,,,Udu-12,Udu-12,CZE,49.2771,16.6314
6902,yes,,,,,,,,,,,,,,,,Bor-1,Bor-1,CZE,49.4013,16.2326
6912,yes,,,,,,,,,,,,,,,,Eden-1,Eden-1,SWE,62.877,18.177
6925,yes,,,,,,,,,,,,,,,,Kas-2,Kas-2,IND,35,77
6927,yes,KNO-10,CS76973,USA,41.2816,-86.621,Kno-10,CS22566,United States of America,41.2816,-86.621,,,,,,,,,,
6934,yes,,,,,,,,,,,,,,,,Löv-1,Löv-1,SWE,62.801,18.079
6935,yes,,,,,,,,,,,,,,,,Löv-5,Löv-5,SWE,62.801,18.079
7010,yes,,,,,,,,,,,,,,,,Be-0,Be-0,GER,49.6803,8.6161
7148,yes,,,,,,,,,,,,,,,,Gifu-2,Gifu-2,JPN,35.45,137.42
7167,yes,,,,,,,,,,,,,,,,Hi-0,Hi-0,NED,52,5
7182,yes,,,,,,,,,,,,,,,,Ka-0,Ka-0,AUT,47,14
7184,yes,,,,,,,,,,,,,,,,Kas-2,Kas-2,IND,35,77
7308,yes,,,,,,,,,,,,,,,,Po-0,Po-0,GER,50.7167,7.1
7375,yes,,,,,,,,,,,,,,,,Tu-0,Tu-0,ITA,45,7.5
7458,yes,,,,,,,,,,,,,,,,Ber,Ber,DEN,55.675,12.5687
8248,yes,,,,,,,,,,,Shahdara,CS22652,Tajikistan,38.35,68.48,,,,,
8251,yes,,,,,,,,,,,Ag-0,CS22630,France,45,1.3,Ag-0,Ag-0,FRA,45,1.3
8252,yes,,,,,,,,,,,Alc-0,CS1656,Spain,40.31,-3.22,,,,,
8253,yes,,,,,,,,,,,An-1,CS22626,Belgium,51.2167,4.4,An-1,An-1,BEL,51.2167,4.4
8260,yes,,,,,,,,,,,Bay-0,CS22633,Germany,49,11,,,,,
8262,yes,,,,,,,,,,,Bil-5,CS22578,Sweden,63.324,18.484,,,,,
8263,yes,,,,,,,,,,,Bil-7,CS22579,Sweden,63.324,18.484,,,,,
8268,yes,,,,,,,,,,,Bor-4,CS22591,Czech Republic,49.4013,16.2326,Bor-4,Bor-4,CZE,49.4013,16.2326
8272,yes,,,,,,,,,,,Bur-0,CS22656,Ireland,54.1,-6.2,,,,,
8273,yes,,,,,,,,,,,C24,CS22620,Portugal,40.2077,-8.42639,C24,C24,POR,40.2077,-8.42639
8276,yes,,,,,,,,,,,CIBC-17,CS22603,United Kingdom,51.4083,-0.6383,CIBC-17,CIBC-17,UK,51.4083,-0.6383
8278,yes,,,,,,,,,,,Co,CS3180,Portugal,40.2077,-8.42639,Co,Co,POR,40.2077,-8.42639
8280,yes,,,,,,,,,,,Ct-1,CS22639,Italy,37.3,15,,,,,
8281,yes,,,,,,,,,,,Cvi-0,CS22614,Cape Verde,15.1111,-23.6167,Cvi-0,Cvi-0,CPV,15.1111,-23.6167
8287,yes,,,,,,,,,,,Eden-2,CS22573,Sweden,62.877,18.177,,,,,
8288,yes,,,,,,,,,,,Edi-0,CS22657,United Kingdom,55.949444,-3.160278,,,,,
8289,yes,,,,,,,,,,,Ei-2,CS22616,Germany,50.3,6.3,Ei-2,Ei-2,GER,50.3,6.3
8291,yes,,,,,,,,,,,Est-1,CS22629,Russia,58.3,25.3,Est-1,Est-1,RUS,58.3,25.3
8292,yes,,,,,,,,,,,Fab-2,CS22576,Sweden,63.0165,18.3174,,,,,
8293,yes,,,,,,,,,,,Fab-4,CS22577,Sweden,63.0165,18.3174,,,,,
8294,yes,,,,,,,,,,,Fei-0,CS22645,Portugal,40.5,-8.32,,,,,
8295,yes,,,,,,,,,,,Ga-0,CS22634,Germany,50.3,8,Ga-0,Ga-0,GER,50.3,8
8301,yes,,,,,,,,,,,Gu-0,CS22617,Germany,50.3,8,Gu-0,Gu-0,GER,50.3,8
8302,yes,,,,,,,,,,,Gy-0,CS22631,France,49,2,Gy-0,Gy-0,FRA,49,2
8308,yes,,,,,,,,,,,HR-10,CS22597,United Kingdom,51.4083,-0.6383,HR-10,HR-10,UK,51.4083,-0.6383
8309,yes,,,,,,,,,,,HR-5,CS22596,United Kingdom,51.4083,-0.6383,HR-5,HR-5,UK,51.4083,-0.6383
8316,yes,,,,,,,,,,,Kin-0,CS22654,United States of America,44.46,-85.37,Kin-0,Kin-0,USA,44.46,-85.37
8317,yes,,,,,,,,,,,Kno-10,CS22566,United States of America,41.2816,-86.621,Knox-10,Knox-10,USA,41.2816,-86.621
8318,yes,,,,,,,,,,,Kno-18,CS22567,United States of America,41.2816,-86.621,Knox-18,Knox-18,USA,41.2816,-86.621
8320,yes,,,,,,,,,,,Kz-1,CS22606,Kazakhstan,49.5,73.1,,,,,
8321,yes,,,,,,,,,,,,,,,,KZ13,KZ13,KAZ,49.5,73.1
8322,yes,,,,,,,,,,,Kz-9,CS22607,Kazakhstan,49.5,73.1,Kz-9,Kz-9,KAZ,49.5,73.1
8328,yes,,,,,,,,,,,LL-0,CS22650,Spain,41.59,2.49,LL-0,LL-0,ESP,41.59,2.49
8332,yes,,,,,,,,,,,Lp2-2,CS22594,Czech Republic,49.38,16.81,Lp2-2,Lp2-2,CZE,49.38,16.81
8333,yes,,,,,,,,,,,Lp2-6,CS22595,Czech Republic,49.38,16.81,Lp2-6,Lp2-6,CZE,49.38,16.81
8336,yes,,,,,,,,,,,Lz-0,CS22615,France,46,3.3,Lz-0,Lz-0,FRA,46,3.3
8338,yes,,,,,,,,,,,Mr-0,CS22640,Italy,44.15,9.65,Mr-0,Mr-0,ITA,44.15,9.65
8339,yes,,,,,,,,,,,Mrk-0,CS22635,Germany,49,9.3,Mrk-0,Mrk-0,GER,49,9.3
8340,yes,,,,,,,,,,,Ms-0,CS22655,Russia,55.7522,37.6322,Ms-0,Ms-0,RUS,55.7522,37.6322
8341,yes,,,,,,,,,,,Mt-0,CS22642,Libya,32.34,22.46,Mt-0,Mt-0,LIB,32.34,22.46
8342,yes,,,,,,,,,,,Mz-0,CS22636,Germany,50.3,8.3,Mz-0,Mz-0,GER,50.3,8.3
8344,yes,,,,,,,,,,,Nd-1,CS22619,Switzerland,50,10,,,,,
8345,yes,,,,,,,,,,,NFA-10,CS22599,United Kingdom,51.4083,-0.6383,NFA-10,NFA-10,UK,51.4083,-0.6383
8346,yes,,,,,,,,,,,NFA-8,CS22598,United Kingdom,51.4083,-0.6383,NFA-8,NFA-8,UK,51.4083,-0.6383
8347,yes,,,,,,,,,,,Nok-3,CS22643,Netherlands,52.24,4.45,Nok-3,Nok-3,NED,52.24,4.45
8349,yes,,,,,,,,,,,ÖMö2-1,CS22584,Sweden,56.1481,15.821214,,,,,
8350,yes,,,,,,,,,,,ÖMö2-3,CS22585,Sweden,56.147363,15.814587,,,,,
8355,yes,,,,,,,,,,,Petergof,CS926,Russia,59,29,,,,,
8358,yes,,,,,,,,,,,Pna-10,CS22571,United States of America,42.0945,-86.3253,Pna-10,Pna-10,USA,42.0945,-86.3253
8359,yes,,,,,,,,,,,Pna-17,CS22570,United States of America,42.0945,-86.3253,Pna-17,Pna-17,USA,42.0945,-86.3253
8360,yes,,,,,,,,,,,Pro-0,CS22649,Spain,43.25,-6,Pro-0,Pro-0,ESP,43.25,-6
8361,yes,,,,,,,,,,,Pu2-23,CS22593,Czech Republic,49.42,16.36,Pu2-23,Pu2-23,CZE,49.42,16.36
8362,yes,,,,,,,,,,,Pu2-7,CS22592,Czech Republic,49.42,16.36,Pu2-7,Pu2-7,CZE,49.42,16.36
8363,yes,,,,,,,,,,,Pu2-8,CS22449,Czech Republic,49.42,16.36,Pu2-8,Pu2-8,CZE,49.42,16.36
8364,yes,,,,,,,,,,,Ra-0,CS22632,France,46,3.3,Ra-0,Ra-0,FRA,46,3.3
8367,yes,,,,,,,,,,,Ren-1,CS22610,France,48.5,-1.41,Ren-1,Ren-1,FRA,48.5,-1.41
8368,yes,,,,,,,,,,,Ren-11,CS22611,France,48.5,-1.41,Ren-11,Ren-11,FRA,48.5,-1.41
8371,yes,,,,,,,,,,,Rmx-A180,CS22569,United States of America,42.036,-86.511,Rmx-A180,Rmx-A180,USA,42.036,-86.511
8372,yes,,,,,,,,,,,RRS-10,CS22565,United States of America,41.5609,-86.4251,RRs-10,RRs-10,USA,41.5609,-86.4251
8373,yes,,,,,,,,,,,RRS-7,CS22564,United States of America,41.5609,-86.4251,RRS-7,RRS-7,USA,41.5609,-86.4251
8377,yes,,,,,,,,,,,,,,,,Santa Clara,Santa Clara,USA,37.21,-121.16
8379,yes,,,,,,,,,,,Se-0,CS22646,Spain,38.3333,-3.53333,Se-0,Se-0,ESP,38.3333,-3.53333
8380,yes,,,,,,,,,,,,,,,,Sf-1,Sf-1,ESP,41.7833,3.03333
8381,yes,,,,,,,,,,,Sorbo,CS22653,Tajikistan,38.35,68.48,,,,,
8382,yes,,,,,,,,,,,Spr1-2,CS22582,Sweden,58.4168,14.1612,,,,,
8383,yes,,,,,,,,,,,Spr1-6,CS22583,Sweden,58.4168,14.1612,,,,,
8384,yes,,,,,,,,,,,Sq-1,CS22600,United Kingdom,51.4083,-0.6383,Sq-1,Sq-1,UK,51.4083,-0.6383
8385,yes,,,,,,,,,,,Sq-8,CS22601,United Kingdom,51.4083,-0.6383,,,,,
8390,yes,,,,,,,,,,,Tamm-2,CS22604,Finland,60,23.5,,,,,
8391,yes,,,,,,,,,,,Tamm-27,CS22605,Finland,60,23.5,Tamm-27,Tamm-27,FIN,60,23.5
8392,yes,,,,,,,,,,,Ts-1,CS22647,Spain,41.7194,2.93056,,,,,
8393,yes,,,,,,,,,,,Ts-5,CS22648,Spain,41.7194,2.93056,Ts-5,Ts-5,ESP,41.7194,2.93056
8394,yes,,,,,,,,,,,Tsu-1,CS22641,Japan,34.43,136.31,Tsu-1,Tsu-1,JPN,34.43,136.31
8396,yes,,,,,,,,,,,Ull2-3,CS22587,Sweden,56.0648,13.9707,,,,,
8397,yes,,,,,,,,,,,Ull2-5,CS22586,Sweden,56.0648,13.9707,,,,,
8398,yes,,,,,,,,,,,Uod-1,CS22612,Austria,48.3,14.45,,,,,
8399,yes,,,,,,,,,,,Uod-7,CS22613,Austria,48.3,14.45,Uod-7,Uod-7,AUT,48.3,14.45
8400,yes,,,,,,,,,,,Van-0,CS22627,Canada,49.2655,-123.206,,,,,
8401,yes,,,,,,,,,,,Vår2-1,CS22580,Sweden,55.58,14.334,,,,,
8402,yes,,,,,,,,,,,Vår2-6,CS22581,Sweden,55.58,14.334,,,,,
8403,yes,,,,,,,,,,,Wa-1,CS22644,Poland,52.3,21,,,,,
8404,yes,,,,,,,,,,,Wei-0,CS22622,Switzerland,47.25,8.26,,,,,
8405,yes,,,,,,,,,,,Ws-0,CS22623,Russia,52.3,30,,,,,
8407,yes,,,,,,,,,,,Wt-5,CS22637,Germany,52.3,9.3,,,,,
8408,yes,,,,,,,,,,,Yo-0,CS22624,United States of America,37.45,-119.35,,,,,
8409,yes,,,,,,,,,,,Zdr-1,CS22588,Czech Republic,49.3853,16.2544,,,,,
8410,yes,,,,,,,,,,,Zdr-6,CS22589,Czech Republic,49.3853,16.2544,Zdr-6,Zdr-6,CZE,49.3853,16.2544
8421,yes,,,,,,,,,,,Buckhorn Pass,CS8067,United States of America,41.3599,-122.755,Buckhorn Pass,Buckhorn Pass,USA,41.3599,-122.755
8429,yes,,,,,,,,,,,N13,CS22491,Russia,61.36,34.15,N13,N13,RUS,61.36,34.15
8472,yes,,,,,,,,,,,,,,,,LP3413.41,LP3413.41,USA,41.6862,-86.8513
8584,yes,,,,,,,,,,,,,,,,328ME059,328ME059,USA,42.093,-86.359
9061,yes,,,,,,,,,,,,,,,,Dog-5,Dog-5,TUR,38.3011,42.2239
9063,yes,,,,,,,,,,,,,,,,Dog-7,Dog-7,TUR,38.3011,42.2239
9064,yes,,,,,,,,,,,,,,,,Dog-8,Dog-8,TUR,38.3011,42.2239
9066,yes,,,,,,,,,,,,,,,,Xan-2,Xan-2,AZE,38.6536,48.7992
9073,yes,,,,,,,,,,,,,,,,Lerik1-2,Lerik1-2,AZE,38.7406,48.6131
9082,yes,,,,,,,,,,,,,,,,Lerik2-4,Lerik2-4,AZE,38.7833,48.5517
9090,yes,,,,,,,,,,,,,,,,Nar-4,Nar-4,AZE,38.9522,48.925
9094,yes,,,,,,,,,,,,,,,,Istisu-4,Istisu-4,AZE,38.9786,48.5594
9096,yes,,,,,,,,,,,,,,,,Istisu-6,Istisu-6,AZE,38.9786,48.5594
9098,yes,,,,,,,,,,,,,,,,Istisu-8,Istisu-8,AZE,38.9786,48.5594
9119,yes,,,,,,,,,,,,,,,,Bak-3,Bak-3,GEO,41.7942,43.4767
9120,yes,,,,,,,,,,,,,,,,Bak-4,Bak-4,GEO,41.7942,43.4767
9124,yes,,,,,,,,,,,,,,,,Bak-9,Bak-9,GEO,41.7942,43.4767
9516,yes,,,,,,,,,,,,,,,,IP-Ali-1,IP-Ali-1,ESP,39.9,-5.09
9538,yes,,,,,,,,,,,,,,,,IP-Cur-4,IP-Cur-4,ESP,43.12,-8.09
9563,yes,,,,,,,,,,,,,,,,IP-Nav-0,IP-Nav-0,ESP,40.42,-4.65
9566,yes,,,,,,,,,,,,,,,,IP-Oso-0,IP-Oso-0,ESP,42.44,-4.36
9570,yes,,,,,,,,,,,,,,,,IP-Pob-0,IP-Pob-0,ESP,41.35,1.03
9572,yes,,,,,,,,,,,,,,,,IP-Pue-0,IP-Pue-0,ESP,42.75,-3.05
9575,yes,,,,,,,,,,,,,,,,IP-Ren-6,IP-Ren-6,ESP,42.77,-4.21
