,number_flowers_collected,site,plot,date,sampleid,year,month,day,to_skip,source,generation
342,16.0,55,12,2021-05-26,MLFH551220210526,2021,5,26,,samples,4
343,0.0,42,1,2021-04-26,MLFH420120210426,2021,4,26,,samples,4
344,0.0,42,2,2021-04-26,MLFH420220210426,2021,4,26,,samples,4
345,0.0,42,3,2021-04-26,MLFH420320210426,2021,4,26,,samples,4
346,0.0,42,4,2021-04-26,MLFH420420210426,2021,4,26,,samples,4
347,0.0,42,5,2021-04-26,MLFH420520210426,2021,4,26,,samples,4
348,0.0,42,6,2021-04-26,MLFH420620210426,2021,4,26,,samples,4
349,51.0,42,7,2021-04-26,MLFH420720210426,2021,4,26,,samples,4
350,42.0,42,8,2021-04-26,MLFH420820210426,2021,4,26,,samples,4
351,10.0,42,9,2021-04-26,MLFH420920210426,2021,4,26,,samples,4
352,12.0,42,10,2021-04-26,MLFH421020210426,2021,4,26,,samples,4
353,0.0,42,11,2021-04-26,MLFH421120210426,2021,4,26,,samples,4
354,17.0,42,12,2021-04-26,MLFH421220210426,2021,4,26,,samples,4
355,0.0,42,1,2021-05-21,MLFH420120210521,2021,5,21,,samples,4
356,0.0,42,2,2021-05-21,MLFH420220210521,2021,5,21,,samples,4
357,0.0,42,3,2021-05-21,MLFH420320210521,2021,5,21,,samples,4
358,0.0,42,4,2021-05-21,MLFH420420210521,2021,5,21,,samples,4
359,0.0,42,5,2021-05-21,MLFH420520210521,2021,5,21,,samples,4
360,0.0,42,6,2021-05-21,MLFH420620210521,2021,5,21,,samples,4
361,28.0,42,7,2021-05-21,MLFH420720210521,2021,5,21,,samples,4
362,15.0,42,8,2021-05-21,MLFH420820210521,2021,5,21,,samples,4
363,5.0,42,9,2021-05-21,MLFH420920210521,2021,5,21,,samples,4
364,7.0,42,10,2021-05-21,MLFH421020210521,2021,5,21,,samples,4
365,0.0,42,11,2021-05-21,MLFH421120210521,2021,5,21,,samples,4
366,0.0,42,12,2021-05-21,MLFH421220210521,2021,5,21,,samples,4
367,28.0,46,1,2021-05-26,MLFH460120210526,2021,5,26,,samples,4
368,24.0,46,2,2021-05-26,MLFH460220210526,2021,5,26,,samples,4
369,16.0,46,3,2021-05-26,MLFH460320210526,2021,5,26,,samples,4
370,6.0,46,4,2021-05-26,MLFH460420210526,2021,5,26,,samples,4
371,15.0,46,5,2021-05-26,MLFH460520210526,2021,5,26,,samples,4
372,13.0,46,6,2021-05-26,MLFH460620210526,2021,5,26,,samples,4
373,15.0,46,7,2021-05-26,MLFH460720210526,2021,5,26,,samples,4
374,30.0,46,8,2021-05-26,MLFH460820210526,2021,5,26,,samples,4
375,14.0,46,9,2021-05-26,MLFH460920210526,2021,5,26,,samples,4
376,6.0,46,10,2021-05-26,MLFH461020210526,2021,5,26,,samples,4
377,26.0,46,11,2021-05-26,MLFH461120210526,2021,5,26,,samples,4
378,27.0,46,12,2021-05-26,MLFH461220210526,2021,5,26,,samples,4
379,2.0,57,4,2021-03-09,MLFH570420210309,2021,3,9,,samples,4
380,2.0,57,15,2021-03-09,MLFH571520210309,2021,3,9,,samples,4
381,1.0,57,6,2021-03-24,MLFH570620210324,2021,3,24,,samples,4
382,5.0,57,7,2021-03-24,MLFH570720210324,2021,3,24,,samples,4
383,1.0,57,12,2021-03-24,MLFH571220210324,2021,3,24,,samples,4
384,8.0,57,13,2021-03-24,MLFH571320210324,2021,3,24,,samples,4
385,5.0,57,15,2021-03-24,MLFH571520210324,2021,3,24,,samples,4
386,5.0,57,16,2021-03-24,MLFH571620210324,2021,3,24,,samples,4
387,1.0,57,4,2021-04-09,MLFH570420210409,2021,4,9,,samples,4
388,2.0,57,6,2021-04-09,MLFH570620210409,2021,4,9,,samples,4
389,19.0,57,7,2021-04-09,MLFH570720210409,2021,4,9,,samples,4
390,8.0,57,9,2021-04-09,MLFH570920210409,2021,4,9,,samples,4
391,7.0,57,10,2021-04-09,MLFH571020210409,2021,4,9,,samples,4
392,18.0,57,13,2021-04-09,MLFH571320210409,2021,4,9,,samples,4
393,1.0,57,14,2021-04-09,MLFH571420210409,2021,4,9,,samples,4
394,29.0,57,15,2021-04-09,MLFH571520210409,2021,4,9,,samples,4
395,21.0,57,16,2021-04-09,MLFH571620210409,2021,4,9,,samples,4
396,6.0,57,18,2021-04-09,MLFH571820210409,2021,4,9,,samples,4
397,8.0,57,4,2021-04-21,MLFH570420210421,2021,4,21,,samples,4
398,9.0,57,7,2021-04-21,MLFH570720210421,2021,4,21,,samples,4
399,19.0,57,8,2021-04-21,MLFH570820210421,2021,4,21,,samples,4
400,5.0,57,9,2021-04-21,MLFH570920210421,2021,4,21,,samples,4
401,1.0,57,10,2021-04-21,MLFH571020210421,2021,4,21,,samples,4
402,3.0,57,14,2021-04-21,MLFH571420210421,2021,4,21,,samples,4
403,18.0,57,15,2021-04-21,MLFH571520210421,2021,4,21,,samples,4
404,5.0,57,16,2021-04-21,MLFH571620210421,2021,4,21,,samples,4
405,8.0,57,18,2021-04-21,MLFH571820210421,2021,4,21,,samples,4
406,6.0,57,4,2021-05-07,MLFH570420210507,2021,5,7,,samples,4
407,6.0,57,6,2021-05-07,MLFH570620210507,2021,5,7,,samples,4
408,22.0,57,7,2021-05-07,MLFH570720210507,2021,5,7,,samples,4
409,8.0,57,9,2021-05-07,MLFH570920210507,2021,5,7,,samples,4
410,8.0,57,13,2021-05-07,MLFH571320210507,2021,5,7,,samples,4
411,18.0,57,15,2021-05-07,MLFH571520210507,2021,5,7,,samples,4
412,8.0,57,16,2021-05-07,MLFH571620210507,2021,5,7,,samples,4
413,5.0,57,18,2021-05-07,MLFH571820210507,2021,5,7,,samples,4
414,2.0,57,3,2021-05-21,MLFH570320210521,2021,5,21,,samples,4
415,2.0,57,4,2021-05-21,MLFH570420210521,2021,5,21,,samples,4
416,4.0,57,6,2021-05-21,MLFH570620210521,2021,5,21,,samples,4
417,3.0,57,13,2021-05-21,MLFH571320210521,2021,5,21,,samples,4
418,10.0,57,15,2021-05-21,MLFH571520210521,2021,5,21,,samples,4
419,5.0,57,16,2021-05-21,MLFH571620210521,2021,5,21,,samples,4
420,4.0,57,18,2021-05-21,MLFH571820210521,2021,5,21,,samples,4
421,2.0,57,15,2021-06-03,MLFH571520210603,2021,6,3,,samples,4
30,9.0,55,10,2020-02-28,MLFH551020200228,2020,2,28,,records,3
31,92.0,55,12,2020-02-28,MLFH551220200228,2020,2,28,,records,3
42,6.0,57,12,2020-09-30,MLFH571220200930,2020,9,30,,records,6
137,10.0,43,4,2019-02-28,MLFH430420190228,2019,2,28,,records,2
142,6.0,43,4,2019-03-14,MLFH430420190314,2019,3,14,,records,2
153,8.0,57,4,2019-02-27,MLFH570420190227,2019,2,27,,records,3
154,70.0,57,12,2019-05-23,MLFH571220190523,2019,5,23,,records,3
155,30.0,54,2,2019-04-18,MLFH540220190418,2019,4,18,,records,2
156,20.0,54,10,2019-05-24,MLFH541020190524,2019,5,24,,records,2
200,1.0,10,2,2020-02-25,MLFH100220200225,2020,2,25,,records,3
225,2.0,12,8,2018-05-11,MLFH120820180511,2018,5,11,,records,1
239,7.0,13,9,2018-11-28,MLFH130920181128,2018,11,28,,records,2
256,2.0,13,12,2018-03-21,MLFH131220180321,2018,3,21,,records,1
273,4.0,13,1,2020-02-05,MLFH130120200205,2020,2,5,,records,3
274,6.0,13,3,2020-02-05,MLFH130320200205,2020,2,5,,records,3
275,3.0,13,9,2020-02-05,MLFH130920200205,2020,2,5,,records,3
276,10.0,13,11,2020-02-05,MLFH131120200205,2020,2,5,,records,3
277,2.0,13,12,2020-02-05,MLFH131220200205,2020,2,5,,records,3
278,5.0,13,1,2020-02-21,MLFH130120200221,2020,2,21,,records,3
279,7.0,13,3,2020-02-21,MLFH130320200221,2020,2,21,,records,3
280,4.0,13,1,2020-03-12,MLFH130120200312,2020,3,12,,records,3
281,13.0,13,2,2020-03-12,MLFH130220200312,2020,3,12,,records,3
282,1.0,13,1,2020-03-26,MLFH130120200326,2020,3,26,,records,3
283,20.0,13,2,2020-03-26,MLFH130220200326,2020,3,26,,records,3
284,3.0,13,12,2020-03-26,MLFH131220200326,2020,3,26,,records,3
285,82.0,23,1,2018-06-09,MLFH230120180609,2018,6,9,,records,1
292,10.0,24,9,2018-05-27,MLFH240920180527,2018,5,27,,records,1
293,11.0,24,10,2018-05-27,MLFH241020180527,2018,5,27,,records,1
296,8.0,25,8,2018-04-18,MLFH250820180418,2018,4,18,,records,1
297,41.0,25,9,2018-04-18,MLFH250920180418,2018,4,18,,records,1
298,45.0,25,10,2018-04-18,MLFH251020180418,2018,4,18,,records,1
304,5.0,42,2,2018-05-06,MLFH420220180506,2018,5,6,,records,1
305,3.0,42,3,2018-05-06,MLFH420320180506,2018,5,6,,records,1
306,3.0,42,4,2018-05-06,MLFH420420180506,2018,5,6,,records,1
307,5.0,42,5,2018-05-06,MLFH420520180506,2018,5,6,,records,1
308,1.0,42,8,2018-05-06,MLFH420820180506,2018,5,6,,records,1
309,4.0,42,9,2018-05-06,MLFH420920180506,2018,5,6,,records,1
310,3.0,42,10,2018-05-06,MLFH421020180506,2018,5,6,,records,1
311,7.0,45,11,2018-03-27,MLFH451120180327,2018,3,27,,records,1
316,13.0,49,6,2018-11-01,MLFH490620181101,2018,11,1,,records,2
342,2.0,55,12,2018-03-12,MLFH551220180312,2018,3,12,,records,1
344,19.0,57,10,2018-05-08,MLFH571020180508,2018,5,8,,records,1
346,8.0,57,6,2018-04-11,MLFH570620180411,2018,4,11,,records,1
17,30.0,2,6,2020-02-05,MLFH020620200205,2020,2,5,,samples,3
18,10.0,2,7,2020-02-05,MLFH020720200205,2020,2,5,,samples,3
29,4.0,52,10120200323,2020-03-20,MLFH521012020032320200320,2020,3,20,,samples,3
32,6.0,57,10,2019-08-07,MLFH571020190807,2019,8,7,,samples,4
33,1.0,57,4,2019-10-15,MLFH570420191015,2019,10,15,,samples,4
34,1.0,57,6,2019-10-15,MLFH570620191015,2019,10,15,,samples,4
35,4.0,57,7,2019-10-15,MLFH570720191015,2019,10,15,,samples,4
36,5.0,57,10,2019-10-15,MLFH571020191015,2019,10,15,,samples,4
37,1.0,57,6,2019-10-29,MLFH570620191029,2019,10,29,,samples,4
38,1.0,57,7,2019-10-29,MLFH570720191029,2019,10,29,,samples,4
39,5.0,57,10,2019-10-29,MLFH571020191029,2019,10,29,,samples,4
40,1.0,57,12,2019-10-29,MLFH571220191029,2019,10,29,,samples,4
41,1.0,57,19,2020-02-04,MLFH571920200204,2020,2,4,,samples,5
43,4.0,57,1,2020-10-29,MLFH570120201029,2020,10,29,,samples,6
44,3.0,57,3,2020-10-29,MLFH570320201029,2020,10,29,,samples,6
45,1.0,57,4,2020-10-29,MLFH570420201029,2020,10,29,,samples,6
46,3.0,57,7,2020-10-29,MLFH570720201029,2020,10,29,,samples,6
47,2.0,57,10,2020-10-29,MLFH571020201029,2020,10,29,,samples,6
48,4.0,57,12,2020-10-29,MLFH571220201029,2020,10,29,,samples,6
49,4.0,57,15,2020-10-29,MLFH571520201029,2020,10,29,,samples,6
50,5.0,57,16,2020-10-29,MLFH571620201029,2020,10,29,,samples,6
51,3.0,57,1,2020-11-18,MLFH570120201118,2020,11,18,,samples,6
52,2.0,57,4,2020-11-18,MLFH570420201118,2020,11,18,,samples,6
53,4.0,57,6,2020-11-18,MLFH570620201118,2020,11,18,,samples,6
54,2.0,57,10,2020-11-18,MLFH571020201118,2020,11,18,,samples,6
55,3.0,57,12,2020-11-18,MLFH571220201118,2020,11,18,,samples,6
56,6.0,57,15,2020-11-18,MLFH571520201118,2020,11,18,,samples,6
57,3.0,57,16,2020-11-18,MLFH571620201118,2020,11,18,,samples,6
78,3.0,11,3,2019-05-08,MLFH110320190508,2019,5,8,,samples,2
149,80.0,52,11,2019-04-17,MLFH521120190417,2019,4,17,,samples,2
150,80.0,52,12,2019-04-17,MLFH521220190417,2019,4,17,,samples,2
152,4.0,57,3,2019-02-13,MLFH570320190213,2019,2,13,,samples,3
159,7.0,9,3,2018-04-20,MLFH090320180420,2018,4,20,,samples,1
160,12.0,9,4,2018-04-20,MLFH090420180420,2018,4,20,,samples,1
161,6.0,9,5,2018-04-20,MLFH090520180420,2018,4,20,,samples,1
162,4.0,9,6,2018-04-20,MLFH090620180420,2018,4,20,,samples,1
199,3.0,10,10,2020-02-10,MLFH101020200210,2020,2,10,,samples,3
210,7.0,11,10,2018-05-15,MLFH111020180515,2018,5,15,,samples,1
211,4.0,11,9,2018-04-30,MLFH110920180430,2018,4,30,,samples,1
224,2.0,12,7,2018-05-11,MLFH120720180511,2018,5,11,,samples,1
248,2.0,13,3,2018-03-21,MLFH130320180321,2018,3,21,,samples,1
264,2.0,13,7,2019-03-08,MLFH130720190308,2019,3,8,,samples,2
265,1.0,13,8,2019-03-08,MLFH130820190308,2019,3,8,,samples,2
268,5.0,13,2,2019-03-22,MLFH130220190322,2019,3,22,,samples,2
286,10.0,24,1,2018-05-27,MLFH240120180527,2018,5,27,,samples,1
287,70.0,24,2,2018-05-27,MLFH240220180527,2018,5,27,,samples,1
288,62.0,24,3,2018-05-27,MLFH240320180527,2018,5,27,,samples,1
289,51.0,24,4,2018-05-27,MLFH240420180527,2018,5,27,,samples,1
290,10.0,24,5,2018-05-27,MLFH240520180527,2018,5,27,,samples,1
291,30.0,24,7,2018-05-27,MLFH240720180527,2018,5,27,,samples,1
294,58.0,24,11,2018-05-27,MLFH241120180527,2018,5,27,,samples,1
295,100.0,24,12,2018-05-27,MLFH241220180527,2018,5,27,,samples,1
312,98.0,49,9,2018-04-10,MLFH490920180410,2018,4,10,,samples,1
313,91.0,49,10,2018-04-10,MLFH491020180410,2018,4,10,,samples,1
314,112.0,49,11,2018-04-10,MLFH491120180410,2018,4,10,,samples,1
315,104.0,49,12,2018-04-10,MLFH491220180410,2018,4,10,,samples,1
317,6.0,49,7,2018-11-01,MLFH490720181101,2018,11,1,,samples,2
328,1.0,52,11,2018-05-22,MLFH521120180522,2018,5,22,,samples,1
333,1.0,52,5,2018-04-17,MLFH520520180417,2018,4,17,,samples,1
341,17.0,55,7,2018-03-26,MLFH550720180326,2018,3,26,,samples,1
343,14.0,57,12,2018-05-23,MLFH571220180523,2018,5,23,,samples,1
345,29.0,57,18,2018-05-08,MLFH571820180508,2018,5,8,,samples,1
349,6.0,10,3,2018-01-30,MLFH100320180130,2018,1,30,,records,1
350,6.0,10,3,2018-02-15,MLFH100320180215,2018,2,15,,records,1
351,9.0,10,3,2018-03-01,MLFH100320180301,2018,3,1,,records,1
352,4.0,10,4,2018-01-30,MLFH100420180130,2018,1,30,,records,1
353,5.0,10,4,2018-02-15,MLFH100420180215,2018,2,15,,records,1
354,3.0,10,4,2018-03-01,MLFH100420180301,2018,3,1,,records,1
355,6.0,11,3,2018-04-30,MLFH110320180430,2018,4,30,,records,1
356,2.0,11,4,2018-04-30,MLFH110420180430,2018,4,30,,records,1
357,1.0,12,4,2019-04-30,MLFH120420190430,2019,4,30,,records,2
358,1.0,12,4,2019-05-14,MLFH120420190514,2019,5,14,,records,2
359,9.0,24,3,2018-05-21,MLFH240320180521,2018,5,21,,records,1
360,18.0,24,3,2018-06-17,MLFH240320180617,2018,6,17,,records,1
361,24.0,24,3,2018-07-29,MLFH240320180729,2018,7,29,,records,1
362,14.0,24,4,2018-05-21,MLFH240420180521,2018,5,21,,records,1
363,19.0,24,4,2018-06-17,MLFH240420180617,2018,6,17,,records,1
364,10.0,24,4,2018-07-29,MLFH240420180729,2018,7,29,,records,1
365,60.0,25,3,2018-05-27,MLFH250320180527,2018,5,27,,records,1
366,51.0,25,4,2018-05-27,MLFH250420180527,2018,5,27,,records,1
367,60.0,25,3,2019-04-03,MLFH250320190403,2019,4,3,,records,2
368,40.0,25,3,2019-04-21,MLFH250320190421,2019,4,21,,records,2
369,14.0,25,3,2019-05-08,MLFH250320190508,2019,5,8,,records,2
370,13.0,25,3,2019-05-23,MLFH250320190523,2019,5,23,,records,2
371,10.0,25,4,2019-04-03,MLFH250420190403,2019,4,3,,records,2
372,10.0,25,4,2019-04-21,MLFH250420190421,2019,4,21,,records,2
373,10.0,25,4,2019-05-08,MLFH250420190508,2019,5,8,,records,2
374,11.0,25,4,2019-05-23,MLFH250420190523,2019,5,23,,records,2
375,10.0,25,4,2019-09-26,MLFH250420190926,2019,9,26,,records,2
376,3.0,26,3,2018-02-21,MLFH260320180221,2018,2,21,,records,1
377,40.0,26,3,2018-03-04,MLFH260320180304,2018,3,4,,records,1
378,2.0,26,4,2018-02-21,MLFH260420180221,2018,2,21,,records,1
379,33.0,26,4,2018-03-04,MLFH260420180304,2018,3,4,,records,1
380,10.0,33,10,2018-06-07,MLFH331020180607,2018,6,7,True,records,1
381,10.0,48,3,2018-06-18,MLFH480320180618,2018,6,18,,records,1
382,10.0,48,6,2018-06-18,MLFH480620180618,2018,6,18,,records,1
383,10.0,60,3,2018-02-16,MLFH600320180216,2018,2,16,,records,1
384,10.0,60,3,2018-04-20,MLFH600320180420,2018,4,20,,records,1
385,10.0,60,4,2018-02-16,MLFH600420180216,2018,2,16,,records,1
386,10.0,60,4,2018-04-20,MLFH600420180420,2018,4,20,,records,1
387,4.0,9,5,2020-05-23,MLFH090520200523,2020,5,23,,records,3
388,1.0,9,5,2020-06-06,MLFH090520200606,2020,6,6,,records,3
389,1.0,9,6,2020-05-23,MLFH090620200523,2020,5,23,,records,3
390,5.0,48,3,2020-05-08,MLFH480320200508,2020,5,8,,records,3
391,15.0,48,4,2020-05-08,MLFH480420200508,2020,5,8,,records,3
392,9.0,9,7,2020-04-11,MLFH090720200411,2020,4,11,,records,3
393,14.0,9,7,2020-04-25,MLFH090720200425,2020,4,25,,records,3
394,10.0,9,7,2020-05-09,MLFH090720200509,2020,5,9,,records,3
395,6.0,9,7,2020-05-23,MLFH090720200523,2020,5,23,,records,3
396,2.0,9,7,2020-06-06,MLFH090720200606,2020,6,6,,records,3
397,1.0,9,8,2020-05-23,MLFH090820200523,2020,5,23,,records,3
398,7.0,48,6,2020-05-08,MLFH480620200508,2020,5,8,,records,3
399,4.0,48,8,2020-05-08,MLFH480820200508,2020,5,8,,records,3
403,1.0,57,4,2020-09-30,MLFH570420200930,2020,9,30,,records,6
404,2.0,1,7,2020-06-02,MLFH010720200602,2020,6,2,,records,3
405,2.0,9,9,2020-05-23,MLFH090920200523,2020,5,23,,records,3
406,1.0,9,9,2020-06-06,MLFH090920200606,2020,6,6,,records,3
407,15.0,9,10,2020-05-09,MLFH091020200509,2020,5,9,,records,3
408,6.0,9,10,2020-05-23,MLFH091020200523,2020,5,23,,records,3
409,6.0,48,9,2020-05-08,MLFH480920200508,2020,5,8,,records,3
410,5.0,48,10,2020-05-08,MLFH481020200508,2020,5,8,,records,3
411,4.0,52,5,2020-03-20,MLFH520520200320,2020,3,20,,records,3
417,3.0,57,8,2020-04-01,MLFH570820200401,2020,4,1,,records,5
418,1.0,1,9,2020-06-02,MLFH010920200602,2020,6,2,,records,3
419,3.0,9,11,2020-05-23,MLFH091120200523,2020,5,23,,records,3
420,1.0,9,12,2020-05-23,MLFH091220200523,2020,5,23,,records,3
421,1.0,9,12,2020-06-06,MLFH091220200606,2020,6,6,,records,3
422,11.0,48,11,2020-04-29,MLFH481120200429,2020,4,29,,records,3
423,10.0,48,11,2020-05-08,MLFH481120200508,2020,5,8,,records,3
424,30.0,48,12,2020-04-29,MLFH481220200429,2020,4,29,,records,3
425,25.0,48,12,2020-05-08,MLFH481220200508,2020,5,8,,records,3
428,3.0,57,10,2020-09-30,MLFH571020200930,2020,9,30,,records,6
429,2.0,1,11,2020-06-02,MLFH011120200602,2020,6,2,,records,3
430,1.0,1,12,2020-06-02,MLFH011220200602,2020,6,2,,records,3
431,1.0,57,18,2020-02-19,MLFH571820200219,2020,2,19,,records,5
432,17.0,1,1,2019-04-01,MLFH010120190401,2019,4,1,,records,2
433,3.0,10,1,2018-01-30,MLFH100120180130,2018,1,30,,records,1
434,9.0,10,1,2018-02-15,MLFH100120180215,2018,2,15,,records,1
435,6.0,10,1,2018-03-01,MLFH100120180301,2018,3,1,,records,1
436,2.0,10,2,2018-01-30,MLFH100220180130,2018,1,30,,records,1
437,6.0,10,2,2018-02-15,MLFH100220180215,2018,2,15,,records,1
438,7.0,10,2,2018-03-01,MLFH100220180301,2018,3,1,,records,1
439,6.0,11,1,2018-04-30,MLFH110120180430,2018,4,30,,records,1
440,6.0,11,2,2018-04-30,MLFH110220180430,2018,4,30,,records,1
441,2.0,24,1,2018-05-21,MLFH240120180521,2018,5,21,,records,1
442,10.0,24,1,2018-06-17,MLFH240120180617,2018,6,17,,records,1
443,8.0,24,1,2018-07-29,MLFH240120180729,2018,7,29,,records,1
444,12.0,24,2,2018-05-21,MLFH240220180521,2018,5,21,,records,1
445,20.0,24,2,2018-06-17,MLFH240220180617,2018,6,17,,records,1
446,24.0,24,2,2018-07-29,MLFH240220180729,2018,7,29,,records,1
447,10.0,25,1,2018-05-27,MLFH250120180527,2018,5,27,,records,1
448,70.0,25,2,2018-05-27,MLFH250220180527,2018,5,27,,records,1
449,35.0,25,1,2019-04-03,MLFH250120190403,2019,4,3,,records,2
450,20.0,25,1,2019-04-21,MLFH250120190421,2019,4,21,,records,2
451,14.0,25,1,2019-05-08,MLFH250120190508,2019,5,8,,records,2
452,15.0,25,1,2019-05-23,MLFH250120190523,2019,5,23,,records,2
453,20.0,25,2,2019-04-03,MLFH250220190403,2019,4,3,,records,2
454,6.0,25,2,2019-05-08,MLFH250220190508,2019,5,8,,records,2
455,6.0,25,2,2019-05-23,MLFH250220190523,2019,5,23,,records,2
456,7.0,25,2,2019-09-26,MLFH250220190926,2019,9,26,,records,2
457,22.0,26,1,2018-03-04,MLFH260120180304,2018,3,4,,records,1
458,3.0,26,2,2018-02-21,MLFH260220180221,2018,2,21,,records,1
459,37.0,26,2,2018-03-04,MLFH260220180304,2018,3,4,,records,1
460,53.0,32,1,2019-02-14,MLFH320120190214,2019,2,14,,records,2
461,10.0,32,2,2019-02-14,MLFH320220190214,2019,2,14,,records,2
462,10.0,48,1,2018-06-18,MLFH480120180618,2018,6,18,,records,1
463,18.0,48,2,2018-06-18,MLFH480220180618,2018,6,18,,records,1
464,1.0,49,1,2018-10-25,MLFH490120181025,2018,10,25,,records,2
466,15.0,60,1,2018-02-16,MLFH600120180216,2018,2,16,,records,1
467,20.0,60,1,2018-04-20,MLFH600120180420,2018,4,20,,records,1
468,3.0,60,2,2018-02-16,MLFH600220180216,2018,2,16,,records,1
469,10.0,2,9,2018-04-05,MLFH020920180405,2018,4,5,,records,1
472,10.0,10,5,2018-01-30,MLFH100520180130,2018,1,30,,records,1
473,10.0,10,5,2018-02-15,MLFH100520180215,2018,2,15,,records,1
474,10.0,10,5,2018-03-01,MLFH100520180301,2018,3,1,,records,1
475,10.0,10,6,2018-01-30,MLFH100620180130,2018,1,30,,records,1
476,15.0,10,6,2018-02-15,MLFH100620180215,2018,2,15,,records,1
477,8.0,10,6,2018-03-01,MLFH100620180301,2018,3,1,,records,1
478,20.0,11,5,2018-04-30,MLFH110520180430,2018,4,30,,records,1
479,3.0,11,6,2018-04-30,MLFH110620180430,2018,4,30,,records,1
480,13.0,24,5,2018-07-29,MLFH240520180729,2018,7,29,,records,1
481,17.0,24,7,2018-05-21,MLFH240720180521,2018,5,21,,records,1
482,1.0,24,7,2019-07-06,MLFH240720190706,2019,7,6,True,records,2
483,10.0,25,5,2018-05-27,MLFH250520180527,2018,5,27,,records,1
484,10.0,25,5,2019-04-03,MLFH250520190403,2019,4,3,,records,2
485,20.0,25,5,2019-04-21,MLFH250520190421,2019,4,21,,records,2
486,6.0,25,5,2019-05-08,MLFH250520190508,2019,5,8,,records,2
487,6.0,25,5,2019-05-23,MLFH250520190523,2019,5,23,,records,2
488,10.0,25,6,2019-04-03,MLFH250620190403,2019,4,3,,records,2
489,20.0,25,6,2019-04-21,MLFH250620190421,2019,4,21,,records,2
490,9.0,25,6,2019-05-08,MLFH250620190508,2019,5,8,,records,2
491,10.0,25,6,2019-05-23,MLFH250620190523,2019,5,23,,records,2
492,3.0,26,5,2018-03-04,MLFH260520180304,2018,3,4,,records,1
493,1.0,26,6,2018-02-21,MLFH260620180221,2018,2,21,,records,1
494,21.0,26,6,2018-03-04,MLFH260620180304,2018,3,4,,records,1
495,13.0,32,6,2019-02-14,MLFH320620190214,2019,2,14,,records,2
496,20.0,33,5,2019-05-28,MLFH330520190528,2019,5,28,,records,2
497,12.0,48,9,2018-06-18,MLFH480920180618,2018,6,18,,records,1
498,17.0,48,11,2018-06-18,MLFH481120180618,2018,6,18,,records,1
499,10.0,60,5,2018-02-16,MLFH600520180216,2018,2,16,,records,1
500,7.0,60,5,2018-04-20,MLFH600520180420,2018,4,20,,records,1
501,10.0,60,6,2018-02-16,MLFH600620180216,2018,2,16,,records,1
502,6.0,60,6,2018-04-20,MLFH600620180420,2018,4,20,,records,1
504,3.0,10,11,2018-01-30,MLFH101120180130,2018,1,30,,records,1
505,7.0,10,11,2018-02-15,MLFH101120180215,2018,2,15,True,records,1
506,5.0,10,11,2018-03-01,MLFH101120180301,2018,3,1,,records,1
507,6.0,10,12,2018-01-30,MLFH101220180130,2018,1,30,,records,1
508,7.0,10,12,2018-02-15,MLFH101220180215,2018,2,15,,records,1
509,8.0,10,12,2018-03-01,MLFH101220180301,2018,3,1,,records,1
510,26.0,12,12,2019-04-12,MLFH121220190412,2019,4,12,,records,2
511,22.0,12,12,2019-04-30,MLFH121220190430,2019,4,30,,records,2
512,19.0,12,12,2019-05-14,MLFH121220190514,2019,5,14,,records,2
513,1.0,24,6,2019-07-05,MLFH240620190705,2019,7,5,True,records,2
514,58.0,25,11,2018-05-27,MLFH251120180527,2018,5,27,,records,1
515,100.0,25,12,2018-05-27,MLFH251220180527,2018,5,27,,records,1
516,13.0,25,11,2019-04-03,MLFH251120190403,2019,4,3,,records,2
517,13.0,25,11,2019-04-21,MLFH251120190421,2019,4,21,,records,2
518,6.0,25,11,2019-05-08,MLFH251120190508,2019,5,8,,records,2
519,5.0,25,11,2019-05-23,MLFH251120190523,2019,5,23,,records,2
520,6.0,25,12,2019-04-03,MLFH251220190403,2019,4,3,,records,2
521,7.0,25,12,2019-04-21,MLFH251220190421,2019,4,21,,records,2
522,6.0,25,12,2019-05-08,MLFH251220190508,2019,5,8,,records,2
523,4.0,25,12,2019-05-23,MLFH251220190523,2019,5,23,,records,2
524,5.0,25,12,2019-09-26,MLFH251220190926,2019,9,26,,records,2
525,19.0,26,11,2018-03-04,MLFH261120180304,2018,3,4,,records,1
526,5.0,26,12,2018-03-04,MLFH261220180304,2018,3,4,,records,1
529,15.0,60,11,2018-02-16,MLFH601120180216,2018,2,16,,records,1
530,5.0,60,11,2018-04-20,MLFH601120180420,2018,4,20,,records,1
531,10.0,60,12,2018-02-16,MLFH601220180216,2018,2,16,,records,1
532,10.0,60,12,2018-04-20,MLFH601220180420,2018,4,20,,records,1
533,1.0,24,11,2019-07-06,MLFH241120190706,2019,7,6,,records,2
534,1.0,9,1,2020-06-06,MLFH090120200606,2020,6,6,,records,3
535,8.0,9,2,2020-04-11,MLFH090220200411,2020,4,11,,records,3
536,11.0,9,2,2020-04-25,MLFH090220200425,2020,4,25,,records,3
537,13.0,9,2,2020-05-09,MLFH090220200509,2020,5,9,,records,3
538,1.0,9,2,2020-05-23,MLFH090220200523,2020,5,23,,records,3
540,4.0,48,1,2020-05-08,MLFH480120200508,2020,5,8,,records,3
541,28.0,48,2,2020-04-29,MLFH480220200429,2020,4,29,,records,3
542,12.0,48,2,2020-05-08,MLFH480220200508,2020,5,8,,records,3
543,12.0,9,3,2020-04-11,MLFH090320200411,2020,4,11,,records,3
