fastq sample_id sra_folder date_released id unit_seq_run release_lane
MLFH530820190417_CKDL210007516-1a-AK10689-AK24534_HFWH5CCX2_L4_1.fq.gz MLFH530820190417 2021-05-03-ath-release-07 2021-05-03 MLFH530820190417 1 L6
MLFH530820190426_CKDL210007516-1a-AK34068-AK24534_HFWH5CCX2_L4_1.fq.gz MLFH530820190426 2021-05-03-ath-release-07 2021-05-03 MLFH530820190426 1 L6
MLFH530920180413_CKDL210008890-1a-AK11638-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH530920180413 2021-05-17-ath-release-08 2021-05-17 MLFH530920180413 1 L6
MLFH530920180420_CKDL210008890-1a-AK33987-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH530920180420 2021-05-17-ath-release-08 2021-05-17 MLFH530920180420 1 L6
MLFH530920180504_CKDL210008890-1a-AK28238-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH530920180504 2021-05-17-ath-release-08 2021-05-17 MLFH530920180504 1 L6
MLFH530920190405_CKDL210008890-1a-AK31398-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH530920190405 2021-05-17-ath-release-08 2021-05-17 MLFH530920190405 1 L6
MLFH530920190417_CKDL210008890-1a-AK7838-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH530920190417 2021-05-17-ath-release-08 2021-05-17 MLFH530920190417 1 L6
MLFH530920190426_CKDL210008890-1a-AK34069-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH530920190426 2021-05-17-ath-release-08 2021-05-17 MLFH530920190426 1 L6
MLFH531120180413_CKDL210008890-1a-AK9787-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH531120180413 2021-05-17-ath-release-08 2021-05-17 MLFH531120180413 1 L6
MLFH531120180420_CKDL210008890-1a-AK10689-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH531120180420 2021-05-17-ath-release-08 2021-05-17 MLFH531120180420 1 L6
MLFH531120180504_CKDL210008890-1a-AK34068-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH531120180504 2021-05-17-ath-release-08 2021-05-17 MLFH531120180504 1 L6
MLFH531120190405_CKDL210008890-1a-AK34070-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH531120190405 2021-05-17-ath-release-08 2021-05-17 MLFH531120190405 1 L6
MLFH531120190417_CKDL210008890-1a-7UDI1539-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH531120190417 2021-05-17-ath-release-08 2021-05-17 MLFH531120190417 1 L6
MLFH531120190426_CKDL210008890-1a-7UDI1971-AK26896_HFVKHCCX2_L2_1.fq.gz MLFH531120190426 2021-05-17-ath-release-08 2021-05-17 MLFH531120190426 1 L6
MLFH540120180115_CKDL210001608-1a-AK34070-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180115 2021-02-15-ath-release-02 2021-02-15 MLFH540120180115 1 L6
MLFH540120180115_CKDL210001608-1a-AK34070-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180115 2021-04-03-ath-release-05 2021-04-03 MLFH540120180115 2 L6
MLFH540120180115_CKDL210001608-1a-AK34070-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH540120180115 2021-04-03-ath-release-05 2021-04-03 MLFH540120180115 2 L6
MLFH540120180314_CKDL210001608-1a-7UDI1539-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180314 2021-02-15-ath-release-02 2021-02-15 MLFH540120180314 1 L6
MLFH540120180314_CKDL210001608-1a-7UDI1539-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180314 2021-04-03-ath-release-05 2021-04-03 MLFH540120180314 2 L6
MLFH540120180314_CKDL210001608-1a-7UDI1539-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH540120180314 2021-04-03-ath-release-05 2021-04-03 MLFH540120180314 2 L6
MLFH540120180328_CKDL210001608-1a-7UDI1971-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180328 2021-02-15-ath-release-02 2021-02-15 MLFH540120180328 1 L6
MLFH540120180328_CKDL210001608-1a-7UDI1971-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180328 2021-04-03-ath-release-05 2021-04-03 MLFH540120180328 2 L6
MLFH540120180328_CKDL210001608-1a-7UDI1971-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH540120180328 2021-04-03-ath-release-05 2021-04-03 MLFH540120180328 2 L6
MLFH540120180412_CKDL210001608-1a-AK11638-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540120180412 2021-02-15-ath-release-02 2021-02-15 MLFH540120180412 1 L6
MLFH540120180412_CKDL210001608-1a-AK11638-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540120180412 2021-04-03-ath-release-05 2021-04-03 MLFH540120180412 2 L6
MLFH540120180412_CKDL210001608-1a-AK11638-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540120180412 2021-04-03-ath-release-05 2021-04-03 MLFH540120180412 2 L6
MLFH540120180427_CKDL210001608-1a-AK33987-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540120180427 2021-02-15-ath-release-02 2021-02-15 MLFH540120180427 1 L6
MLFH540120180427_CKDL210001608-1a-AK33987-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540120180427 2021-04-03-ath-release-05 2021-04-03 MLFH540120180427 2 L6
MLFH540120180427_CKDL210001608-1a-AK33987-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540120180427 2021-04-03-ath-release-05 2021-04-03 MLFH540120180427 2 L6
MLFH540220180115_CKDL210001608-1a-AK28238-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180115 2021-02-15-ath-release-02 2021-02-15 MLFH540220180115 1 L6
MLFH540220180115_CKDL210001608-1a-AK28238-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180115 2021-04-03-ath-release-05 2021-04-03 MLFH540220180115 2 L6
MLFH540220180115_CKDL210001608-1a-AK28238-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180115 2021-04-03-ath-release-05 2021-04-03 MLFH540220180115 2 L6
MLFH540220180314_CKDL210001608-1a-AK9787-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180314 2021-02-15-ath-release-02 2021-02-15 MLFH540220180314 1 L6
MLFH540220180314_CKDL210001608-1a-AK9787-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180314 2021-04-03-ath-release-05 2021-04-03 MLFH540220180314 2 L6
MLFH540220180314_CKDL210001608-1a-AK9787-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180314 2021-04-03-ath-release-05 2021-04-03 MLFH540220180314 2 L6
MLFH540220180328_CKDL210001608-1a-AK10689-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180328 2021-02-15-ath-release-02 2021-02-15 MLFH540220180328 1 L6
MLFH540220180328_CKDL210001608-1a-AK10689-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180328 2021-04-03-ath-release-05 2021-04-03 MLFH540220180328 2 L6
MLFH540220180328_CKDL210001608-1a-AK10689-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180328 2021-04-03-ath-release-05 2021-04-03 MLFH540220180328 2 L6
MLFH540220180412_CKDL210001608-1a-AK34068-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180412 2021-02-15-ath-release-02 2021-02-15 MLFH540220180412 1 L6
MLFH540220180412_CKDL210001608-1a-AK34068-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180412 2021-04-03-ath-release-05 2021-04-03 MLFH540220180412 2 L6
MLFH540220180412_CKDL210001608-1a-AK34068-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180412 2021-04-03-ath-release-05 2021-04-03 MLFH540220180412 2 L6
MLFH540220180427_CKDL210001608-1a-AK31398-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180427 2021-02-15-ath-release-02 2021-02-15 MLFH540220180427 1 L6
MLFH540220180427_CKDL210001608-1a-AK31398-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180427 2021-04-03-ath-release-05 2021-04-03 MLFH540220180427 2 L6
MLFH540220180427_CKDL210001608-1a-AK31398-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180427 2021-04-03-ath-release-05 2021-04-03 MLFH540220180427 2 L6
MLFH540320180115_CKDL210006835-1a-AK28238-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540320180115 2021-04-21-ath-release-06 2021-04-21 MLFH540320180115 1 L6
MLFH540320180314_CKDL210006835-1a-AK9787-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540320180314 2021-04-21-ath-release-06 2021-04-21 MLFH540320180314 1 L6
MLFH540320180328_CKDL210006835-1a-AK10689-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540320180328 2021-04-21-ath-release-06 2021-04-21 MLFH540320180328 1 L6
MLFH540320180412_CKDL210006835-1a-AK34068-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540320180412 2021-04-21-ath-release-06 2021-04-21 MLFH540320180412 1 L6
MLFH540320180427_CKDL210006835-1a-AK31398-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540320180427 2021-04-21-ath-release-06 2021-04-21 MLFH540320180427 1 L6
MLFH540420180115_CKDL210006835-1a-AK7838-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540420180115 2021-04-21-ath-release-06 2021-04-21 MLFH540420180115 1 L6
MLFH540420180314_CKDL210006835-1a-AK34069-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540420180314 2021-04-21-ath-release-06 2021-04-21 MLFH540420180314 1 L6
MLFH540420180328_CKDL210006835-1a-AK34070-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540420180328 2021-04-21-ath-release-06 2021-04-21 MLFH540420180328 1 L6
MLFH540420180412_CKDL210006835-1a-7UDI1539-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540420180412 2021-04-21-ath-release-06 2021-04-21 MLFH540420180412 1 L6
MLFH540420180427_CKDL210006835-1a-7UDI1971-AK8965_HFH7VCCX2_L6_1.fq.gz MLFH540420180427 2021-04-21-ath-release-06 2021-04-21 MLFH540420180427 1 L6
MLFH540520180115_CKDL210007513-1a-AK7838-AK8965_HFWH5CCX2_L1_1.fq.gz MLFH540520180115 2021-05-03-ath-release-07 2021-05-03 MLFH540520180115 1 L6
MLFH540520180314_CKDL210007513-1a-AK34069-AK8965_HFWH5CCX2_L1_1.fq.gz MLFH540520180314 2021-05-03-ath-release-07 2021-05-03 MLFH540520180314 1 L6
MLFH540520180328_CKDL210007513-1a-AK34070-AK8965_HFWH5CCX2_L1_1.fq.gz MLFH540520180328 2021-05-03-ath-release-07 2021-05-03 MLFH540520180328 1 L6
MLFH540520180412_CKDL210007513-1a-7UDI1539-AK8965_HFWH5CCX2_L1_1.fq.gz MLFH540520180412 2021-05-03-ath-release-07 2021-05-03 MLFH540520180412 1 L6
MLFH540520180427_CKDL210007513-1a-7UDI1971-AK8965_HFWH5CCX2_L1_1.fq.gz MLFH540520180427 2021-05-03-ath-release-07 2021-05-03 MLFH540520180427 1 L6
MLFH540620180115_CKDL210007513-1a-AK11638-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH540620180115 2021-05-03-ath-release-07 2021-05-03 MLFH540620180115 1 L6
MLFH540620180314_CKDL210007513-1a-AK33987-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH540620180314 2021-05-03-ath-release-07 2021-05-03 MLFH540620180314 1 L6
MLFH540620180328_CKDL210007513-1a-AK28238-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH540620180328 2021-05-03-ath-release-07 2021-05-03 MLFH540620180328 1 L6
MLFH540620180412_CKDL210007513-1a-AK9787-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH540620180412 2021-05-03-ath-release-07 2021-05-03 MLFH540620180412 1 L6
MLFH540620180427_CKDL210007513-1a-AK10689-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH540620180427 2021-05-03-ath-release-07 2021-05-03 MLFH540620180427 1 L6
MLFH540720180115_CKDL210007516-1a-AK31398-AK24534_HFWH5CCX2_L4_1.fq.gz MLFH540720180115 2021-05-03-ath-release-07 2021-05-03 MLFH540720180115 1 L6
MLFH540720180314_CKDL210007516-1a-AK7838-AK24534_HFWH5CCX2_L4_1.fq.gz MLFH540720180314 2021-05-03-ath-release-07 2021-05-03 MLFH540720180314 1 L6
MLFH540720180328_CKDL210007516-1a-AK34069-AK24534_HFWH5CCX2_L4_1.fq.gz MLFH540720180328 2021-05-03-ath-release-07 2021-05-03 MLFH540720180328 1 L6
MLFH540720180412_CKDL210007516-1a-AK34070-AK24534_HFWH5CCX2_L4_1.fq.gz MLFH540720180412 2021-05-03-ath-release-07 2021-05-03 MLFH540720180412 1 L6
MLFH540720180427_CKDL210007516-1a-7UDI1539-AK24534_HFWH5CCX2_L4_1.fq.gz MLFH540720180427 2021-05-03-ath-release-07 2021-05-03 MLFH540720180427 1 L6
MLFH540820180115_CKDL210007516-1a-7UDI1971-AK24534_HFWH5CCX2_L4_1.fq.gz MLFH540820180115 2021-05-03-ath-release-07 2021-05-03 MLFH540820180115 1 L6
MLFH540820180314_CKDL210007516-1a-AK11638-AK26896_HFWH5CCX2_L4_1.fq.gz MLFH540820180314 2021-05-03-ath-release-07 2021-05-03 MLFH540820180314 1 L6
MLFH540820180328_CKDL210007516-1a-AK33987-AK26896_HFWH5CCX2_L4_1.fq.gz MLFH540820180328 2021-05-03-ath-release-07 2021-05-03 MLFH540820180328 1 L6
MLFH540820180412_CKDL210007516-1a-AK28238-AK26896_HFWH5CCX2_L4_1.fq.gz MLFH540820180412 2021-05-03-ath-release-07 2021-05-03 MLFH540820180412 1 L6
MLFH540820180427_CKDL210007516-1a-AK9787-AK26896_HFWH5CCX2_L4_1.fq.gz MLFH540820180427 2021-05-03-ath-release-07 2021-05-03 MLFH540820180427 1 L6
MLFH540920180115_CKDL210008891-1a-AK11638-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH540920180115 2021-05-17-ath-release-08 2021-05-17 MLFH540920180115 1 L6
MLFH540920180314_CKDL210008891-1a-AK33987-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH540920180314 2021-05-17-ath-release-08 2021-05-17 MLFH540920180314 1 L6
MLFH540920180328_CKDL210008891-1a-AK28238-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH540920180328 2021-05-17-ath-release-08 2021-05-17 MLFH540920180328 1 L6
MLFH540920180412_CKDL210008891-1a-AK9787-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH540920180412 2021-05-17-ath-release-08 2021-05-17 MLFH540920180412 1 L6
MLFH540920180427_CKDL210008891-1a-AK10689-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH540920180427 2021-05-17-ath-release-08 2021-05-17 MLFH540920180427 1 L6
MLFH541020180115_CKDL210008891-1a-AK34068-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH541020180115 2021-05-17-ath-release-08 2021-05-17 MLFH541020180115 1 L6
MLFH541020180314_CKDL210008891-1a-AK31398-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH541020180314 2021-05-17-ath-release-08 2021-05-17 MLFH541020180314 1 L6
MLFH541020180328_CKDL210008891-1a-AK7838-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH541020180328 2021-05-17-ath-release-08 2021-05-17 MLFH541020180328 1 L6
MLFH541020180412_CKDL210008891-1a-AK34069-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH541020180412 2021-05-17-ath-release-08 2021-05-17 MLFH541020180412 1 L6
MLFH541020180427_CKDL210008891-1a-AK34070-AK9050_HFVKHCCX2_L3_1.fq.gz MLFH541020180427 2021-05-17-ath-release-08 2021-05-17 MLFH541020180427 1 L6
MLFH550120180312_CKDL210001608-1a-AK7838-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180312 2021-02-15-ath-release-02 2021-02-15 MLFH550120180312 1 L6
MLFH550120180312_CKDL210001608-1a-AK7838-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180312 2021-04-03-ath-release-05 2021-04-03 MLFH550120180312 2 L6
MLFH550120180312_CKDL210001608-1a-AK7838-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550120180312 2021-04-03-ath-release-05 2021-04-03 MLFH550120180312 2 L6
MLFH550120180326_CKDL210001608-1a-AK34069-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180326 2021-02-15-ath-release-02 2021-02-15 MLFH550120180326 1 L6
MLFH550120180326_CKDL210001608-1a-AK34069-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180326 2021-04-03-ath-release-05 2021-04-03 MLFH550120180326 2 L6
MLFH550120180326_CKDL210001608-1a-AK34069-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550120180326 2021-04-03-ath-release-05 2021-04-03 MLFH550120180326 2 L6
MLFH550120180412_CKDL210001608-1a-AK34070-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180412 2021-02-15-ath-release-02 2021-02-15 MLFH550120180412 1 L6
MLFH550120180412_CKDL210001608-1a-AK34070-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180412 2021-04-03-ath-release-05 2021-04-03 MLFH550120180412 2 L6
MLFH550120180412_CKDL210001608-1a-AK34070-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550120180412 2021-04-03-ath-release-05 2021-04-03 MLFH550120180412 2 L6
MLFH550120190506_CKDL210001608-1a-AK28238-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550120190506 2021-02-15-ath-release-02 2021-02-15 MLFH550120190506 1 L6
MLFH550120190506_CKDL210001608-1a-AK28238-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550120190506 2021-04-03-ath-release-05 2021-04-03 MLFH550120190506 2 L6
MLFH550120190506_CKDL210001608-1a-AK28238-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550120190506 2021-04-03-ath-release-05 2021-04-03 MLFH550120190506 2 L6
MLFH550120190521_CKDL210001608-1a-AK9787-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550120190521 2021-02-15-ath-release-02 2021-02-15 MLFH550120190521 1 L6
MLFH550120190521_CKDL210001608-1a-AK9787-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550120190521 2021-04-03-ath-release-05 2021-04-03 MLFH550120190521 2 L6
MLFH550120190521_CKDL210001608-1a-AK9787-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550120190521 2021-04-03-ath-release-05 2021-04-03 MLFH550120190521 2 L6
MLFH550220180222_CKDL210001608-1a-7UDI1539-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550220180222 2021-02-15-ath-release-02 2021-02-15 MLFH550220180222 1 L6
MLFH550220180222_CKDL210001608-1a-7UDI1539-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550220180222 2021-04-03-ath-release-05 2021-04-03 MLFH550220180222 2 L6
MLFH550220180222_CKDL210001608-1a-7UDI1539-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550220180222 2021-04-03-ath-release-05 2021-04-03 MLFH550220180222 2 L6
MLFH550220180312_CKDL210001608-1a-7UDI1971-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550220180312 2021-02-15-ath-release-02 2021-02-15 MLFH550220180312 1 L6
MLFH550220180312_CKDL210001608-1a-7UDI1971-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550220180312 2021-04-03-ath-release-05 2021-04-03 MLFH550220180312 2 L6
MLFH550220180312_CKDL210001608-1a-7UDI1971-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550220180312 2021-04-03-ath-release-05 2021-04-03 MLFH550220180312 2 L6
MLFH550220180326_CKDL210001608-1a-AK11638-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220180326 2021-02-15-ath-release-02 2021-02-15 MLFH550220180326 1 L6
MLFH550220180326_CKDL210001608-1a-AK11638-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220180326 2021-04-03-ath-release-05 2021-04-03 MLFH550220180326 2 L6
MLFH550220180326_CKDL210001608-1a-AK11638-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220180326 2021-04-03-ath-release-05 2021-04-03 MLFH550220180326 2 L6
MLFH550220180412_CKDL210001608-1a-AK33987-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220180412 2021-02-15-ath-release-02 2021-02-15 MLFH550220180412 1 L6
MLFH550220180412_CKDL210001608-1a-AK33987-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220180412 2021-04-03-ath-release-05 2021-04-03 MLFH550220180412 2 L6
MLFH550220180412_CKDL210001608-1a-AK33987-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220180412 2021-04-03-ath-release-05 2021-04-03 MLFH550220180412 2 L6
MLFH550220190421_CKDL210001608-1a-AK10689-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190421 2021-02-15-ath-release-02 2021-02-15 MLFH550220190421 1 L6
MLFH550220190421_CKDL210001608-1a-AK10689-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190421 2021-04-03-ath-release-05 2021-04-03 MLFH550220190421 2 L6
MLFH550220190421_CKDL210001608-1a-AK10689-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220190421 2021-04-03-ath-release-05 2021-04-03 MLFH550220190421 2 L6
MLFH550220190506_CKDL210001608-1a-AK34068-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190506 2021-02-15-ath-release-02 2021-02-15 MLFH550220190506 1 L6
MLFH550220190506_CKDL210001608-1a-AK34068-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190506 2021-04-03-ath-release-05 2021-04-03 MLFH550220190506 2 L6
MLFH550220190506_CKDL210001608-1a-AK34068-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220190506 2021-04-03-ath-release-05 2021-04-03 MLFH550220190506 2 L6
MLFH550220190521_CKDL210001608-1a-AK31398-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190521 2021-02-15-ath-release-02 2021-02-15 MLFH550220190521 1 L6
MLFH550220190521_CKDL210001608-1a-AK31398-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190521 2021-04-03-ath-release-05 2021-04-03 MLFH550220190521 2 L6
MLFH550220190521_CKDL210001608-1a-AK31398-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220190521 2021-04-03-ath-release-05 2021-04-03 MLFH550220190521 2 L6
MLFH550320180222_CKDL210006835-1a-AK11638-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550320180222 2021-04-21-ath-release-06 2021-04-21 MLFH550320180222 1 L6
MLFH550320180312_CKDL210006835-1a-AK33987-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550320180312 2021-04-21-ath-release-06 2021-04-21 MLFH550320180312 1 L6
MLFH550320180326_CKDL210006835-1a-AK28238-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550320180326 2021-04-21-ath-release-06 2021-04-21 MLFH550320180326 1 L6
MLFH550320180412_CKDL210006835-1a-AK9787-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550320180412 2021-04-21-ath-release-06 2021-04-21 MLFH550320180412 1 L6
MLFH550320190421_CKDL210006835-1a-AK7838-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550320190421 2021-04-21-ath-release-06 2021-04-21 MLFH550320190421 1 L6
MLFH550320190506_CKDL210006835-1a-AK34069-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550320190506 2021-04-21-ath-release-06 2021-04-21 MLFH550320190506 1 L6
MLFH550320190521_CKDL210006835-1a-AK34070-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550320190521 2021-04-21-ath-release-06 2021-04-21 MLFH550320190521 1 L6
MLFH550420180312_CKDL210006835-1a-AK10689-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550420180312 2021-04-21-ath-release-06 2021-04-21 MLFH550420180312 1 L6
MLFH550420180326_CKDL210006835-1a-AK34068-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550420180326 2021-04-21-ath-release-06 2021-04-21 MLFH550420180326 1 L6
MLFH550420180412_CKDL210006835-1a-AK31398-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550420180412 2021-04-21-ath-release-06 2021-04-21 MLFH550420180412 1 L6
MLFH550420190405_CKDL210006835-1a-7UDI1539-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550420190405 2021-04-21-ath-release-06 2021-04-21 MLFH550420190405 1 L6
MLFH550420190506_CKDL210006835-1a-7UDI1971-AK24534_HFH7VCCX2_L6_1.fq.gz MLFH550420190506 2021-04-21-ath-release-06 2021-04-21 MLFH550420190506 1 L6
MLFH550420190521_CKDL210006835-1a-AK11638-AK26896_HFH7VCCX2_L6_1.fq.gz MLFH550420190521 2021-04-21-ath-release-06 2021-04-21 MLFH550420190521 1 L6
MLFH550520180312_CKDL210007513-1a-AK34068-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH550520180312 2021-05-03-ath-release-07 2021-05-03 MLFH550520180312 1 L6
MLFH550520180326_CKDL210007513-1a-AK31398-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH550520180326 2021-05-03-ath-release-07 2021-05-03 MLFH550520180326 1 L6
MLFH550520180412_CKDL210007513-1a-AK7838-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH550520180412 2021-05-03-ath-release-07 2021-05-03 MLFH550520180412 1 L6
MLFH550520190405_CKDL210007513-1a-AK11638-AK26896_HFWH5CCX2_L1_1.fq.gz MLFH550520190405 2021-05-03-ath-release-07 2021-05-03 MLFH550520190405 1 L6
MLFH550520190421_CKDL210007513-1a-AK33987-AK26896_HFWH5CCX2_L1_1.fq.gz MLFH550520190421 2021-05-03-ath-release-07 2021-05-03 MLFH550520190421 1 L6
MLFH550520190506_CKDL210007513-1a-AK28238-AK26896_HFWH5CCX2_L1_1.fq.gz MLFH550520190506 2021-05-03-ath-release-07 2021-05-03 MLFH550520190506 1 L6
MLFH550520190521_CKDL210007513-1a-AK9787-AK26896_HFWH5CCX2_L1_1.fq.gz MLFH550520190521 2021-05-03-ath-release-07 2021-05-03 MLFH550520190521 1 L6
MLFH550620180222_CKDL210007513-1a-AK34069-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH550620180222 2021-05-03-ath-release-07 2021-05-03 MLFH550620180222 1 L6
MLFH550620180312_CKDL210007513-1a-AK34070-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH550620180312 2021-05-03-ath-release-07 2021-05-03 MLFH550620180312 1 L6
MLFH550620180326_CKDL210007513-1a-7UDI1539-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH550620180326 2021-05-03-ath-release-07 2021-05-03 MLFH550620180326 1 L6
MLFH550620180412_CKDL210007513-1a-7UDI1971-AK24534_HFWH5CCX2_L1_1.fq.gz MLFH550620180412 2021-05-03-ath-release-07 2021-05-03 MLFH550620180412 1 L6
MLFH550620190405_CKDL210007513-1a-AK10689-AK26896_HFWH5CCX2_L1_1.fq.gz MLFH550620190405 2021-05-03-ath-release-07 2021-05-03 MLFH550620190405 1 L6
MLFH550620190421_CKDL210007513-1a-AK34068-AK26896_HFWH5CCX2_L1_1.fq.gz MLFH550620190421 2021-05-03-ath-release-07 2021-05-03 MLFH550620190421 1 L6
MLFH550620190506_CKDL210007513-1a-AK31398-AK26896_HFWH5CCX2_L1_1.fq.gz MLFH550620190506 2021-05-03-ath-release-07 2021-05-03 MLFH550620190506 1 L6
MLFH550620190521_CKDL210007513-1a-AK7838-AK26896_HFWH5CCX2_L1_1.fq.gz MLFH550620190521 2021-05-03-ath-release-07 2021-05-03 MLFH550620190521 1 L6
